Movie_Name,Contributors,Budget,Revenue
Mr. & Mrs. Smith,"['Doug Liman', 'Simon Kinberg', 'Brad Pitt', 'Angelina Jolie', 'Vince Vaughn', 'Kerry Washington', 'Adam Brody']",110,478336279
Undiscovered,"['Meiert Avis', 'Pell James', 'Steven Strait', 'Kip Pardue', 'Shannyn Sossamon', 'Carrie Fisher', 'Peter Weller', 'Fisher Stevens', 'Ashlee Simpson']",9,1069318
Demon Hunter,"['Scott Ziehl', 'Mitch Gould', 'Sean Patrick Flanery', 'Billy Drago', 'William Bassett']",0,0
The New World,"['Terrence Malick', 'Colin Farrell', ""Q'orianka Kilcher"", 'Christopher Plummer', 'Christian Bale']",30,30536013
Sin City,"['Frank Miller', 'Robert Rodriguez', 'Bruce Willis', 'Mickey Rourke', 'Clive Owen', 'Benicio del Toro', 'Jessica Alba', 'Brittany Murphy', 'Elijah Wood']",40,158753820
Walk the Line,"['James Mangold', 'Joaquin Phoenix', 'Reese Witherspoon']",28,186438883
Pooh's Heffalump Movie,"['Brian Hohlfeld', 'Jim Cummings', 'John Fiedler', 'Kath Soucie', 'Nikita Hopkins', 'Ken Sansom', 'Peter Cullen', 'Kyle Stanger', 'Brenda Blethyn']",20,52858433
Capote,"['Bennett Miller', 'Dan Futterman', 'Philip Seymour Hoffman', 'Catherine Keener', 'Clifton Collins Jr.', 'Bruce Greenwood', 'Mark Pellegrino', 'Amy Ryan', 'Chris Cooper']",7,49233161
Just Like Heaven,"['Mark Waters', 'Marc Levy', 'Peter Tolan', 'Leslie Dixon', 'Reese Witherspoon', 'Mark Ruffalo', 'Donal Logue', 'Jon Heder', 'Dina Spybey', 'Ivana Milievi', 'Ben Shenkman', 'Rosalind Chao', 'Caroline Aaron', 'Ron Canada']",58,102854431
Transporter 2,"['Louis Leterrier', 'Robert Mark Kamen', 'Jason Statham', 'Alessandro Gassman', 'Amber Valletta', 'Kate Nauta', 'Franois Berland', 'Keith David', 'Shannon Briggs', 'Matthew Modine', 'Jason Flemyng']",32,85167639
Brokeback Mountain,"['Ang Lee', 'Heath Ledger', 'Jake Gyllenhaal', 'Anne Hathaway', 'Michelle Williams']",14,178062759
xXx: State of the Union,[],0,0
Fever Pitch,"['Peter Farrelly\nRobert Farrelly', 'Drew Barrymore', 'Jimmy Fallon', 'JoBeth Williams', 'KaDee Strickland']",30000000,50451307
Just Friends,"['Roger Kumble', ""Adam 'Tex' Davis"", 'Ryan Reynolds', 'Amy Smart', 'Anna Faris', 'Chris Klein', 'Christopher Marquette']",0,50912434
Fun with Dick and Jane,"['Dean Parisot', '[1]', 'Jim Carrey', 'Ta Leoni', 'Alec Baldwin', 'Richard Jenkins', 'Gloria Garayua']",100,202026112
The Greatest Game Ever Played,"['Bill Paxton', 'Shia LaBeouf', 'Stephen Dillane', 'Peter Firth', 'Elias Koteas']",25,52930646
Zathura,"['Jon Favreau', 'Josh Hutcherson', 'Jonah Bobo', 'Dax Shepard', 'Kristen Stewart', 'Tim Robbins']",65,64321501
The Weather Man,"['Gore Verbinski', 'Steven Conrad', 'Nicolas Cage', 'Michael Caine', 'Hope Davis', 'Michael Rispoli']",22,19039770
Doom,"['Andrzej Bartkowiak', 'Karl Urban', 'Dwayne ""The Rock"" Johnson', 'Rosamund Pike', 'Raz Adoti']",60,55987321
Valiant,"['Ewan McGregor', 'Ricky Gervais', 'John Cleese', 'Olivia Williams', 'John Hurt', 'Jim Broadbent', 'Hugh Laurie', 'Tim Curry']",35,61746888
Are We There Yet?,"['Brian Levant', 'Nia Long', 'Jay Mohr', 'Tracy Morgan']",32,97918663
Mindhunters,"['Renny Harlin', 'LL Cool J', 'Jonny Lee Miller', 'Kathryn Morris', 'Patricia Velsquez', 'Clifton Collins, Jr.', 'Eion Bailey', 'Will Kemp', 'Val Kilmer', 'Christian Slater']",27,21148829
Boogeyman,[],0,0
Pride and Prejudice,"['Joe Wright', 'Deborah Moggach', 'Keira Knightley', 'Matthew Macfadyen', 'Brenda Blethyn', 'Donald Sutherland', 'Tom Hollander', 'Rosamund Pike', 'Jena Malone', 'Talulah Riley', 'Judi Dench']",28 ),121147947
The Constant Gardener,"['Fernando Meirelles', 'Ralph Fiennes', 'Rachel Weisz', 'Hubert Kound', 'Danny Huston', 'Bill Nighy', 'John Sibi-Okumu', 'Packson Ngugi', 'Archie Panjabi', 'Pete Postlethwaite']",25,82466670
Into the Blue,[],0,0
Dark Water,"['Walter Salles', 'Rafael Yglesias', 'Jennifer Connelly', 'Tim Roth', 'John C. Reilly', 'Dougray Scott', 'Ariel Gade', 'Pete Postlethwaite', 'Perla Haney-Jardine']",30,49483352
The Producers,"['Susan Stroman', 'Thomas Meehan', 'Nathan Lane', 'Matthew Broderick', 'Uma Thurman']",45,38058335
"Good Night, and Good Luck","['George Clooney', 'David Strathairn', 'Patricia Clarkson', 'Jeff Daniels', 'Robert Downey, Jr.', 'Frank Langella']",7,56.5
Bailey's Billion$,"['Heather Conkie', 'Mary Walsh', 'Dean Cain', 'Laurie Holden', 'Jennifer Tilly', 'Tim Curry', 'Jon Lovitz']",0,0
Be Cool,"['F. Gary Gray', 'John Travolta', 'Uma Thurman', 'Vince Vaughn', 'Cedric the Entertainer', 'Harvey Keitel', 'Christina Milian', 'Andre Benjamin', 'Dwayne Johnson', 'Robert Pastorelli']",53,95226116
Kids in America,"['Josh Stolberg', 'Gregory Smith']",750000,537667
Hitch,"['Andy Tennant', 'Will Smith', 'Eva Mendes', 'Kevin James', 'Amber Valletta']",70,368100420
In Her Shoes,"['Curtis Hanson', 'Cameron Diaz', 'Toni Collette', 'Shirley MacLaine']",35,83073883
Jarhead,"['Sam Mendes', 'Jake Gyllenhaal', 'Peter Sarsgaard', 'Chris Cooper', 'Jamie Foxx']",72,96889998
The Exorcism of Emily Rose,"['Scott Derrickson', 'Paul Harris Boardman', 'Laura Linney', 'Tom Wilkinson', 'Campbell Scott', 'Colm Feore', 'Jennifer Carpenter', 'Mary Beth Hurt', 'Henry Czerny', 'Shohreh Aghdashloo']",19.3,144216468
March of the Penguins,['Luc Jacquet'],8,127392693
Wallace & Gromit: The Curse of the Were-Rabbit,"['Nick Park', 'Steve Box', 'Peter Sallis', 'Ralph Fiennes', 'Helena Bonham Carter', 'Peter Kay']",30,192610372
The Dukes of Hazzard,"['Jay Chandrasekhar', 'Johnny Knoxville', 'Seann William Scott', 'Jessica Simpson', 'Burt Reynolds', 'Willie Nelson']",50,111069515
Elizabethtown,"['Cameron Crowe', 'Cameron Crowe', 'Orlando Bloom', 'Kirsten Dunst', 'Susan Sarandon', 'Alec Baldwin']",45,52034889
Dreamer,"['John Gatins', 'Kurt Russell', 'Dakota Fanning', 'Kris Kristofferson']",32,38741734
Underclassman,"['Marcos Siega', 'David Wagner', 'Nick Cannon', 'Shawn Ashmore', 'Roselyn Snchez', 'Kelly Hu', 'Hugh Bonneville', 'Cheech Marin']",25,5655459
Cinderella Man,"['Ron Howard', 'Akiva Goldsman', 'Russell Crowe', 'Rene Zellweger', 'Paul Giamatti', 'Bruce McGill', 'Craig Bierko']",88,108539911
Syriana,"['Stephen Gaghan', 'George Clooney', 'Matt Damon', 'Jeffrey Wright', 'Chris Cooper', 'Amanda Peet', 'William Hurt', 'Christopher Plummer', 'Tim Blake Nelson', 'Mark Strong', 'Alexander Siddig', 'Mazhar Munir', 'Amr Waked', 'Kayvan Novak']",50,93974620
A History of Violence,"['David Cronenberg', 'Viggo Mortensen', 'Maria Bello', 'Ed Harris', 'William Hurt']",32,60740827
Unleashed,"['Louis Leterrier', 'Jet Li', 'Morgan Freeman', 'Bob Hoskins', 'Kerry Condon']",45,50871113
Oliver Twist,"['Roman Polanski', 'Ben Kingsley', 'Jamie Foreman', 'Barney Clark', 'Harry Eden', 'Leanne Rowe', 'Edward Hardwicke', 'Mark Strong']",60,42580321
The Gospel,"['Rob Hardy', 'Boris Kodjoe', 'Idris Elba', 'Clifton Powell', 'Dwayne Boyd', 'Nona Gaye', 'Omar Gooding', 'Tamyra Gray', 'Julien Mbayi', 'China Anne McClain', 'Donnie McClurkin', 'Yolanda Adams']",4000000,15778152
The Honeymooners,"['John Schultz', 'Barry W. Blaustein', 'David Sheffield', 'Don Rhymer', 'Cedric the Entertainer', 'Mike Epps', 'Gabrielle Union', 'Regina Hall', 'Eric Stoltz', 'John Leguizamo']",25,12843849
Diary of a Mad Black Woman,"['Darren Grant', 'Tyler Perry', 'Kimberly Elise', 'Steve Harris', 'Shemar Moore', 'Tamara Taylor', 'Tiffany Evans', 'Cicely Tyson', 'Tyler Perry']",5.5,50652203
Crash,"['Paul Haggis', 'Sandra Bullock', 'Matt Dillon', 'Jennifer Esposito', 'Michael Pea', 'Brendan Fraser', 'Terrence Howard', 'Chris ""Ludacris"" Bridges', 'Thandie Newton', 'Ryan Phillippe']",6.5,98410061
Hostage,"['Florent Emilio Siri', 'Doug Richardson', 'Robert Crais', 'Kevin Pollak', 'Ben Foster', 'Jonathan Tucker']",75,77944725
Rebound,"['Steve Carr', 'Martin Lawrence', 'Wendy Raquel Robinson', 'Breckin Meyer']",33.1,17.5
Stay,"['Marc Forster', 'David Benioff', 'Ewan McGregor', 'Naomi Watts', 'Ryan Gosling']",50,8342132
Waiting...,[],0,0
A Lot Like Love,"['Nigel Cole', 'Ashton Kutcher', 'Amanda Peet']",30,42886719
The Skeleton Key,"['Iain Softley', 'Ehren Kruger', 'Kate Hudson', 'Gena Rowlands', 'Peter Sarsgaard', 'John Hurt', 'Joy Bryant']",43,91974818 (Worldwide)
The Hitchhiker's Guide to the Galaxy,"['Garth Jennings', 'Sam Rockwell', 'Mos Def', 'Zooey Deschanel', 'Martin Freeman', 'Bill Nighy', 'Anna Chancellor', 'John Malkovich']",47.5,104478416
Supercross,"['Steve Boyum', 'Steve Howey', 'Mike Vogel', 'Sophia Bush', 'Cameron Richardson', 'Channing Tatum']",9,3344431
Wolf Creek,"['Greg McLean', 'John Jarratt', 'Nathan Phillips', 'Cassandra Magrath', 'Kestie Morassi']",1,27762648
"The Chronicles of Narnia:
The Lion, the Witch and the Wardrobe","['Andrew Adamson', 'Christopher Markus', 'Stephen McFeely', 'William Moseley', 'Anna Popplewell', 'Skandar Keynes', 'Georgie Henley', 'Liam Neeson', 'Tilda Swinton', 'James McAvoy', 'Jim Broadbent', 'Ray Winstone', 'Dawn French']",180,745013115
The Brothers Grimm,"['Terry Gilliam', 'Ehren Kruger', 'Tony Grisoni', 'Matt Damon', 'Heath Ledger', 'Peter Stormare', 'Lena Headey', 'Jonathan Pryce']",88,105316267
Derailed,"['Mikael Hfstrm', 'Clive Owen', 'Jennifer Aniston', 'Vincent Cassel', 'Melissa George', 'Giancarlo Esposito', 'Addison Timlin', 'Xzibit', 'RZA']",22,27862083 (US DVD Home Video)
Alone in the Dark,"['Uwe Boll', 'Michael Roesch', 'Peter Scheerer', 'Christian Slater', 'Tara Reid', 'Stephen Dorff']",20,10442808
The 40-Year-Old Virgin,"['Judd Apatow', 'Steve Carell', 'Catherine Keener', 'Paul Rudd', 'Romany Malco', 'Seth Rogen', 'Elizabeth Banks', 'Jane Lynch']",26,177.4
The Ringer,"['Barry W. Blaustein', 'Ricky Blitt', 'Johnny Knoxville', 'Katherine Heigl', 'Brian Cox', 'Bill Chott']",0,40442437
A Sound of Thunder,"['Peter Hyams', 'Edward Burns', 'Catherine McCormack', 'Ben Kingsley']",80,11665465
Serenity,"['Joss Whedon', 'Nathan Fillion', 'Gina Torres', 'Alan Tudyk', 'Adam Baldwin', 'Summer Glau', 'Chiwetel Ejiofor']",39,38869464
Bewitched,"['Nora Ephron', 'Nora Ephron', 'Delia Ephron', 'Nicole Kidman', 'Will Ferrell', 'Shirley MacLaine', 'Michael Caine', 'Jason Schwartzman', 'Kristin Chenoweth', 'David Alan Grier', 'Heather Burns', 'Stephen Colbert', 'Steve Carell']",85,131426169
Herbie: Fully Loaded,[],0,0
Coach Carter,"['Mark Schwahn', 'John Gatins', 'Samuel L. Jackson', 'Rob Brown', 'Channing Tatum', 'Rick Gonzalez', 'Ashanti']",30000000,76669806
Flightplan,"['Robert Schwentke', 'Peter A. Dowling', 'Billy Ray', 'Jodie Foster', 'Peter Sarsgaard', 'Erika Christensen', 'Kate Beahan', 'Greta Scacchi', 'Sean Bean']",50,223387299
Dragon Squad,"['Daniel Lee', 'Lau Ho-Leung', 'Vanness Wu', 'Shawn Yue', 'Xia Yu', 'Huang Shengyi', 'Lawrence Chou', 'Sammo Hung', 'Maggie Q']",0,0
The Devil's Rejects,"['Rob Zombie', 'Sid Haig', 'Bill Moseley', 'Sheri Moon Zombie', 'Ken Foree', 'Matthew McGrory', 'Lew Temple', 'William Forsythe']",7,19390029
Batman Begins,"['Christopher Nolan', 'Christian Bale', 'Michael Caine', 'Liam Neeson', 'Katie Holmes', 'Gary Oldman', 'Morgan Freeman']",150,374.2
Cursed,"['Wes Craven', 'Christina Ricci', 'Joshua Jackson', 'Jesse Eisenberg', 'Judy Greer']",38,29621722
The Interpreter,[],0,0
Red Eye,[],0,0
The Adventures of Sharkboy and Lavagirl in 3-D,"['Robert Rodriguez', 'Robert Rodriguez', 'Taylor Lautner', 'Taylor Dooley', 'Cayden Boyd', 'David Arquette', 'Kristin Davis', 'George Lopez']",50,69.4
The Pacifier,[],0,0
Madagascar,"['Eric Darnell', 'Tom McGrath', 'Mark Burton', 'Billy Frolick', 'Ben Stiller', 'Chris Rock', 'David Schwimmer', 'Jada Pinkett Smith']",75,532680671
The Perfect Man,"['Mark Rosman', 'Hilary Duff', 'Heather Locklear', 'Chris Noth', ""Mike O'Malley"", 'Ben Feldman', 'Vanessa Lengies', 'Caroline Rhea']",10,19770475
The Great Raid,"['John Dahl', 'Doug Miro', 'Benjamin Bratt', 'Joseph Fiennes', 'James Franco', 'Marton Csokas', 'Connie Nielsen', 'Cesar Montano', 'Kenny Doughty']",80,10769311
War of the Worlds,"['Steven Spielberg', 'Tom Cruise', 'Dakota Fanning', 'Justin Chatwin', 'Miranda Otto', 'Tim Robbins']",132,591745540
Four Brothers,"['John Singleton', 'Mark Wahlberg', 'Tyrese Gibson', 'Andr Benjamin', 'Garrett Hedlund']",45,92494381
The Fog,"['Rupert Wainwright', 'Tom Welling', 'Maggie Grace', 'Selma Blair', 'Rade erbedija', 'DeRay Davis', 'Sonja Bennett', 'Kenneth Welsh']",18,46201432
Lords of Dogtown,"['Catherine Hardwicke', 'Stacy Peralta', 'Heath Ledger', 'Emile Hirsch', 'John Robinson', 'Victor Rasuk', 'Michael Angarano', 'Nikki Reed', 'Rebecca De Mornay', 'William Mapother']",25,13411957
Miss Congeniality 2: Armed and Fabulous,"['John Pasquin', 'Regina King', 'Enrique Murciano', 'William Shatner', 'Ernie Hudson', 'Heather Burns', 'Diedrich Bader', 'Treat Williams']",60,101393569
Wedding Crashers,"['David Dobkin', 'Steve Faber', 'Bob Fisher', 'Owen Wilson', 'Vince Vaughn', 'Christopher Walken', 'Rachel McAdams', 'Isla Fisher', 'Bradley Cooper', 'Jane Seymour']",40,285176741
Hustle & Flow,"['Craig Brewer', 'Terrence Howard', 'Anthony Anderson', 'Taryn Manning', 'Taraji P. Henson', 'DJ Qualls']",2.8,23563727
Get Rich or Die Tryin',"['Jim Sheridan', 'Terence Winter', 'Curtis ""50 Cent"" Jackson', 'Terrence Howard', 'Joy Bryant', 'Bill Duke', 'Adewale Akinnuoye-Agbaje', 'Omar Benson Miller', 'Viola Davis']",40000000,46442528
In the Mix,"['Ron Underwood', 'Usher', 'Emmanuelle Chriqui', 'Chazz Palminteri', 'Robert Davi']",0,10223896 (US and Canada)
King Kong,"['Peter Jackson', 'Naomi Watts', 'Jack Black', 'Adrien Brody', 'Thomas Kretschmann', 'Colin Hanks', 'Jamie Bell', 'Andy Serkis']",207,550.5
The Amityville Horror,"['Ryan Reynolds', 'Melissa George', 'Philip Baker Hall']",19,108047131
"Yours, Mine and Ours","['Raja Gosnell', 'Dennis Quaid', 'Rene Russo', 'Rip Torn', 'Linda Hunt']",45,72028752
Must Love Dogs,"['Gary David Goldberg', 'Claire Cook', 'Diane Lane', 'John Cusack', 'Elizabeth Perkins', 'Christopher Plummer', 'Stockard Channing', 'Ali Hillis', 'Dermot Mulroney', 'Colin Egglesfield', 'Jordana Spiro']",30,58405313
White Noise,"['Geoffrey Sax', 'Michael Keaton', 'Deborah Kara Unger', 'Mike Dopud', 'Ian McNeice', 'Chandra West', 'Keegan Connor Tracy']",10,91196419
King's Ransom,"['Jeffrey W. Byrd', 'Anthony Anderson', 'Jay Mohr', 'Donald Faison', 'Kellita Smith', 'Nicole Ari Parker', 'Charlie Murphy', 'Regina Hall', 'Roger Cross']",15,4008527
Son of the Mask,[],0,0
Rent,[],0,0
Star Wars Episode III: Revenge of the Sith,"['George Lucas', 'Ewan McGregor', 'Hayden Christensen', 'Natalie Portman', 'Ian McDiarmid', 'Samuel L. Jackson', 'Christopher Lee', 'Anthony Daniels', 'Kenny Baker', 'Frank Oz']",113,848.8
The Ice Harvest,"['Harold Ramis', 'John Cusack', 'Billy Bob Thornton', 'Connie Nielsen']",16,10156968
Land of the Dead,"['George A. Romero', 'Simon Baker', 'Dennis Hopper', 'Asia Argento', 'Robert Joy', 'Eugene Clark', 'John Leguizamo']",15,46770602
The Longest Yard,"['Peter Segal', 'Adam Sandler', 'Chris Rock', 'James Cromwell', 'Nelly', 'William Fichtner', 'David Patrick Kelly', 'Tracy Morgan', 'Cloris Leachman', 'Burt Reynolds']",82,190320568
Assault on Precinct 13,"['Jean-Francois Richet', 'James DeMonaco', 'Ethan Hawke', 'Laurence Fishburne', 'John Leguizamo', 'Maria Bello', 'Ja Rule', 'Drea de Matteo', 'Brian Dennehy', 'Gabriel Byrne']",30,35294470
Constantine,"['Francis Lawrence', 'Keanu Reeves', 'Rachel Weisz', 'Shia LaBeouf', 'Tilda Swinton', 'Pruitt Taylor Vince', 'Djimon Hounsou', 'Gavin Rossdale', 'Peter Stormare']",100,230884728
The Jacket,"['John Maybury', 'Massy Tadjedin', 'Adrien Brody', 'Keira Knightley', 'Kris Kristofferson', 'Jennifer Jason Leigh', 'Kelly Lynch', 'Brad Renfro', 'Daniel Craig']",28.5,21126225
Roll Bounce,"['Malcolm D. Lee', 'Bow Wow', 'Chi McBride', 'Mike Epps', 'Wesley Jonathan', 'Meagan Good', 'Kellita Smith', 'Jurnee Smollett', 'Nick Cannon']",10,17500866
Lord of War,"['Andrew Niccol', 'Jared Leto', 'Bridget Moynahan', 'Ian Holm', 'Ethan Hawke']",42,72.6
Cry Wolf,"['Jeff Wadlow', 'Julian Morris', 'Jon Bon Jovi', 'Lindy Booth', 'Jared Padalecki']",1000000,15585821
The League of Gentlemen's Apocalypse,"['Steve Bendelack', 'Jeremy Dyson', 'Mark Gatiss', 'Steve Pemberton', 'Reece Shearsmith', 'Mark Gatiss', 'Steve Pemberton', 'Reece Shearsmith', 'Peter Kay', 'Victoria Wood', 'Simon Pegg', 'Michael Sheen']",Budget4.2,0
Casanova,"['Lasse Hallstrm', 'Michael Cristofer', 'Jeffrey Hatcher', 'Heath Ledger', 'Sienna Miller', 'Jeremy Irons', 'Oliver Platt']",0,37691644
Deuce Bigalow: European Gigolo,"['Eddie Griffin', 'Jeroen Krabb', 'Til Schweiger', 'Kostas Sommer']",22,45109561
Kicking & Screaming,"['Jesse Dylan', 'Leo Benvenuti\nSteve Rudnick', 'Will Ferrell', 'Robert Duvall', 'Mike Ditka', 'Kate Walsh', 'Musetta Vander', 'Dylan McLaughlin', 'Josh Hutcherson']",45,56070433
Bad News Bears,"['Richard Linklater', 'Billy Bob Thornton', 'Greg Kinnear', 'Marcia Gay Harden']",35,34252847
Domino,"['Tony Scott', 'Richard Kelly', 'Keira Knightley', 'Mickey Rourke', 'Edgar Ramirez', 'Jacqueline Bisset', 'Delroy Lindo', ""Mo'Nique"", 'Mena Suvari', 'Dabney Coleman', 'Lucy Liu', 'Christopher Walken']",50,22944502
The Man,"['Les Mayfield', 'Stephen Carpenter', 'Samuel L. Jackson', 'Eugene Levy', 'Miguel Ferrer']",20000000,10393696
Fuck,"['Steve Anderson', 'Steven Bochco', 'Pat Boone', 'Ben Bradlee', 'Drew Carey', 'Billy Connolly', 'Sam Donaldson', 'Janeane Garofalo', 'Ice-T', 'Ron Jeremy', 'Bill Maher', 'Judith Martin', 'Michael Medved', 'David Milch', 'Alanis Morissette', 'Kevin Smith', 'Tera Patrick', 'Hunter S. Thompson']",0,0
Fantastic Four,"['Tim Story', 'Michael France', 'Mark Frost', 'Ioan Gruffudd', 'Jessica Alba', 'Chris Evans', 'Michael Chiklis', 'Julian McMahon', 'Kerry Washington']",100,330.6
Cheaper by the Dozen 2,"['Adam Shankman', 'Sam Harper', 'Steve Martin', 'Eugene Levy', 'Bonnie Hunt', 'Tom Welling', 'Piper Perabo', 'Hilary Duff', 'Carmen Electra', 'Jaime King']",60  (est),135015330
