Movie_Name,Contributors,Budget,Revenue
It's a Wonderful Afterlife,"['Gurinder Chadha', 'Paul Mayeda Berges', 'Gurinder Chadha', 'Goldy Notay', 'Shabana Azmi', 'Sally Hawkins', 'Sendhil Ramamurthy', 'Zo Wanamaker']",0,0
Centurion,"['Neil Marshall', 'Michael Fassbender', 'Dominic West', 'Olga Kurylenko']",12,6168898
Metropia,"['Tarik Saleh', 'Vincent Gallo', 'Juliette Lewis']","Budget34,000,000 SEK",0
Get Low,"['Aaron Schneider', 'Robert Duvall', 'Sissy Spacek', 'Bill Murray', 'Lucas Black', 'Bill Cobbs']",7,9513225
The Oath,['Laura Poitras'],0,0
Cats & Dogs: The Revenge of Kitty Galore,"['Brad Peyton', 'James Marsden', 'Nick Nolte', 'Christina Applegate', 'Katt Williams', 'Bette Midler', 'Roger Moore', 'Neil Patrick Harris', ""Chris O'Donnell"", 'Jack McBrayer', 'Sean Hayes', 'Michael Clarke Duncan', 'Wallace Shawn']",85000000,112483764
Just Wright,"['Sanaa Hamri', 'Common', 'Paula Patton', 'James Pickens Jr.', 'Pam Grier', 'Phylicia Rashad']",12,21570263
Racing Dreams,[],0,0
Marmaduke,[],0,0
A Nightmare on Elm Street,"['Samuel Bayer', 'Jackie Earle Haley', 'Kyle Gallner', 'Rooney Mara', 'Katie Cassidy', 'Thomas Dekker', 'Kellan Lutz']",35,115664037
My Name Is Khan,"['Karan Johar', 'Shah Rukh Khan', 'Kajol', 'Jimmy Shergill']",6.2),32)
Wild Target,"['Jonathan Lynn', 'Lucinda Coxon', 'Bill Nighy', 'Emily Blunt', 'Rupert Grint', 'Eileen Atkins', 'Martin Freeman', 'Rupert Everett']",Budget5,Box office2.15
You Will Meet a Tall Dark Stranger,"['Woody Allen', 'Antonio Banderas', 'Josh Brolin', 'Anthony Hopkins', 'Gemma Jones', 'Freida Pinto', 'Lucy Punch', 'Naomi Watts', 'Roger Ashton-Griffiths', 'Pauline Collins']",15,34275987
The Infidel,"['Josh Appignanesi', 'David Baddiel', 'Omid Djalili', 'Richard Schiff', 'Archie Panjabi', 'Yigal Naor', 'Matt Lucas', 'Ricky Sekhon']",0,"Box office1,748,853[1]"
Diary of a Wimpy Kid,[],0,0
The Extra Man,"['Shari Springer Berman\nRobert Pulcini', 'Kevin Kline', 'Paul Dano', 'Katie Holmes', 'John C. Reilly']",7,457867
Gulliver's Travels,"['Rob Letterman', 'Jack Black', 'Emily Blunt', 'Jason Segel', 'Amanda Peet']",112,237382724
Step Up 3D,"['Jon M. Chu', 'Rick Malambri', 'Adam Sevani', 'Sharni Vinson', 'Alyson Stoner']",30,159.3
Biutiful,"['Alejandro Gonzlez Irritu', 'Javier Bardem', 'Nasser Saleh']",0,25147796
Inception,"['Christopher Nolan', 'Leonardo DiCaprio', 'Ken Watanabe', 'Joseph Gordon-Levitt', 'Marion Cotillard', 'Ellen Page', 'Tom Hardy', 'Cillian Murphy', 'Tom Berenger', 'Michael Caine']",160,825.5
"I Was Born, But...",[],0,0
Nowhere Boy,"['Sam Taylor-Wood', 'Aaron Johnson', 'Thomas Sangster', 'Kristin Scott Thomas', 'Anne-Marie Duff']","Budget1,235,500",6413733
Date Night,"['Shawn Levy', 'Josh Klausner', 'Steve Carell', 'Tina Fey', 'Taraji P. Henson', 'Common', 'Mark Wahlberg']",55,152269033
Furry Vengeance,"['Roger Kumble', 'Michael Carnes', 'Josh Gilbert', 'Brendan Fraser', 'Brooke Shields', 'Matt Prokop', 'Ken Jeong', 'Angela Kinsey']",35,36236710
When in Rome,"['Mark Steven Johnson', 'David Diamond', 'David Weissman', 'Kristen Bell', 'Josh Duhamel', 'Will Arnett', 'Jon Heder', 'Dax Shepard', 'Danny DeVito', 'Anjelica Huston']",0,43
4.3.2.1,"['Noel Clarke', 'Emma Roberts', 'Tamsin Egerton', 'Ophelia Lovibond', 'Adam Deacon', 'Susannah Fielding', 'Ashley Thomas', 'Noel Clarke', 'Andrew Harwood Mills']",0,1163967
Jackass 3D,"['Jeff Tremaine', 'Bam Margera', 'Chris Pontius', 'Steve-O', 'Ryan Dunn', 'Dave England', 'Jason ""Wee Man"" Acua', 'Preston Lacy', 'Ehren McGhehey']",20,170321410
Hereafter,"['Clint Eastwood', 'Peter Morgan', 'Matt Damon', 'Ccile de France']",50,105197635
Conviction,"['Tony Goldwyn', 'Hilary Swank', 'Sam Rockwell', 'Minnie Driver', 'Melissa Leo', 'Peter Gallagher', 'Juliette Lewis']",12.5,9710055
Trash Humpers,"['Harmony Korine', 'Rachel Korine']",0,0
Fair Game,"['Doug Liman', 'Naomi Watts', 'Sean Penn', 'Noah Emmerich', 'Ty Burrell', 'Sam Shepard', 'Bruce McGill', 'Khaled El Nabawy']",22,24188922
I Love You Phillip Morris,"['Glenn Ficarra', 'John Requa', 'Jim Carrey', 'Ewan McGregor', 'Rodrigo Santoro', 'Antoni Corone', 'Leslie Mann']",13,20712236
Life During Wartime,"['Todd Solondz', 'Ally Sheedy', 'Allison Janney', 'Ciarn Hinds', 'Chris Marquette', 'Paul Reubens', 'Dylan Riley Snyder']",4.5,744816
Dogtooth,"['Yorgos Lanthimos', 'Christos Stergioglou']",323000),384147
Waiting for Armageddon,['David Heilbroner'],0,0
Norwegian Wood,"['Tran Anh Hung', 'Kenichi Matsuyama', 'Rinko Kikuchi', 'Kiko Mizuhara']",0,17636261
Alice in Wonderland,"['Tim Burton', 'Johnny Depp', 'Mia Wasikowska', 'Helena Bonham Carter', 'Anne Hathaway', 'Crispin Glover', 'Stephen Fry', 'Alan Rickman', 'Michael Sheen', 'Timothy Spall', 'Barbara Windsor']",200,1.025 billion
Le Amiche,"['Michelangelo Antonioni', 'Eleonora Rossi Drago', 'Gabriele Ferzetti', 'Franco Fabrizi', 'Valentina Cortese']",0,0
Predators,"['Nimrd Antal', 'Adrien Brody', 'Topher Grace', 'Alice Braga', 'Walton Goggins', 'Laurence Fishburne', 'Danny Trejo']",40,127234389
Like Dandelion Dust,"['Mira Sorvino', 'Barry Pepper', 'Cole Hauser', 'Kate Levering', 'Maxwell Perry Cotton', 'L. Scott Caldwell']",0,352810
Animal Kingdom,"['David Michd', 'Ben Mendelsohn', 'Joel Edgerton', 'Guy Pearce', 'Luke Ford', 'Jacki Weaver', 'Sullivan Stapleton', 'James Frecheville']",5,6793982
Salt,"['Phillip Noyce', 'Kurt Wimmer', 'Angelina Jolie', 'Liev Schreiber', 'Chiwetel Ejiofor', 'Daniel Olbrychski', 'August Diehl']",110,293503354
Casino Jack and the United States of Money,['Alex Gibney'],0,176865
Tron Legacy,"['Joseph Kosinski', 'Jeff Bridges', 'Garrett Hedlund', 'Olivia Wilde', 'Bruce Boxleitner', 'Michael Sheen']",170,400.1
Hot Tub Time Machine,"['Steve Pink', 'Rob Corddry', 'Craig Robinson', 'Clark Duke', 'Crispin Glover', 'Lizzy Caplan', 'Chevy Chase']",36,61336869
The Ghost Writer,"['Roman Polanski', 'Ewan McGregor', 'Pierce Brosnan', 'Kim Cattrall', 'Olivia Williams', 'Tom Wilkinson', 'Timothy Hutton', 'Jon Bernthal', 'Tim Preece', 'Robert Pugh', 'David Rintoul', 'Eli Wallach']",45,60222298
Eat Pray Love,"['Ryan Murphy', 'Julia Roberts', 'Javier Bardem', 'Billy Crudup', 'Richard Jenkins', 'Viola Davis', 'James Franco']",60,204594016
A Film Unfinished,[],0,311542(USA)
The King's Speech,"['Tom Hooper', 'David Seidler', 'Colin Firth', 'Geoffrey Rush', 'Helena Bonham Carter', 'Guy Pearce', 'Timothy Spall', 'Derek Jacobi', 'Jennifer Ehle', 'Michael Gambon']",15 ),414211549
The Bounty Hunter,"['Andy Tennant', 'Jennifer Aniston', 'Gerard Butler']",50,23310266 (US DVD sales) 
The Good Guy,"['Alexis Bledel', 'Scott Porter', 'Bryan Greenberg', 'Andrew McCarthy', 'Aaron Yoo']",3200000,100688
Waking Sleeping Beauty,"['Don Hahn', 'Roy E. Disney', 'Michael Eisner', 'Jeffrey Katzenberg', 'Randy Cartwright', 'Howard Ashman']",0,84918
Eyes Wide Open,"['Haim Tabakman', 'Merav Doster', 'Ran Danker', 'Zohar Strauss']",0,0
Farewell,"['Christian Carion', 'Guillaume Canet', 'Emir Kusturica', 'Willem Dafoe', 'Fred Ward']",0,0
MacGruber,"['Jorma Taccone', 'Will Forte', 'John Solomon', 'Kristen Wiig', 'Ryan Phillippe', 'Powers Boothe', 'Maya Rudolph', 'Val Kilmer']",10,9322895
Mugabe and the White African,[],0,0
The Next Three Days,"['Paul Haggis', 'Russell Crowe', 'Elizabeth Banks', 'Brian Dennehy', 'Olivia Wilde', 'Liam Neeson', 'Daniel Stern']",30,67448651
Wall Street: Money Never Sleeps,"['Oliver Stone', 'Allan Loeb', 'Stephen Schiff', 'Michael Douglas', 'Shia LaBeouf', 'Josh Brolin', 'Carey Mulligan', 'Frank Langella']",70,134748021
Preacher's Kid,"['LeToya Luckett', ""Rae'Ven Larrymore Kelly"", 'Kiki Sheard', 'Durrell ""Tank"" Babbs', 'Clifton Powell', 'Gregalan Williams', 'Sharif Atkins', 'Tim Miner', 'Trey Songz', 'Tammy Townsend', 'Essence Atkins', 'Ella Joyce']",3,515065
North Face,"['Christoph Silber', 'Benno Frmann', 'Florian Lukas', 'Johanna Wokalek', 'Ulrich Tukur']",0,0
The Killer Inside Me,"['Michael Winterbottom', 'Casey Affleck', 'Jessica Alba', 'Kate Hudson', 'Bill Pullman']",13000000,3977192
Valhalla Rising,"['Nicolas Winding Refn', 'Mads Mikkelsen', 'Gary Lewis', 'Gary McCormack', 'Alexander Morton', 'Jamie Sives', 'Ewan Stewart']",Budget39  DKK,30638
Prince of Persia: The Sands of Time,"['Mike Newell', 'Jake Gyllenhaal', 'Ben Kingsley', 'Gemma Arterton', 'Alfred Molina']",150,436.4
Shrek Forever After,"['Mike Mitchell', 'Josh Klausner', 'Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'Antonio Banderas', 'Walt Dohrn', 'Jon Hamm', 'Jane Lynch', 'Craig Robinson']",165,752600867
Only When I Dance,[],0,0
The Sorcerer's Apprentice,"['Jon Turteltaub', 'Nicolas Cage', 'Jay Baruchel', 'Alfred Molina', 'Teresa Palmer', 'Monica Bellucci']",150,215.3
Terribly Happy,"['Jakob Cedergren', 'Lene Maria Christensen']",0,165000
Princess Kaiulani,"['Robert Payne', ""Q'orianka Kilcher"", 'Barry Pepper', 'Will Patton', 'Julian Glover', 'Shaun Evans']",9,883887
Middle Men,"['George Gallo', 'Luke Wilson', 'Giovanni Ribisi', 'Gabriel Macht', 'James Caan']",20,754301
Grown Ups,"['Dennis Dugan', 'Fred Wolf', 'Kevin James', 'Chris Rock', 'David Spade', 'Rob Schneider']",80,271430189
"Patrik, Age 1.5","['Gustaf Skarsgrd', 'Torkel Petersson', 'Tom Ljungman']",0,0
The Last Song,"['Julie Anne Robinson', 'Miley Cyrus', 'Liam Hemsworth', 'Bobby Coleman', 'Kelly Preston', 'Greg Kinnear']",20,89
The Trotsky,"['Jacob Tierney', 'Jay Baruchel', 'Emily Hampshire', 'Colm Feore', 'Saul Rubinek', 'Michael Murphy']",6.4,0
Love Ranch,"['Taylor Hackford', 'Mark Jacobson', 'Helen Mirren', 'Joe Pesci']",25,137885
Letters to God,"['David Nixon', 'Cullen Douglas', 'Robyn Lively', 'Jeffrey Johnson', 'Tanner Maguire', 'Bailee Madison']",3,2908893
Edge of Darkness,"['Martin Campbell', 'William Monahan', 'Andrew Bovell', 'Mel Gibson', 'Ray Winstone', 'Danny Huston', 'Bojana Novakovic']",80,81124129
Great Directors,[],0,0
The Disappearance of Alice Creed,"['J Blakeson', 'J Blakeson', 'Gemma Arterton', 'Martin Compston', 'Eddie Marsan']",0,"Box office554,832[3]"
Red,"['Robert Schwentke', 'Bruce Willis', 'Morgan Freeman', 'John Malkovich', 'Karl Urban', 'Mary-Louise Parker', 'Helen Mirren']",58,199006387
Lottery Ticket,"['Erik White', 'Bow Wow', 'Brandon T. Jackson', 'Naturi Naughton', 'Keith David', 'Charlie Murphy', 'Gbenga Akinnagbe', 'Terry Crews', 'Bill Bellamy', 'Mike Epps', 'T-Pain', 'Loretta Devine', 'Ice Cube']",17,24719879
The Losers,"['Sylvain White', 'Jeffrey Dean Morgan', 'Zoe Saldana', 'Chris Evans', 'Idris Elba', 'Columbus Short', 'scar Jaenada', 'Jason Patric']",25,29379723
Joan Rivers: A Piece of Work,"['Joan Rivers', 'Melissa Rivers', 'Kathy Griffin', 'Billy Sammeth']",0,2930687
Charlie St. Cloud,"['Burr Steers', 'Zac Efron', 'Charlie Tahan', 'Amanda Crew', 'Kim Basinger', 'Ray Liotta', 'Augustus Prew', 'Donal Logue']",44,48190704
Smash His Camera,[],0,0
Love and Other Drugs,"['Edward Zwick', 'Jake Gyllenhaal', 'Anne Hathaway']",30,102313925
From Paris With Love,"['Pierre Morel', 'Luc Besson', 'John Travolta', 'Jonathan Rhys Meyers', 'Kasia Smutniak', 'Richard Durden']",52,52826594
The Karate Kid,"['Harald Zwart', 'Christopher Murphey', 'Jaden Smith', 'Jackie Chan']",40,359126022
Brooklyn's Finest,"['Antoine Fuqua', 'Richard Gere', 'Don Cheadle', 'Ethan Hawke', 'Wesley Snipes']",17,36440201
Sleeping with Charlie Kaufman,['J Roland Kelly'],0,0
Saw 3D,"['Kevin Greutert', 'Patrick Melton', 'Marcus Dunstan', 'Tobin Bell', 'Costas Mandylor', 'Betsy Russell', 'Sean Patrick Flanery', 'Cary Elwes']",17,136150434
The Illusionist,"['Sylvain Chomet', 'Eilidh Rankin']",17,5602431
The Town,"['Ben Affleck', 'Peter Craig', 'Rebecca Hall', 'Jon Hamm', 'Jeremy Renner', 'Blake Lively', 'Titus Welliver', 'Pete Postlethwaite', 'Chris Cooper']",37,154
The Lottery,[],0,54543
La Soga,"['Josh Crook', 'Manny Perez', 'Manny Perez', 'Denise Quiones', 'Paul Caldern', 'Juan Fernndez', 'Hemky Madera', 'Jaime Tirelli', 'Margo Martindale', 'Joseph Lyle Taylor', 'Celines Toribio', 'Ulysses Terrero', 'Anas Martinez']",0,0
La Mission,"['[1]', 'Benjamin Bratt', 'Jeremy Ray Valdez', 'Erika Alexander', 'Jesse Borrego']",0,0
Fish Tank,"['Andrea Arnold', 'Katie Jarvis', 'Kierston Wareing', 'Michael Fassbender']",Budget1.8,"Box office1,451,678[1]"
Blue Valentine,['Derek Cianfrance'],1,12355734
Percy Jackson & the Olympians: The Lightning Thief,"['Chris Columbus', 'Logan Lerman', 'Brandon T. Jackson', 'Alexandra Daddario', 'Jake Abel', 'Sean Bean', 'Pierce Brosnan', 'Melina Kanakaredes', 'Steve Coogan', 'Rosario Dawson', 'Catherine Keener', 'Kevin McKidd', 'Joe Pantoliano', 'Uma Thurman']",95,226497209
Stone,"['John Curran', 'Angus MacLachlan', 'Robert De Niro', 'Edward Norton', 'Milla Jovovich', 'Rafael Souza']",22,9479718
Youth in Revolt,"['Miguel Arteta', 'Gustin Nash', 'Portia Doubleday', 'Jean Smart', 'Mary Kay Place', 'Zach Galifianakis', 'Justin Long', 'Ray Liotta', 'Steve Buscemi']",18,19651093
The Tourist,"['Florian Henckel von Donnersmarck', 'Angelina Jolie', 'Johnny Depp', 'Paul Bettany', 'Timothy Dalton', 'Steven Berkoff', 'Rufus Sewell', 'Christian De Sica', 'Raoul Bova']",100,278346189
Tales from Earthsea,"['Gor Miyazaki', 'Bunta Sugawara', 'Junichi Okada', 'Aoi Teshima', 'Yuko Tanaka']",22,68673565
To Save a Life,"['Randy Wayne', 'Sean Michael Afable']",500000,3780975
Piranha 3D,"['Alexandre Aja', 'Josh Stolberg', 'Elisabeth Shue', 'Adam Scott', ""Jerry O'Connell"", 'Ving Rhames', 'Jessica Szohr', 'Steven R. McQueen', 'Christopher Lloyd', 'Richard Dreyfuss']",24,83188165
Nanny McPhee and the Big Bang,"['Susanna White', 'Rhys Ifans', 'Maggie Gyllenhaal', 'Asa Butterfield', 'Ewan McGregor', 'Maggie Smith', 'Bill Bailey', 'Katy Brand']",35,93251121
Dear John,"['Lasse Hallstrm', 'Jamie Linden', 'Channing Tatum', 'Amanda Seyfried', 'Henry Thomas', 'Richard Jenkins']",25,114977104
OSS 117: Lost in Rio,[],0,0
Behind the Burly Q,[],0,23889
Tooth Fairy,"['Michael Lembeck', 'Dwayne Johnson', 'Stephen Merchant', 'Ashley Judd', 'Julie Andrews']",48,137576644
Mesrine,"['Jean-Franois Richet', 'Abdel Raouf Dafri', 'Vincent Cassel']","Budget40,000,000","Box office11,760,000"
Flipped,"['Rob Reiner', 'Madeline Carroll', 'Callan McAuliffe', 'Rebecca De Mornay', 'Anthony Edwards', 'John Mahoney', 'Penelope Ann Miller', 'Aidan Quinn']",14,1755212 (US only)
It's Kind of a Funny Story,"['Anna Boden', 'Ryan Fleck', 'Keir Gilchrist', 'Emma Roberts', 'Viola Davis', 'Lauren Graham', 'Jim Gaffigan', 'Zo Kravitz', 'Zach Galifianakis']",8,6491240
Videocracy,"['Erik Gandini', 'Silvio Berlusconi', 'Flavio Briatore', 'Fabrizio Corona', 'Lele Mora', 'Simona Ventura']",0,0
Another Year,"['Mike Leigh', 'Lesley Manville', 'Jim Broadbent', 'Ruth Sheen']",8,18124262
A Prophet,"['Jacques Audiard', 'Thomas Bidegain', 'Abdel Raouf Dafri', 'Nicolas Peufaillit', 'Tahar Rahim', 'Niels Arestrup', 'Adel Bencherif']",Budget13,Box office20 243 580[1]
44 Inch Chest,"['Malcolm Venville', 'Louis Mellis', 'Ray Winstone', 'Ian McShane', 'John Hurt', 'Tom Wilkinson', 'Stephen Dillane', 'Joanne Whalley']",0,247553
Despicable Me,"['Pierre Coffin', 'Chris Renaud', 'Steve Carell', 'Jason Segel', 'Miranda Cosgrove', 'Russell Brand', 'Kristen Wiig', 'Will Arnett', 'Danny McBride', 'Jemaine Clement', 'Jack McBrayer', 'Julie Andrews']",69,543113985
She's Out of My League,"['Jim Field Smith', 'Sean Anders', 'Jay Baruchel', 'Alice Eve', 'Mike Vogel', 'T.J. Miller', 'Nate Torrence', 'Krysten Ritter', 'Geoff Stults', 'Lindsay Sloane']",20,49
Legend of the Guardians: The Owls of Ga'Hoole,"['Zack Snyder', 'Jim Sturgess', 'Hugo Weaving', 'Emily Barclay', 'Abbie Cornish', 'Ryan Kwanten', 'Anthony LaPaglia', 'Miriam Margoyles', 'Sam Neill', 'Richard Roxburgh', 'David Wenham', 'Helen Mirren', 'Michael Wincott', 'Geoffrey Rush']",80,180073390
Crazy on the Outside,"['Tim Allen', 'Sigourney Weaver', 'Jeanne Tripplehorn', 'J. K. Simmons', 'Julie Bowen', 'Kelsey Grammer', 'Ray Liotta']",0,88335
Green Zone,"['Paul Greengrass', 'Brian Helgeland', 'Matt Damon', 'Greg Kinnear', 'Brendan Gleeson', 'Amy Ryan', 'Khalid Abdalla', 'Jason Isaacs']",100,94882549
"Hugh Hefner: Playboy, Activist and Rebel","['Hugh Hefner', 'Jenny McCarthy', 'Dick Cavett', 'Ruth Westheimer', 'Shannon Tweed']",0,10000
Holy Rollers,[],0,0
Saint John of Las Vegas,"['Romany Malco', 'Sarah Silverman', 'Peter Dinklage', 'Tim Blake Nelson']",2,102647
Fred: The Movie,"['Clay Weiner', 'David A. Goodman', 'Lucas Cruikshank', 'Jennette McCurdy', 'Pixie Lott', 'John Cena', 'Siobhan Fallon Hogan', 'Jake Weary', 'Oscar Nunez']",4  (approx),0
Daybreakers,"['Michael Spierig\nPeter Spierig', 'Ethan Hawke', 'Willem Dafoe', 'Claudia Karvan', 'Michael Dorman', 'Sam Neill', 'Vince Colosimo', 'Isabel Lucas']",20,51416464
The Tillman Story,"['Amir Bar-Lev', 'Pat Tillman']",0,798940
Rabbit Hole,"['John Cameron Mitchell', 'Nicole Kidman', 'Aaron Eckhart', 'Dianne Wiest', 'Miles Teller', 'Tammy Blanchard', 'Sandra Oh']",5,5143154
The Killing Jar,"['Michael Madsen', 'Harold Perrineau', 'Amber Benson', 'Danny Trejo', 'Jake Busey']",0,0
Paper Man,[],0,0
Hubble 3D,['Graeme Ferguson'],0,55142898
Mother and Child,"['Rodrigo Garca', 'Naomi Watts', 'Annette Bening', 'Kerry Washington', 'Jimmy Smits', 'Samuel L. Jackson', 'David Morse']",7,4980736
The Other Guys,"['Adam McKay', 'Chris Henchy', 'Mark Wahlberg']",100,170.4
Kisses,"['Lance Daly', ""Kelly O'Neill"", 'Shane Curry']",0,30738
Winnebago Man,"['Ben Steinbauer', 'Douglas Rushkoff']",0,0
I Spit on Your Grave,"['Steven R. Monroe', 'Sarah Butler', 'Jeff Branson', 'Rodney Eastman', 'Daniel Franzese', 'Andrew Howard', 'Chad Lindberg', 'Tracey Walter']",2,1278466
The Human Centipede (First Sequence),"['Tom Six', 'Dieter Laser', 'Ashley C. Williams', 'Ashlynn Yennie', 'Akihiro Kitamura']",0,252207 (approx. 187000)
Going the Distance,"['Nanette Burstein', 'Geoff LaTulippe', 'Drew Barrymore', 'Justin Long', 'Charlie Day', 'Jason Sudeikis', 'Christina Applegate']",32,42052757
Tangled,"['Nathan Greno', 'Byron Howard', 'Mandy Moore', 'Zachary Levi', 'Donna Murphy']",260,591.8
Countdown to Zero,"['Lucy Walker', '[1]', '[2]']",0,0
The Red Baron,[],0,0
The American,"['Anton Corbijn', 'Violante Placido', 'Thekla Reuten', 'Paolo Bonacelli', 'Irina Bjrklund']",20,67876281
Repo Men,"['Miguel Sapochnik', 'Jude Law', 'Forest Whitaker', 'Liev Schreiber', 'Alice Braga', 'Carice van Houten', 'Chandler Canterbury', 'RZA', 'Yvette Nicole Brown']",32,18409891
Little Fockers,"['Paul Weitz', 'Ben Stiller', 'Owen Wilson', 'Blythe Danner', 'Teri Polo', 'Jessica Alba', 'Dustin Hoffman', 'Barbra Streisand']",100,310650585
Leap Year,"['Anand Tucker', 'Amy Adams', 'Matthew Goode', 'Adam Scott', 'John Lithgow']",19,32607316
The City of Your Final Destination,"['James Ivory', 'Ruth Prawer Jhabvala', 'Anthony Hopkins', 'Laura Linney', 'Charlotte Gainsbourg', 'Hiroyuki Sanada', 'Omar Metwally', 'Alexandra Maria Lara']",8.3,1351866
Rosencrantz and Guildenstern Are Undead,"['Jordan Galland', 'Jordan Galland', 'Jake Hoffman', 'Devon Aoki', 'John Ventimiglia']",0,0
Devil,"['John Erick Dowdle', 'Chris Messina', 'Logan Marshall-Green', 'Geoffrey Arend', 'Bojana Novakovic', ""Jenny O'Hara"", 'Bokeem Woodbine', 'Jacob Vargas']",10,63354114
Spoken Word,"['Victor Nuez', 'Kuno Becker', 'Ruben Blades', 'Miguel Sandoval', 'Persia White']",0,0
Sweetgrass,[],0,0
Four Lions,"['Chris Morris', 'Jesse Armstrong', 'Sam Bain', 'Riz Ahmed', 'Kayvan Novak', 'Nigel Lindsay', 'Arsher Ali', 'Adeel Akhtar']",Budget2.5,Box office6.9
Somewhere,"['Sofia Coppola', 'Stephen Dorff', 'Elle Fanning', 'Michelle Monaghan', 'Chris Pontius', 'Simona Ventura']",7,13936909
The Milk of Sorrow,"['Claudia Llosa', 'Claudia Llosa', 'Magaly Solier']",0,0
Happy Tears,"['Mitchell Lichtenstein', 'Parker Posey', 'Demi Moore', 'Rip Torn', 'Sebastian Roch', 'Ellen Barkin']",0,22464
Mao's Last Dancer,"['Bruce Beresford', 'Chi Cao', 'Bruce Greenwood', 'Kyle MacLachlan', 'Joan Chen', 'Wang Shuangbao', 'Amanda Schull', 'Ferdinand Hoang', 'Penne Hackforth-Jones']",25,22269123
Iron Man 2,"['Jon Favreau', 'Robert Downey, Jr.', 'Gwyneth Paltrow', 'Don Cheadle', 'Scarlett Johansson', 'Sam Rockwell', 'Mickey Rourke', 'Samuel L. Jackson']",200,623.9
StreetDance 3D,"['Jane English', 'Diversity', 'Flawless', 'George Sampson', 'Charlotte Rampling', 'Eleanor Bron', 'Nichola Burley', 'Patrick Baladi', 'Jocelyn Jee Esien', 'Richard Winsor', 'Jeremy Sheffield']",Budget3.5,Box office11
I Am Love,"['Luca Guadagnino', 'Gabriele Ferzetti', 'Marisa Berenson']",0,"Box officeUSD 11,568,202[1][2]"
The Girl on the Train,"['Andr Tchin', 'Emilie Dequenne', 'Catherine Deneuve', 'Michel Blanc']","Budget5,834,380[1]",1538762
The Tempest,"['Julie Taymor', 'Helen Mirren', 'Russell Brand', 'Reeve Carney', 'Tom Conti', 'Chris Cooper', 'Alan Cumming', 'Djimon Hounsou', 'Felicity Jones', 'Alfred Molina', 'David Strathairn', 'Ben Whishaw']",20,346594
Guy and Madeline on a Park Bench,['Damien Chazelle'],0,35556
Never Let Me Go,"['Mark Romanek', 'Carey Mulligan', 'Keira Knightley', 'Andrew Garfield']",15,9455232
Stonewall Uprising,[],0,0
After.Life,"['Agnieszka Wjtowicz-Vosloo', 'Christina Ricci', 'Liam Neeson', 'Justin Long']",0,2002618
12th & Delaware,"['Rachel Grady', 'Heidi Ewing']",0,0
Kick-Ass,"['Matthew Vaughn', 'Aaron Johnson', 'Christopher Mintz-Plasse', 'Chlo Grace Moretz', 'Mark Strong', 'Nicolas Cage']",30,96188903
Case 39,"['Christian Alvart', 'Rene Zellweger', 'Jodelle Ferland', 'Ian McShane', 'Bradley Cooper']",26,28.2
Winter's Bone,"['Debra Granik', 'Jennifer Lawrence', 'John Hawkes', 'Garret Dillahunt', 'Dale Dickey']",2,13831503
Monsters,"['Gareth Edwards', 'Scoot McNairy', 'Whitney Able']",500000,4.2
Paranormal Activity 2,"['Tod Williams', 'Katie Featherston', 'Sprague Grayden', 'Brian Boland', 'Molly Ephraim']",5,177512032
Easy A,"['Will Gluck', 'Bert V. Royal', 'Emma Stone']",8,75
