Movie_Name,Contributors,Budget,Revenue
The F Word,"['Michael Dowse', 'Daniel Radcliffe', 'Zoe Kazan', 'Megan Park', 'Adam Driver', 'Mackenzie Davis', 'Rafe Spall']",0,7847000
The Grand Seduction,"['Don McKellar', 'Ken Scott', 'Michael Dowse', 'Taylor Kitsch', 'Brendan Gleeson', 'Liane Balaban', 'Gordon Pinsent', 'Mark Critch', 'Mary Walsh', 'Cathy Jones', 'Matt Watts']",12.7,3878262
Saving Mr. Banks,"['John Lee Hancock', 'Kelly Marcel', 'Emma Thompson', 'Tom Hanks', 'Paul Giamatti', 'Jason Schwartzman', 'Bradley Whitford', 'Colin Farrell']",35,112.5
Black Nativity,[],0,0
Jack the Giant Slayer,"['Bryan Singer', 'Nicholas Hoult', 'Eleanor Tomlinson', 'Stanley Tucci', 'Ian McShane', 'Bill Nighy', 'Ewan McGregor']",192.5,197687603
Snitch,"['Justin Haythe', 'Dwayne Johnson', 'Barry Pepper', 'Susan Sarandon', 'Benjamin Bratt', 'Jon Bernthal', 'Michael Kenneth Williams']",0,57824674
Under the Skin,"['Jonathan Glazer', 'Scarlett Johansson']",13.3 ),5735963
BoOzy' OS and the Cristal Gem,"['Ken Arsyn', 'Georges Colazzo']",0,0
American Hustle,"['David O. Russell', 'Eric Warren Singer', 'Christian Bale', 'Bradley Cooper', 'Amy Adams', 'Jeremy Renner', 'Jennifer Lawrence']",40,251.2
Life of a King,"['Dan Wetzel', 'Cuba Gooding, Jr.', 'Dennis Haysbert', 'Lisa Gay Hamilton']",0,6547
Stoker,"['Park Chan-wook', 'Wentworth Miller', 'Mia Wasikowska', 'Matthew Goode', 'Nicole Kidman', 'Dermot Mulroney', 'Jacki Weaver']",12,12077441
Enemy,"['Denis Villeneuve', 'Jake Gyllenhaal', 'Mlanie Laurent', 'Sarah Gadon', 'Isabella Rossellini']",0,3373480
Himmatwala,"['Sajid Khan', 'Sajid Khan', 'Ajay Devgan', 'Tamannaah Bhatia', 'Paresh Rawal', 'Mahesh Manjrekar', 'Leena Jumani', 'Adhyayan Suman', 'Zarina Wahab']",8.1),11)
Ain't Them Bodies Saints,"['David Lowery', 'David Lowery', 'Casey Affleck', 'Rooney Mara', 'Ben Foster', 'Rami Malek', 'Keith Carradine', 'Charles Baker', 'disambiguation needed', 'Nate Parker']",0,1031243
Prince Avalanche,"['David Gordon Green', 'Paul Rudd', 'Emile Hirsch']",725000,442313
Fruitvale Station,"['Ryan Coogler', 'Michael B. Jordan', 'Melonie Diaz', 'Octavia Spencer']",900000,17385830
The Wolf of Wall Street,"['Martin Scorsese', 'Leonardo DiCaprio', 'Jonah Hill', 'Margot Robbie', 'Matthew McConaughey', 'Kyle Chandler', 'Rob Reiner', 'Jon Bernthal', 'Jon Favreau', 'Jean Dujardin']",100,392
Getaway,"['Courtney Solomon', 'Ethan Hawke', 'Selena Gomez', 'Jon Voight', 'Rebecca Budig']",18,11806432
We're the Millers,"['Rawson Marshall Thurber', 'Jennifer Aniston', 'Jason Sudeikis', 'Emma Roberts', 'Nick Offerman', 'Kathryn Hahn', 'Ed Helms']",37,269994119
The Incredible Burt Wonderstone,"['Don Scardino', 'Steve Buscemi', 'Olivia Wilde', 'Alan Arkin', 'James Gandolfini', 'Jim Carrey']",30,27.5
12 Years a Slave,"['Steve McQueen', 'Chiwetel Ejiofor', 'Michael Fassbender', 'Benedict Cumberbatch', 'Paul Dano', 'Paul Giamatti', ""Lupita Nyong'o"", 'Sarah Paulson', 'Alfre Woodard']",22,187.7
Romeo and Juliet,"['Douglas Booth', 'Hailee Steinfeld', 'Damian Lewis', 'Kodi Smit-McPhee', 'Ed Westwick', 'Paul Giamatti']",24 ),1162635
Tiny Times 2,"['Guo Jingming', 'Yang Mi', 'Ko Chen-tung', 'Amber Kuo', 'Rhydian Vaughan']",0,47.22
In Secret,"['Elizabeth Olsen', 'Tom Felton', 'Oscar Isaac', 'Jessica Lange']",2,444179
Race 2,"['Abbas Burmawalla', 'Mustan Burmawalla', 'Anil Kapoor', 'Saif Ali Khan', 'John Abraham', 'Deepika Padukone', 'Ameesha Patel', 'Jacqueline Fernandez']",9.7),26)
Labor Day,"['Jason Reitman', 'Kate Winslet', 'Josh Brolin', 'Gattlin Griffith', 'Tobey Maguire']",18,19296451
Despicable Me 2,"['Pierre Coffin', 'Chris Renaud', '[2]', 'Cinco Paul', 'Ken Daurio', '[2]', 'Steve Carell', 'Kristen Wiig', 'Benjamin Bratt', 'Miranda Cosgrove', 'Russell Brand', 'Steve Coogan', 'Ken Jeong']",76,970.8
Parker,"['Taylor Hackford', 'Jason Statham', 'Jennifer Lopez']",35,46.2
Carrie,"['Kimberly Peirce', 'Chlo Grace Moretz', 'Judy Greer', 'Portia Doubleday', 'Alex Russell', 'Gabriella Wilde', 'Ansel Elgort', 'Julianne Moore']",30,84790678
The Green Inferno,"['Eli Roth', 'Kirby Bliss Blanton', 'Magda Apanowicz', 'Daryl Sabara', 'Sky Ferreira', 'Richard Burgi']",0,0
Grown Ups 2,"['Dennis Dugan', 'Tim Herlihy', 'Fred Wolf', 'Kevin James', 'Chris Rock', 'David Spade', 'Salma Hayek', 'Maya Rudolph', 'Maria Bello', 'Nick Swardson']",80,247
The Croods,"['Kirk DeMicco', 'Chris Sanders', 'Nicolas Cage', 'Emma Stone', 'Ryan Reynolds', 'Catherine Keener', 'Clark Duke', 'Cloris Leachman']",135,587204668
A Haunted House,"['Marlon Wayans', 'Marlon Wayans', 'Essence Atkins', 'Cedric the Entertainer', 'Nick Swardson', 'David Koechner', 'Dave Sheridan']",2.5,60141683 (worldwide)
Inside Llewyn Davis,"['Joel Coen\nEthan Coen', 'Oscar Isaac', 'Carey Mulligan', 'John Goodman', 'Garrett Hedlund', 'F. Murray Abraham', 'Justin Timberlake']",11,32.9
Sunshine on Leith,"['Dexter Fletcher', 'Stephen Greenhorn', 'Peter Mullan', 'Jane Horrocks', 'George MacKay', 'Antonia Thomas', 'Freya Mavor']",0,Box office4.1
Justice League: The Flashpoint Paradox,"['Jay Oliva', 'Justin Chambers', 'Kevin McKidd', 'C. Thomas Howell', 'Michael B. Jordan', 'Nathan Fillion', 'Ron Perlman', 'Kevin Conroy', 'Dana Delany', 'Cary Elwes', 'Vanessa Marshall']",0,4274415
Home Run,"['David Boyd', 'Scott Elrod']",1.2,2861020
Settai,"['R. Kannan', 'Arya', 'Santhanam', 'Premji Amaren', 'Anjali', 'Hansika Motwani']",0,5.1)
The Canyons,"['Paul Schrader', 'Bret Easton Ellis', 'James Deen']",250000,56825
Jodorowsky's Dune,"['Frank Pavich', 'Alejandro Jodorowsky', 'Michel Seydoux', 'H. R. Giger', 'Chris Foss', 'Nicolas Winding Refn', 'Amanda Lear', 'Richard Stanley']",0,647280
The Railway Man,"['Jonathan Teplitzky', 'Colin Firth', 'Nicole Kidman', 'Jeremy Irvine', 'Stellan Skarsgrd']",Budget12,22320893
Free Birds,"['Jimmy Hayward', 'Owen Wilson', 'Woody Harrelson', 'Amy Poehler']",55,110387072
"I, Me Aur Main","['John Abraham', 'Prachi Desai', 'Chitrangada Singh']",0,1.3)
Ek Thi Daayan,"['Kannan Iyer', 'Vishal Bhardwaj', 'Emraan Hashmi', 'Huma Qureshi', 'Konkona Sen Sharma', 'Kalki Koechlin']",3.9),7.3)
Escape from Planet Earth,"['Bob Barlen', 'Rob Corddry', 'Brendan Fraser', 'Sarah Jessica Parker', 'William Shatner', 'Jessica Alba', 'Craig Robinson', 'George Lopez', 'Jane Lynch', 'Sofa Vergara']",40,74597643
All Is Lost,"['J. C. Chandor', 'Robert Redford']",8.5,10175509
Attarintiki Daredi,"['Trivikram Srinivas', 'Pawan Kalyan', 'Samantha Ruth Prabhu', 'Nadhiya', 'Boman Irani', 'Pranitha', 'Brahmanandam', 'Ali', 'Alakh Niranjan']",8.9),12)
Percy Jackson: Sea of Monsters,"['Thor Freudenthal', 'Logan Lerman', 'Brandon T. Jackson', 'Alexandra Daddario', 'Jake Abel', 'Douglas Smith', 'Stanley Tucci']",90,199850315
Rush,"['Ron Howard', 'Chris Hemsworth', 'Daniel Brhl', 'Olivia Wilde', 'Alexandra Maria Lara', 'Pierfrancesco Favino']",38,90.2
Palo Alto,"['Gia Coppola', 'Emma Roberts', 'James Franco', 'Jack Kilmer', 'Nat Wolff']",0,874723
A Madea Christmas,[],0,0
The Secret Life of Walter Mitty,"['Ben Stiller', 'Kristen Wiig', 'Shirley MacLaine', 'Adam Scott', 'Kathryn Hahn', 'Sean Penn']",90,188133322
Philomena,"['Stephen Frears', 'Judi Dench']",12,100.1
Pain & Gain,"['Michael Bay', 'Mark Wahlberg', 'Dwayne Johnson', 'Anthony Mackie', 'Tony Shalhoub', 'Ed Harris']",26,96175291
Sound City,['Dave Grohl'],0,422853
This Is Martin Bonner,"['Chad Hartigan', 'Chad Hartigan', 'Paul Eenhoorn', 'Richmond Arquette']",0,0
Closed Circuit,"['John Crowley', 'Steven Knight', 'Eric Bana', 'Rebecca Hall', 'Ciarn Hinds', 'Jim Broadbent']",0,6225496
Love and Honor,"['Liam Hemsworth', 'Aimee Teegarden', 'Teresa Palmer', 'Austin Stowell', 'Chris Lowell']",0,16769
Java Heat,[],0,0
Dhoom 3,"['Vijay Krishna Acharya', 'Aamir Khan', 'Abhishek Bachchan', 'Katrina Kaif', 'Uday Chopra', 'Jackie Shroff']",20),86)
Epic,"['Chris Wedge', 'Colin Farrell', 'Josh Hutcherson', 'Amanda Seyfried', 'Christoph Waltz', 'Aziz Ansari', ""Chris O'Dowd"", 'Pitbull', 'Jason Sudeikis', 'Steven Tyler', 'Beyonc Knowles']",93,268426634
Go Goa Gone,"['Raj Nidimoru', 'Krishna D.K.', 'Saif Ali Khan', 'Kunal Khemu', 'Vir Das', 'Anand Tiwari', 'Puja Gupta']",2.6),4.6)
Fukrey,"['Pulkit Samrat', 'Ali Fazal', 'Manjot Singh', 'Priya Anand', 'Richa Chadda', 'Vishakha Singh', 'Varun Sharma']","810,000)",5.8)(Lifetime domestic nett)
I Give It a Year,[],0,0
Ghanchakkar,"['Rajkumar Gupta', 'Emraan Hashmi', 'Vidya Balan', 'Rajesh Sharma', 'Parvin Dabas']",4.9),6.2)
Hansel & Gretel: Witch Hunters,"['Tommy Wirkola', 'Jeremy Renner', 'Gemma Arterton', 'Famke Janssen', 'Peter Stormare', 'Thomas Mann', 'Derek Mears']",50,226.3
The Face of Love,"['Arie Posin', 'Annette Bening', 'Ed Harris', 'Robin Williams', 'Amy Brenneman', 'Jess Weixler', 'Linda Park']",0,1500147
Seethamma Vakitlo Sirimalle Chettu,"['Srikanth Addala', 'Ganesh Patro', 'Venkatesh', 'Mahesh Babu', 'Anjali', 'Samantha', 'Prakash Raj', 'Jayasudha']",4.1),8.4)(Distributor's Share)
Hours,"['Eric Heisserer', 'Paul Walker', 'Kerry Cahill', 'Gnesis Rodrguez', 'TJ Hassan', 'Nick Gomez', 'Judd Lormand']",4,783997(Foreign)
The Host,"['Andrew Niccol', 'Saoirse Ronan', 'Emily Browning', 'Max Irons', 'Jake Abel', 'Frances Fisher', 'Chandler Canterbury', 'Diane Kruger', 'William Hurt']",40,63327201
Kai Po Che!,"['Abhishek Kapoor', 'Sushant Singh Rajput', 'Asif Basra', 'Amit Sadh', 'Rajkummar Rao', 'Amrita Puri']",4.9),10)
Mandela: Long Walk to Freedom,"['Justin Chadwick', 'Idris Elba', 'Naomie Harris']",35,27333835
This Is the End,"['Seth Rogen', 'Evan Goldberg', 'James Franco', 'Jonah Hill', 'Seth Rogen', 'Jay Baruchel', 'Danny McBride', 'Craig Robinson', 'Michael Cera', 'Emma Watson']",32,126041322
Aurangzeb,[],0,0
Only God Forgives,"['Nicolas Winding Refn', 'Ryan Gosling', 'Kristin Scott Thomas', 'Vithaya Pansringarm', 'Ratha Phongam', 'Tom Burke']",4.8,10337387
G.I. Joe: Retaliation,"['Jon M. Chu', 'Rhett Reese', 'Paul Wernick', 'Dwayne Johnson', 'Bruce Willis', 'D.J. Cotrona', 'Byung-hun Lee', 'Adrianne Palicki', 'Ray Park', 'Jonathan Pryce', 'Ray Stevenson', 'Channing Tatum']",130,375740705
White House Down,"['Roland Emmerich', 'Channing Tatum', 'Jamie Foxx', 'Maggie Gyllenhaal', 'Jason Clarke', 'Richard Jenkins', 'James Woods']",150,205.4
Table No. 21,[],0,0
G.B.F.,[],0,0
Temptation: Confessions of a Marriage Counselor,[],0,0
Bombay Talkies,"['Karan Johar', 'Dibakar Banerjee', 'Zoya Akhtar', 'Anurag Kashyap', 'Reema Kagti', 'Rani Mukerji', 'Randeep Hooda', 'Saqib Saleem', 'Nawazuddin Siddiqui', 'Sadashiv Amrapurkar']","970,000)",1.0)
Beautiful Creatures,"['Richard LaGravenese', 'Alden Ehrenreich', 'Alice Englert', 'Jeremy Irons', 'Viola Davis', 'Emmy Rossum', 'Thomas Mann', 'Emma Thompson', 'Eileen Atkins', 'Margo Martindale', 'Zoey Deutch', 'Tiffany Boone']",60,60052138
Man of Steel,"['Zack Snyder', 'Henry Cavill', 'Amy Adams', 'Michael Shannon', 'Kevin Costner', 'Diane Lane', 'Laurence Fishburne', 'Antje Traue', 'Ayelet Zurer', 'Christopher Meloni', 'Russell Crowe', '[1]']",225,668.05
Purno Doirgho Prem Kahini,"['Shakib Khan', 'Joya Ahsan', 'Arefin Shuvo']",0,0
The Last Exorcism Part II,"['Ed Gass-Donnelly', 'Ashley Bell', 'Julia Garner', 'Spencer Treat Clark', 'Louis Herthum', 'Muse Watson']",5,15179302
Inappropriate Comedy,"['Vince Offer', 'Rob Schneider', 'Michelle Rodriguez', 'Adrien Brody', 'Lindsay Lohan']",0,228004
Scary Movie 5,"['Malcolm D. Lee', 'Pat Proft', 'Ashley Tisdale', 'Simon Rex', 'Erica Ash', 'Molly Shannon', 'Heather Locklear', 'J. P. Manoux', ""Jerry O'Connell"", 'Charlie Sheen', 'Lindsay Lohan']",20,78.4
Oblivion,"['Joseph Kosinski', 'Tom Cruise', 'Morgan Freeman', 'Olga Kurylenko', 'Andrea Riseborough', 'Nikolaj Coster-Waldau', 'Melissa Leo']",120,286168572
The Insomniac,"['Monty Miranda', 'Eddy Salazar', 'Eddy Salazar', 'Clare Grant', 'John Heard', 'Danny Trejo', 'Keith Szarabajka']",0,0
The Wind Rises,"['Hayao Miyazaki', 'Hideaki Anno', 'Miori Takimoto', 'Hidetoshi Nishijima', 'Masahiko Nishimura', 'Steve Alpert', 'Morio Kazama', 'Keiko Takeshita', 'Mirai Shida', 'Jun Kunimura', 'Shinobu Otake', 'Nomura Mansai']",30,134965832
Identity Thief,[],0,0
Kick-Ass 2,"['Jeff Wadlow', 'Aaron Taylor-Johnson', 'Christopher Mintz-Plasse', 'Chlo Grace Moretz', 'Jim Carrey']",28,60795985
The Last Stand,"['Kim Jee-woon', 'Arnold Schwarzenegger', 'Forest Whitaker', 'Johnny Knoxville', 'Rodrigo Santoro', 'Daniel Henney', 'Jaimie Alexander', 'Luis Guzmn', 'Eduardo Noriega', 'Peter Stormare', 'Zach Gilford', 'Gnesis Rodrguez']",45,48330757
Now You See Me,"['Louis Leterrier', 'Jesse Eisenberg', 'Mark Ruffalo', 'Woody Harrelson', 'Isla Fisher', 'Dave Franco', 'Mlanie Laurent', 'Morgan Freeman', 'Michael Caine']",75,351723989
How I Live Now,"['Kevin Macdonald', 'Jeremy Brock', 'Tony Grisoni', 'Penelope Skinner', 'Saoirse Ronan', 'Tom Holland', 'Anna Chancellor']",0,60213 (US)
Para Elisa,[],0,0
The Wolverine,"['James Mangold', 'Hugh Jackman', 'Hiroyuki Sanada', 'Tao Okamoto', 'Rila Fukushima', 'Famke Janssen', 'Will Yun Lee', 'Svetlana Khodchenkova', 'Brian Tee']",120,415
R.I.P.D.,"['Robert Schwentke', 'Jeff Bridges', 'Ryan Reynolds', 'Kevin Bacon', 'Mary-Louise Parker', 'Stephanie Szostak']",130,78477749
Touchy Feely,"['Lynn Shelton', 'Rosemarie DeWitt', 'Ellen Page', 'Allison Janney', 'Josh Pais', 'Scoot McNairy', 'Ron Livingston', 'Tomo Nakayama']",0,35966
Main Hoon Shahid Afridi,"['Syed Ali Raza Usama', 'Humayun Saeed', 'Javed Shaikh', 'Nadeem Baig', 'Ismail Tara', 'Shafqat Cheema']","160,000)","490,000)"
About Time,"['Richard Curtis', 'Domhnall Gleeson', 'Rachel McAdams', 'Bill Nighy', 'Tom Hollander', 'Margot Robbie']",12,87.1
My Little Pony: Equestria Girls,"['Tara Strong', 'Ashleigh Ball', 'Andrea Libman', 'Tabitha St. Germain', 'Cathy Weseluck', 'Rebecca Shoichet']",0,483752 (Peru Chile Columbia and the U.K.)
1,"['Ashley Hinshaw', 'Rhys Wakefield', 'Natalie Hall']",0,0
Baggage Claim,"['David E. Talbert', 'Paula Patton', 'Adam Brody', 'Sweeny', 'Djimon Hounsou', 'Tremaine Neverson', 'Christina Milian', 'Derek Luke']",8.5,22456509
The Counselor,"['Ridley Scott', 'Cormac McCarthy', 'Michael Fassbender', 'Penlope Cruz', 'Cameron Diaz', 'Javier Bardem', 'Brad Pitt']",25,71009334
Monsters University,"['Dan Scanlon', 'Billy Crystal', 'John Goodman', 'Steve Buscemi', 'Helen Mirren']",200,743.6
The Mortal Instruments: City of Bones,"['Harald Zwart', 'Lily Collins', 'Jamie Campbell Bower', 'Robert Sheehan', 'Kevin Zegers', 'Lena Headey', 'Kevin Durand', 'Aidan Turner', 'Jemima West', 'Godfrey Gao', 'C. C. H. Pounder', 'Jared Harris', 'Jonathan Rhys Meyers']",60,90565421
World War Z,"['Marc Forster', 'Brad Pitt', 'Mireille Enos', 'James Badge Dale', 'Matthew Fox']",190,540007876
D-Day,"['Nikhil Advani', 'Arjun Rampal', 'Shruti Haasan', 'Irrfan Khan', 'Rishi Kapoor', 'Huma Qureshi', 'Sandeep Kulkarni']",4.9),0
Nurse 3D,"['David Loughery', 'Paz de la Huerta', 'Katrina Bowden', 'Corbin Bleu']",10,18234342
Lone Survivor,"['Peter Berg', 'Mark Wahlberg', 'Taylor Kitsch', 'Emile Hirsch', 'Ben Foster', 'Eric Bana']",40,149.3
Gimme Shelter,"['Vanessa Hudgens', 'James Earl Jones', 'Rosario Dawson', 'Brendan Fraser']",0,1359910
Pacific Rim,"['Guillermo del Toro', 'Charlie Hunnam', 'Idris Elba', 'Rinko Kikuchi', 'Charlie Day', 'Robert Kazinsky', 'Max Martini', 'Ron Perlman']",190,411
Trance,"['Danny Boyle', 'James McAvoy', 'Vincent Cassel', 'Rosario Dawson']",20,24.3
Admission,[],0,0
Broken City,"['Allen Hughes', 'Mark Wahlberg', 'Russell Crowe', 'Catherine Zeta-Jones', 'Jeffrey Wright', 'Barry Pepper']",35,19.7
Captain Phillips,"['Paul Greengrass', 'Tom Hanks', 'Barkhad Abdi']",55,218.8
Metallica: Through the Never,"['Nimrd Antal', 'James Hetfield', 'Lars Ulrich', 'Kirk Hammett', 'Robert Trujillo', 'Dane DeHaan']",18,21196967
The Conjuring,"['James Wan', 'Chad Hayes', 'Carey W. Hayes', 'Vera Farmiga', 'Patrick Wilson', 'Ron Livingston', 'Lili Taylor']",20,318
Movie 43,"['Steven Brill', 'Peter Farrelly', 'Steve Carr', 'Griffin Dunne', 'Elizabeth Banks', 'Brett Ratner', 'Rusty Cundieff', 'James Gunn', 'Ricky Blitt', 'Greg Pritikin', 'Olle Sarri', 'Jeremy Sosenko', 'see Cast']",6,32438988
Europa Report,"['Sebastin Cordero', 'Christian Camargo', 'Anamaria Marinca', 'Michael Nyqvist', 'Daniel Wu', 'Karolina Wydra', 'Sharlto Copley', 'Embeth Davidtz', 'Dan Fogler', 'Isiah Whitlock, Jr.']",10,125687
The Great Gatsby,"['Baz Luhrmann', 'Leonardo DiCaprio', 'Tobey Maguire', 'Carey Mulligan', 'Joel Edgerton', 'Isla Fisher', 'Jason Clarke', 'Elizabeth Debicki', 'Jack Thompson', 'Amitabh Bachchan']",105,351040419
Case Closed: Private Eye in the Distant Sea,[],0,36054366
Journey to the West: Conquering the Demons,"['Stephen Chow', 'Derek Kwok', 'Shu Qi', 'Wen Zhang', 'Huang Bo', 'Show Luo', 'Chrissie Chau']",0,215
The Spectacular Now,"['James Ponsoldt', 'Miles Teller', 'Shailene Woodley', 'Brie Larson', 'Jennifer Jason Leigh', 'Kyle Chandler']",2.5,6918591
Turbo,"['David Soren', 'Robert Siegel', 'Ryan Reynolds', 'Paul Giamatti', 'Michael Pea', 'Snoop Dogg', 'Maya Rudolph', 'Michelle Rodriguez', 'Samuel L. Jackson']",127,282570682
Singh Saab the Great,[],0,0
23 Blast,"['Dylan Baker', 'Stephen Lang', 'Alexa PenaVega', 'Mark Hapka', 'Max Adler', 'Kim Zimmer', 'Becky Ann Baker', 'Timothy Busfield', 'Fred Thompson']",1,549185
Goddess,"['Laura Michelle Kelly', 'Ronan Keating', 'Magda Szubanski', 'Dustin Clare', 'Hugo Johnstone-Burt', 'Natalie Tran']",0,1655620
Charlie Countryman,"['Shia LaBeouf', 'Evan Rachel Wood', 'Mads Mikkelsen', 'Til Schweiger', 'Melissa Leo']",0,424404
The Best Offer,"['Giuseppe Tornatore', 'Geoffrey Rush', 'Jim Sturgess', 'Sylvia Hoeks', 'Donald Sutherland']",18,20489700
The Look of Love,[],0,0
Machete Kills,"['Robert Rodriguez', 'Danny Trejo', 'Michelle Rodriguez', 'Sofa Vergara', 'Amber Heard', 'Antonio Banderas', 'Lady Gaga', 'Cuba Gooding, Jr.', 'Walt Goggins', 'William Sadler', 'Demin Bichir', 'Mel Gibson']",20,15008161
The Purge,"['James DeMonaco', 'Ethan Hawke', 'Lena Headey', 'Adelaide Kane', 'Max Burkholder']",3,89.3
The Grandmaster,"['Wong Kar-wai', 'Tony Leung', 'Zhang Ziyi', 'Chang Chen', 'Zhao Benshan', 'Song Hye-kyo']",38.6 ),"50 , China only)"
Out of the Furnace,"['Scott Cooper', 'Christian Bale', 'Woody Harrelson', 'Casey Affleck', 'Forest Whitaker', 'Willem Dafoe', 'Zo Saldana', 'Sam Shepard']",22,14.1
The Hobbit: The Desolation of Smaug,"['Peter Jackson', 'Ian McKellen', 'Martin Freeman', 'Richard Armitage', 'Benedict Cumberbatch', 'Evangeline Lilly', 'Lee Pace', 'Luke Evans', 'Ken Stott', 'James Nesbitt', 'Orlando Bloom']",225,958.4
V/H/S/2,"['Adam Wingard', 'Eduardo Snchez', 'Gregg Hale', 'Gareth Huw Evans', 'Jason Eisener', 'see below']",0,795661
Oculus,"['Karen Gillan', 'Brenton Thwaites', 'Rory Cochrane', 'Katee Sackhoff']",5,44
Before Midnight,"['Richard Linklater', 'Ethan Hawke', 'Julie Delpy']",3,20737030
He's Way More Famous Than You,[],0,0
Hell Baby,"['Robert Ben Garant', 'Thomas Lennon', 'Rob Corddry', 'Leslie Bibb', 'Keegan Michael Key', 'Riki Lindhome', 'Paul Scheer', 'Rob Huebel', 'Robert Ben Garant', 'Thomas Lennon', 'Michael Ian Black', 'Cathy Shim', 'Kumail Nanjiani']",2.5,8785
Side Effects,"['Steven Soderbergh', 'Jude Law', 'Rooney Mara', 'Catherine Zeta-Jones', 'Channing Tatum']",30,63372757
Runner Runner,"['Brad Furman', 'Brian Koppelman', 'David Levien', 'Justin Timberlake', 'Gemma Arterton', 'Ben Affleck']",30,62.7
Dark Skies,"['Scott Stewart', 'Keri Russell', 'Josh Hamilton', 'Dakota Goyo', 'J. K. Simmons']",3.5,26421747
