Movie_Name,Contributors,Budget,Revenue
Price of Glory,"['Phil Berger', 'Jimmy Smits', 'Maria del Mar', 'Jon Seda', 'Clifton Collins Jr.', 'Ernesto Hernandez', 'Ron Perlman', 'Louis Mandylor']",10000000,3548556
Screwed,"['Scott Alexander\nLarry Karaszewski', 'Norm Macdonald', 'Dave Chappelle', 'Danny DeVito', 'Elaine Stritch', 'Daniel Benzali', 'Sarah Silverman', 'Sherman Hemsley']",0,6982680
Proof of Life,"['Taylor Hackford', 'Tony Gilroy', 'Meg Ryan', 'Russell Crowe', 'David Morse', 'David Caruso', 'Gottfried John']",65000000,62761005
Lost Souls,"['Janusz Kamiski', 'Winona Ryder', 'Ben Chaplin', 'Sarah Wynter', 'Philip Baker Hall', 'John Hurt']",50,31355910
What Lies Beneath,"['Robert Zemeckis', 'Sarah Kernochan', 'Clark Gregg', 'Harrison Ford', 'Michelle Pfeiffer']",100,291420351
Space Cowboys,"['Clint Eastwood', 'Tommy Lee Jones', 'Donald Sutherland', 'James Garner', 'Marcia Gay Harden', 'William Devane', 'Loren Dean', 'Courtney B. Vance', 'James Cromwell']",60,128884132
The Miracle Worker,"['Nadia Tass', 'Hallie Kate Eisenberg', 'Alison Elliott', 'David Strathairn', 'Lucas Black']",0,0
Supernova,"['Walter Hill', 'James Spader', 'Angela Bassett', 'Peter Facinelli', 'Lou Diamond Phillips', 'Robin Tunney', 'Robert Forster', 'Wilson Cruz']",60,14828081
Snatch,"['Guy Ritchie', 'Benicio del Toro', 'Dennis Farina', 'Vinnie Jones', 'Brad Pitt', 'Rade erbedija', 'Jason Statham']",10,83557872
Hanging Up,"['Diane Keaton', 'Delia Ephron', 'Meg Ryan', 'Diane Keaton', 'Lisa Kudrow', 'Walter Matthau', 'Adam Arkin', 'Cloris Leachman']",60,51880044
Wonder Boys,"['Curtis Hanson', 'Michael Douglas', 'Tobey Maguire', 'Frances McDormand', 'Katie Holmes', 'Rip Torn', 'Robert Downey, Jr.']",55,33426588
Saving Grace,"['Nigel Cole', 'Craig Ferguson', 'Brenda Blethyn']",Budget4,"Box office29,360,046[1]"
Reindeer Games,"['John Frankenheimer', 'Ehren Kruger', 'Ben Affleck', 'Gary Sinise', 'Charlize Theron', 'Donal Logue', 'Danny Trejo', 'Clarence Williams III', 'James Frain', 'Dennis Farina']",42,32168970
What Planet Are You From?,[],0,0
Gone in 60 Seconds,"['Dominic Sena', 'H.B. Halicki', 'Original film', 'Scott Rosenberg', 'Nicolas Cage', 'Angelina Jolie', 'Giovanni Ribisi', 'Delroy Lindo']",90,237202299
Finding Forrester,"['Gus Van Sant', 'Mike Rich', 'Sean Connery', 'Rob Brown', 'F. Murray Abraham', 'Anna Paquin']",43000000 (est.),80049764
Turn It Up,"['Robert Adetuyi', 'Pras', 'Ja Rule']",13,1247949
Mercy Streets,"['Eric Roberts', 'David A. R. White', 'Cynthia Watros', 'Stacy Keach']",600000,173599
The Crew,"['Michael Dinner', 'Barry Fanaro', 'Burt Reynolds', 'Seymour Cassel', 'Richard Dreyfuss', 'Dan Hedaya', 'Carrie-Anne Moss', 'Jeremy Piven', 'Jennifer Tilly']",23,13019253 (USA)
Gossip,[],0,0
Godzilla 2000,"['Takao Okawara', 'Wataru Mimura', 'Hiroshi Abe', 'Naomi Nishida', 'Tsutomu Kitagawa']",8.3,25037390
Rules of Engagement,"['William Friedkin', 'Tommy Lee Jones', 'Samuel L. Jackson']",60,71.7
X-Men,"['Bryan Singer', 'Patrick Stewart', 'Hugh Jackman', 'Ian McKellen', 'Halle Berry', 'Famke Janssen', 'James Marsden', 'Bruce Davison', 'Rebecca Romijn-Stamos', 'Ray Park', 'Anna Paquin']",75,296339527
Rocky & Bullwinkle,"['Des McAnuff', 'Kenneth Lonergan', 'Rene Russo', 'Jason Alexander', 'Piper Perabo', 'Randy Quaid', 'Robert De Niro', 'June Foray', 'Keith Scott']",76,35143820
Unbreakable,"['M. Night Shyamalan', 'Bruce Willis', 'Samuel L. Jackson', 'Robin Wright', 'Spencer Treat Clark']",75,248118121
102 Dalmatians,"['Kevin Lima', 'Glenn Close', 'Ioan Gruffudd', 'Alice Evans', 'Tim McInnerny', 'Grard Depardieu']",85,183611771
Digimon: The Movie,"['Mamoru Hosoda', 'Bob Buchholz', 'Jeff Nimoy', 'Joshua Seth', 'Lara Jill Miller', 'Michael Lindsay', 'Mona Marshall', 'Doug Erholtz', 'Bob Glouberman', 'Paul St. Peter']",5,16643191
Mission to Mars,"['Brian De Palma', 'Gary Sinise', 'Tim Robbins', 'Don Cheadle', 'Connie Nielsen', ""Jerry O'Connell"", 'Kim Delaney']",100,110983407
The Gift,"['Sam Raimi', 'Billy Bob Thornton', 'Tom Epperson', 'Cate Blanchett', 'Giovanni Ribisi', 'Keanu Reeves', 'Katie Holmes', 'Greg Kinnear', 'Hilary Swank']",10,44567606
Billy Elliot,"['Stephen Daldry', 'Lee Hall', 'Jamie Bell', 'Julie Walters', 'Gary Lewis', 'Jamie Draven']",5 ),109280263)
Beautiful People,"['Jasmin Dizdar', 'Rosalind Ayres', 'Julian Firth', 'Charles Kay']",0,0
Dr. T & the Women,"['Robert Altman', 'Anne Rapp', 'Richard Gere', 'Helen Hunt', 'Farrah Fawcett', 'Laura Dern', 'Shelley Long', 'Kate Hudson', 'Liv Tyler', 'Tara Reid']",12,22844291
The Beach,"['Danny Boyle', 'Leonardo DiCaprio', 'Virginie Ledoyen', 'Guillaume Canet', 'Robert Carlyle', 'Tilda Swinton', 'Paterson Joseph']",50,154056873
Boys and Girls,[],0,0
Snow Day,"['Chris Koch', 'Will McRobb\nChris Viscardi', 'Zena Grey', 'Chevy Chase', 'Chris Elliott', 'Mark Webber', 'Schuyler Fisk', 'Jean Smart', 'Emmanuelle Chriqui']",13,62464731
The Flintstones in Viva Rock Vegas,"['Brian Levant', 'Deborah Kaplan', 'Harry Elfont', 'Jim Cash', 'Mark Addy', 'Stephen Baldwin', 'Kristen Johnston', 'Jane Krakowski', 'Joan Collins', 'Thomas Gibson', 'Alan Cumming']",83,59468275
Small Time Crooks,"['Woody Allen', 'Tracey Ullman', 'Elaine May', 'Hugh Grant']",18,29934477
Whatever It Takes,[],0,0
Return to Me,"['Bonnie Hunt', 'David Duchovny', 'Minnie Driver', ""Carroll O'Connor"", 'Robert Loggia', 'David Alan Grier', 'James Belushi', 'Joely Richardson']",24  USD (estimated),36609995
Urban Legends: Final Cut,[],0,0
The Whole Nine Yards,"['Jonathan Lynn', 'Bruce Willis', 'Matthew Perry', 'Rosanna Arquette', 'Michael Clarke Duncan', 'Natasha Henstridge', 'Amanda Peet', 'Kevin Pollak']",41.3,106371651
Thirteen Days,"['Roger Donaldson', 'David Self', 'Kevin Costner', 'Bruce Greenwood', 'Steven Culp', 'Dylan Baker']",80,66579890
The Ladies Man,"['Reginald Hudlin', 'Tim Meadows', 'Tim Meadows', 'Karyn Parsons', 'Billy Dee Williams', 'John Witherspoon', 'Jill Talley', 'Lee Evans', 'Will Ferrell', 'Sofia Milos', 'Eugene Levy', 'David Huband']",24,13743212
Almost Famous,"['Cameron Crowe', 'Billy Crudup', 'Frances McDormand', 'Kate Hudson', 'Patrick Fugit', 'Jason Lee', 'Fairuza Balk', 'Anna Paquin', 'Noah Taylor', 'Zooey Deschanel', 'Phillip Seymour Hoffman']",60,47383689
The Big Tease,"['Kevin Allen', 'Sacha Gervasi', 'Craig Ferguson', 'Frances Fisher', 'Mary McCormack', 'David Rasche', 'Sara Gilbert']",0,0
Big Momma's House,"['Raja Gosnell', 'Martin Lawrence', 'Nia Long', 'Paul Giamatti', 'Terrence Howard', 'Octavia Spencer']",30,173959438
"O Brother, Where Art Thou?","['Joel Coen', 'George Clooney', 'John Turturro', 'Tim Blake Nelson', 'Charles Durning', 'Michael Badalucco', 'John Goodman', 'Holly Hunter']",26,71.9
Final Destination,"['James Wong', 'Devon Sawa', 'Ali Larter', 'Kerr Smith', 'Tony Todd']",23,112880294
The Original Kings of Comedy,"['Spike Lee', 'Steve Harvey', 'D. L. Hughley', 'Cedric the Entertainer', 'Bernie Mac']",3000000 (estimate),38182790
The Little Vampire,[],0,0
Drowning Mona,"['Nick Gomez', 'Peter Steinfeld', 'Danny DeVito', 'Neve Campbell', 'Bette Midler', 'Jamie Lee Curtis']",37,15906764
Romeo Must Die,"['Andrzej Bartkowiak', 'Jet Li', 'Aaliyah', 'Isaiah Washington', 'Russell Wong', 'DB Woodside', 'Anthony Anderson', 'Delroy Lindo']",25,91036760
Bless the Child,"['Chuck Russell', 'Kim Basinger', 'Jimmy Smits', 'Angela Bettis', 'Rufus Sewell', 'Christina Ricci', 'Holliston Coleman']",65,40443010
The Legend of Drunken Master,"['Lau Kar-Leung', 'Jackie Chan', 'Tong Man-Ming', 'Yun Kai-Chi', 'Ti Lung', 'Anita Mui', 'Ken Lo', 'Lau Kar-Leung', 'Andy Lau', 'Felix Wong']",2,11555430
Get Carter,"['Stephen Kay', 'Sylvester Stallone', 'Miranda Richardson', 'Rachael Leigh Cook', 'Alan Cumming', 'Mickey Rourke', 'John C. McGinley', 'Michael Caine', 'Rhona Mitra']",63.6,19412993
Road Trip,"['Todd Phillips', 'Scot Armstrong', 'Breckin Meyer', 'Seann William Scott', 'Amy Smart', 'Paulo Costanzo', 'DJ Qualls', 'Rachel Blanchard', 'Anthony Rapp', 'Andy Dick', 'Fred Ward', 'Tom Green']",16,119754278
Autumn in New York,"['Joan Chen', 'Allison Burnett', 'Richard Gere', 'Winona Ryder', 'Anthony LaPaglia']",65,90726668
Miss Congeniality,"['Donald Petrie', 'Marc Lawrence', 'Katie Ford', 'Michael Caine', 'Benjamin Bratt', 'William Shatner', 'Ernie Hudson', 'Candice Bergen']",45,212742720
Remember the Titans,"['Boaz Yakin', 'Gregory Allen Howard', 'Denzel Washington', 'Will Patton', 'Donald Faison', 'Nicole Ari Parker', 'Wood Harris']",30,136706683
The Legend of Bagger Vance,"['Robert Redford', 'Steven Pressfield', 'Jeremy Leven', 'Will Smith', 'Matt Damon', 'Charlize Theron']",60,39459427
The In Crowd,"['Mary Lambert', 'Mark Gibson', 'Susan Ward', 'Lori Heuring', 'Matthew Settle']",24,5280035 (USA)
Lucky Numbers,"['Nora Ephron', 'Adam Resnick', 'John Travolta', 'Lisa Kudrow', 'Tim Roth']",63,10890222
Men of Honor,[],0,0
Shadow of the Vampire,"['E. Elias Merhige', 'Steven Katz', 'John Malkovich', 'Willem Dafoe', 'Cary Elwes', 'John Aden Gillet', 'Eddie Izzard', 'Udo Kier', 'Catherine McCormack', 'Ronan Vibert']",8,11155214
Beautiful,"['Sally Field', 'Minnie Driver', 'Joey Lauren Adams', 'Kathleen Turner', 'Kathleen Robertson']",0,0
Ready to Rumble,"['Brian Robbins', 'Steven Brill', 'David Arquette', 'Oliver Platt', 'Scott Caan', 'Bill Goldberg', 'Steve ""Sting"" Borden', 'Jill Ritchie', 'Rose McGowan', 'Rey Mysterio', 'Diamond Dallas Page', 'Joe Pantoliano', 'Martin Landau']",24000000,12452362 (worldwide)
Cast Away,"['Robert Zemeckis', 'William Broyles Jr.', 'Helen Hunt', 'Nick Searcy']",90,429632142
Little Nicky,"['Steven Brill', 'Adam Sandler', 'Tim Herlihy', 'Patricia Arquette', 'Harvey Keitel', 'Rhys Ifans', 'Tommy ""Tiny"" Lister Jr.', 'Laura Harring', 'Rodney Dangerfield', 'Robert Smigel']",85,58292295
The Patriot,"['Roland Emmerich', 'Robert Rodat', 'Mel Gibson', 'Heath Ledger', 'Jason Isaacs', 'Joely Richardson', 'Chris Cooper', 'Tom Wilkinson']",110,215294342
Frequency,"['Gregory Hoblit', 'Toby Emmerich', 'Dennis Quaid', 'Jim Caviezel', 'Andre Braugher', 'Elizabeth Mitchell', 'Noah Emmerich', 'Shawn Doyle']",31,68106245
Chicken Run,"['Peter Lord', 'Nick Park', 'Julia Sawalha', 'Mel Gibson', 'Timothy Spall', 'Phil Daniels', 'Tony Haygarth', 'Miranda Richardson']",45,224834564
"Me, Myself & Irene","['Peter Farrelly\nBobby Farrelly', 'Mike Cerrone', 'Jim Carrey', 'Rene Zellweger', 'Chris Cooper', 'Robert Forster', 'Richard Jenkins']",51,149270999
How the Grinch Stole Christmas,"['Ron Howard', 'Jim Carrey', 'Jeffrey Tambor', 'Christine Baranski', 'Bill Irwin', 'Molly Shannon']",123,345.1
The Art of War,"['Christian Duguay', 'Wesley Snipes', 'Anne Archer', 'Maury Chaykin', 'Marie Matiko', 'Cary-Hiroyuki Tagawa']",60,40.4
Gladiator,"['Ridley Scott', 'Russell Crowe', 'Joaquin Phoenix', 'Connie Nielsen', 'Oliver Reed', 'Derek Jacobi', 'Djimon Hounsou', 'Richard Harris']",103,457640427
The Next Best Thing,[],0,0
My Dog Skip,"['Jay Russell', 'Book', 'Willie Morris', 'Moose', 'Enzo', 'Frankie Muniz', 'Diane Lane', 'Luke Wilson', 'Kevin Bacon', 'Cody Linley', 'Caitlin Wachs']",7,35512760
Bamboozled,[],0,0
Charlie's Angels,[],0,0
The Kid,"['Jon Turteltaub', 'Audrey Wells', 'Bruce Willis', 'Spencer Breslin', 'Emily Mortimer', 'Lily Tomlin', 'Chi McBride']",65000000,110317580
Shaft,"['John Singleton', 'Samuel L. Jackson', 'Vanessa L. Williams', 'Jeffrey Wright', 'Christian Bale', 'Richard Roundtree']",46,107196498
28 Days,"['Betty Thomas', 'Susannah Grant', 'Sandra Bullock', 'Viggo Mortensen', 'Dominic West', 'Elizabeth Perkins', 'Diane Ladd', 'Steve Buscemi']",43,62198945 (Worldwide)
Rugrats in Paris: The Movie,"['David N. Weiss', 'Kate Boutilier', 'E.G. Daily', 'Tara Strong', 'Cheryl Chase', 'Christine Cavanaugh', 'Kath Soucie']",30,103.3
Center Stage,"['Nicholas Hytner', 'Amanda Schull', 'Zo Saldana', 'Susan May Pratt', 'Peter Gallagher', 'Debra Monk', 'Ethan Stiefel', 'Sascha Radetsky']",18,26385941
The Contender,"['Rod Lurie', 'Gary Oldman', 'Joan Allen', 'Jeff Bridges', 'Christian Slater', 'Sam Elliott', 'William L. Petersen', 'Saul Rubinek', 'Philip Baker Hall', 'Mike Binder', 'Robin Thomas', 'Mariel Hemingway', 'Kathryn Morris']",20,22361811
Nutty Professor II: The Klumps,"['Peter Segal', 'Eddie Murphy', 'Janet Jackson', 'Larry Miller', 'John Ales']",84,166.3
The Skulls,"['Rob Cohen', 'Joshua Jackson', 'Paul Walker', 'Craig T. Nelson', 'Hill Harper', 'Leslie Bibb', 'Christopher McDonald', 'Steve Harris', 'William L. Petersen', 'David Asman', 'Scott Gibson', 'Nigel Bennett']",15,50802120
Nurse Betty,"['Neil LaBute', 'Morgan Freeman', 'Rene Zellweger', 'Chris Rock', 'Greg Kinnear']",35,29360400
Whipped,"['Peter M. Cohen', 'Amanda Peet', 'Brian Van Holt', 'Beth Ostrosky', 'Judah Domke', 'Zorie Barber']",0,0
The Emperor's New Groove,[],0,0
Down to You,"['Kris Isacsson', 'Freddie Prinze, Jr.', 'Julia Stiles', 'Selma Blair', 'Ashton Kutcher', 'Rosario Dawson']",35,24419914
3 Strikes,"['DJ Pooh', 'Brian Hooks', ""N'Bushe Wright"", 'Faizon Love', ""De'Aundre Bonds"", 'Vincent Schiavelli', 'David Alan Grier', 'E-40', 'George Wallace']",3.4,9832166
Pitch Black,"['David Twohy', 'Vin Diesel', 'Radha Mitchell', 'Cole Hauser', 'Keith David']",23,53187659
Scary Movie,"['Keenen Ivory Wayans', 'Shawn Wayans', 'Marlon Wayans', 'Jason Friedberg\nAaron Seltzer', 'Anna Faris', 'Regina Hall', 'Marlon Wayans', 'Shawn Wayans', 'Shannon Elizabeth', 'Jon Abrahams', 'Kurt Fuller', 'Carmen Electra', 'Lochlyn Munro', 'Cheri Oteri', 'Dave Sheridan']",19,278019771
Woman on Top,[],0,0
Timecode,"['Mike Figgis', 'Salma Hayek', 'Stellan Skarsgrd', 'Jeanne Tripplehorn', 'Suzy Nakamura', 'Kyle MacLachlan', 'Holly Hunter', 'Danny Huston', 'Ma Maestro', 'Leslie Mann', 'Alessandro Nivola', 'Saffron Burrows', 'Xander Berkeley', 'Julian Sands']",4,0
Love & Basketball,"['Gina Prince-Bythewood', 'Sanaa Lathan', 'Omar Epps', 'Dennis Haysbert', 'Debbi Morgan', 'Alfre Woodard']",20,27728118
Coyote Ugly,"['David McNally', 'Todd Graff', 'Kevin Smith', 'Piper Perabo', 'Adam Garcia', 'Maria Bello', 'Izabella Miko', 'Tyra Banks', 'John Goodman']",45000000,113916474
Kevin & Perry Go Large,"['Ed Bye', 'David Cummings', 'Harry Enfield', 'Kathy Burke', 'Rhys Ifans']",0,"Box office10,099,770"
Book of Shadows: Blair Witch 2,"['Joe Berlinger', 'Joe Berlinger', 'Daniel Myrick', 'Eduardo Snchez', 'Kim Director', 'Jeffrey Donovan', 'Erica Leerhsen', 'Tristine Skyler', 'Stephen Barker Turner']",15,47737094
The Ninth Gate,"['Roman Polanski', 'Johnny Depp', 'Lena Olin', 'Frank Langella', 'James Russo', 'Jack Taylor', 'Emmanuelle Seigner']",38,58401898
Boiler Room,"['Ben Younger', 'Giovanni Ribisi', 'Vin Diesel', 'Ben Affleck', 'Nia Long', 'Nicky Katt', 'Ron Rifkin', 'Tom Everett Scott', 'Scott Caan']",26,28780255
Dinosaur,"['Ralph Zondag', 'D. B. Sweeney', 'Ossie Davis', 'Alfre Woodard', 'Max Casella', 'Hayden Panettiere', 'Samuel E. Wright', 'Julianna Margulies', 'Joan Plowright', 'Della Reese']",127.5,349.8
Loser,"['Amy Heckerling', 'Jason Biggs', 'Mena Suvari', 'Greg Kinnear']",20,18404706
I Dreamed of Africa,"['Hugh Hudson', 'Kim Basinger', 'Vincent Perez', 'Eva Marie Saint', 'Daniel Craig']",50,14400327
Dracula 2000,[],0,0
Pay It Forward,"['Mimi Leder', 'Kevin Spacey', 'Helen Hunt', 'Haley Joel Osment', 'Jay Mohr', 'Jim Caviezel', 'Jon Bon Jovi', 'Angie Dickinson']",40,55707411
"Crouching Tiger, Hidden Dragon","['Ang Lee', 'Chow Yun-fat', 'Michelle Yeoh', 'Zhang Ziyi', 'Chang Chen']",17000000,213525736
Next Friday,"['Steve Carr', 'Ice Cube', 'Ice Cube', 'Mike Epps', 'Justin Pierce', 'Tamala Jones', 'Don ""D.C."" Curry', 'John Witherspoon', 'Tommy ""Tiny"" Lister Jr.']",11,59827328
The Road to El Dorado,"['Eric ""Bibo"" Bergeron', 'Will Finn', 'David Silverman', 'Kevin Kline', 'Kenneth Branagh', 'Armand Assante', 'Edward James Olmos', 'Rosie Perez', 'Jim Cummings']",95,76432727
The Cell,[],0,0
Bounce,"['Don Roos', 'Ben Affleck', 'Gwyneth Paltrow', 'Tony Goldwyn', 'Natasha Henstridge', 'Jennifer Grey']",35,53425292
Vertical Limit,"['Martin Campbell', ""Chris O'Donnell"", 'Bill Paxton', 'Robin Tunney', 'Scott Glenn', 'Izabella Scorupco', 'Temuera Morrison', 'Stuart Wilson']",75,215663859
Pokmon: The Movie 2000,"['Kunihiko Yuyama', 'Rica Matsumoto', 'Ikue tani', 'Mayumi Iizuka', 'Tomokazu Seki', 'Satomi Krogi', 'Megumi Hayashibara', 'Shin-ichiro Miki', 'Inuko Inuyama', 'Kichi Yamadera', 'Takeshi Kaga', 'Masatoshi Hamada']",30 ),133949270
Fantasia 2000,"['See below', 'See below', 'James Levine', 'Chicago Symphony Orchestra', 'Credits']",80,90.9
The Tigger Movie,"['Jun Falkenstein', 'Jim Cummings', 'Nikita Hopkins', 'John Fiedler', 'Ken Sansom', 'Peter Cullen', 'Andre Stojka', 'Kath Soucie', 'Tom Attenborough']",30,96159800
Mission: Impossible II,"['John Woo', 'Tom Cruise', 'Dougray Scott', 'Thandie Newton', 'Ving Rhames', 'Richard Roxburgh']",125,546388105
