Movie_Name,Contributors,Budget,Revenue
Nothing to Lose,"['Steve Oedekerk', 'Steve Oedekerk', 'Martin Lawrence', 'Tim Robbins', 'John C. McGinley', 'Giancarlo Esposito', 'Michael McKean', 'Kelly Preston', 'Rebecca Gayheart']",25,44480039
Kiss the Girls,"['Gary Fleder', 'Morgan Freeman', 'Ashley Judd', 'Cary Elwes']",27000000,60527873
Excess Baggage,"['Marco Brambilla', 'Benicio del Toro', 'Christopher Walken']",20,14515490
Breakdown,"['Jonathan Mostow', 'Kurt Russell', 'J. T. Walsh', 'Kathleen Quinlan', 'M. C. Gainey']",36,50159144
Metro,"['Thomas Carter', 'Randy Feldman', 'Michael Wincott', 'Donal Logue', 'Michael Rapaport', 'Carmen Ejogo', 'Denis Arndt']",55,31987563 (USA)
Romy and Michele's High School Reunion,"['David Mirkin', 'Mira Sorvino', 'Lisa Kudrow', 'Janeane Garofalo', 'Camryn Manheim', 'Alan Cumming']",0,29235353
Starship Troopers,"['Paul Verhoeven', 'Casper Van Dien', 'Dina Meyer', 'Denise Richards', 'Jake Busey', 'Neil Patrick Harris', 'Patrick Muldoon', 'Clancy Brown', 'Michael Ironside']",105,121214377
Hoodlum,"['Bill Duke', 'Chris Brancato', 'Laurence Fishburne', 'Tim Roth', 'Vanessa Williams', 'Andy Garca']",0,23461013 (USA)
Chasing Amy,"['Kevin Smith', 'Ben Affleck', 'Joey Lauren Adams', 'Jason Lee', 'Dwight Ewell', 'Jason Mewes']",250000,12023283
Return of the Jedi,"['Richard Marquand', 'Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Billy Dee Williams', 'Anthony Daniels', 'David Prowse', 'Kenny Baker', 'Peter Mayhew', 'Frank Oz']",37.5,475.1
Speed 2: Cruise Control,"['Jan de Bont', 'Sandra Bullock', 'Jason Patric', 'Willem Dafoe', 'Temuera Morrison', 'Glenn Plummer']",160,164508066
Wishmaster,"['Robert Kurtzman', 'Tammy Lauren', 'Andrew Divoff', 'Chris Lemmon', 'Wendy Benson', 'Tony Crane', ""Jenny O'Hara"", 'Kane Hodder', 'Tony Todd']",5000000,15738769 (domestically)
Beverly Hills Ninja,"['Dennis Dugan', 'Chris Farley', 'Nicollette Sheridan', 'Robin Shou', 'Nathaniel Parker', 'Chris Rock', 'Soon-Tek Oh']",18,31480418
The Full Monty,"['Peter Cattaneo', 'Simon Beaufoy', 'Robert Carlyle', 'Mark Addy', 'William Snape', 'Steve Huison', 'Tom Wilkinson', 'Paul Barber', 'Hugo Speer']",3.5 ),257938649)
Love Jones,"['Larenz Tate', 'Nia Long', 'Bill Bellamy', 'Isaiah Washington', 'Lisa Nicole Carson']",10000000 (approximately),12782749 (Worldwide) 
Contact,"['Robert Zemeckis', 'Jodie Foster', 'Matthew McConaughey', 'James Woods', 'John Hurt', 'Tom Skerritt', 'Angela Bassett']",90,171.1
Switchback,"['Jeb Stuart', 'Dennis Quaid', 'Danny Glover', 'Jared Leto', 'Ted Levine', 'William Fichtner', 'R. Lee Ermey']",38,6492660
The Devil's Own,"['Alan J. Pakula', 'Harrison Ford', 'Brad Pitt', 'Margaret Colin', 'Ruben Blades', 'Treat Williams', 'George Hearn']",90000000,140807547 (worldwide)
Warriors of Virtue,"['Ronny Yu', 'Angus Macfadyen', 'Mario Yedidia', 'Marley Shelton', 'Chao-Li Chi', 'Doug Jones']",35000000,3277084
The Jackal,"['Michael Caton-Jones', 'Bruce Willis', 'Richard Gere']",60,159
Kull the Conqueror,"['John Nicolella', 'Robert E. Howard', 'Charles Edward Pogue', 'Kevin Sorbo', 'Tia Carrere', 'Thomas Ian Griffith', 'Gary ""Litefoot"" Davis', 'Roy Brocksmith', 'Harvey Fierstein', 'Karina Lombard']",30,6.1
Dante's Peak,"['Roger Donaldson', 'Leslie Bohem', 'Pierce Brosnan', 'Linda Hamilton', 'Charles Hallahan', 'Elizabeth Hoffman', 'Jamie Rene Smith', 'Jeremy Foley', 'Grant Heslov']",116,178127760
The Fifth Element,"['Luc Besson', 'Bruce Willis', 'Gary Oldman', 'Milla Jovovich']",90,263920180
Fools Rush In,[],0,0
Gattaca,"['Andrew Niccol', 'Uma Thurman']",36,12532777
Event Horizon,"['Paul W. S. Anderson', 'Philip Eisner', 'Andrew Kevin Walker', 'Laurence Fishburne', 'Sam Neill', 'Kathleen Quinlan', 'Joely Richardson', 'Richard T. Jones', 'Jack Noseworthy', 'Jason Isaacs', 'Sean Pertwee']",60,47073851
As Good as It Gets,"['James L. Brooks', 'Jack Nicholson', 'Helen Hunt', 'Greg Kinnear']",50,314178011
Flubber,[],0,0
Meet Wally Sparks,"['Peter Baldwin', 'Harry Basil', 'Rodney Dangerfield', 'Rodney Dangerfield', 'Debi Mazar', 'Michael Weatherly', 'Cindy Williams', 'Alan Rachins', 'Burt Reynolds', 'David Ogden Stiers']",0,0
Face/Off,"['John Woo', 'Mike Werb', 'Michael Colleary', 'John Travolta', 'Nicolas Cage']",80,245676146
Mr. Magoo,"['Stanley Tong', 'Pat Proft', 'Leslie Nielsen', 'Kelly Lynch', 'Matt Keeslar', 'Nick Chinlund', 'Stephen Tobolowsky', 'Ernie Hudson']",30,21437192
Selena,"['Gregory Nava', 'Jennifer Lopez', 'Edward James Olmos', 'Jon Seda', 'Constance Marie', 'Jacob Vargas', 'Lupe Ontiveros', 'Jackie Guerra']",20,60000000
The Lost World: Jurassic Park,"['Steven Spielberg', 'Jeff Goldblum', 'Julianne Moore', 'Pete Postlethwaite', 'Vince Vaughn', 'Arliss Howard', 'Richard Schiff', 'Richard Attenborough']",73,618638999
Air Bud,"['Charles Martin Smith', 'Michael Jeter', 'Kevin Zegers', 'Wendy Makkena', 'Eric Christmas', 'Bill Cobbs']",3,23.1
Steel,"['Kenneth Johnson', ""Shaquille O'Neal"", 'Annabeth Gish', 'Judd Nelson', 'Richard Roundtree', 'Ray J']",16,1.7
Austin Powers: International Man of Mystery,"['Jay Roach', 'Mike Myers', 'Elizabeth Hurley', 'Michael York', 'Mimi Rogers', 'Robert Wagner']",16.5,67683989
George of the Jungle,"['Sam Weisman', 'Brendan Fraser', 'Leslie Mann', 'Thomas Haden Church', 'Holland Taylor', 'John Bennett Perry', 'Richard Roundtree', 'John Cleese']",55,174463257
Cats Don't Dance,"['Mark Dindal', 'Scott Bakula', 'Jasmine Guy', 'Matthew Herried', 'Ashley Peldon', 'John Rhys-Davies', 'Kathy Najimy', 'Don Knotts', 'Hal Holbrook', 'Ren Auberjonois', 'George Kennedy', 'Mark Dindal']",32,3588602
4 Little Girls,['Spike Lee'],0,130146 (U.S. sub-total)
Money Talks,[],0,0
Home Alone 3,"['Raja Gosnell', 'Alex D. Linz', 'Haviland Morris']",32,79082515
Anastasia,"['Don Bluth', 'Gary Goldman', 'Meg Ryan', 'John Cusack', 'Kelsey Grammer', 'Christopher Lloyd', 'Hank Azaria', 'Bernadette Peters', 'Angela Lansbury', 'Kirsten Dunst', 'Jim Cummings']",53,139804348
Masterminds,"['Roger Christian', 'Patrick Stewart', 'Vincent Kartheiser', 'Brenda Fricker', 'Bradley Whitford', 'Matt Craven', 'Annabelle Gurwitch', 'Jon Abrahams', 'Katie Stuart']",0,0
Spawn,"['Mark A.Z. Dipp', 'Michael Jai White', 'John Leguizamo', 'Martin Sheen', 'Nicol Williamson', 'Theresa Randle', 'D. B. Sweeney']",40,87840042
L.A. Confidential,"['Curtis Hanson', 'Kevin Spacey', 'Russell Crowe', 'Guy Pearce', 'Kim Basinger', 'Danny DeVito']",35,126.2
The Postman,"['Kevin Costner', 'Will Patton', 'Larenz Tate', 'Olivia Williams', 'James Russo', 'Tom Petty']",80,17626234 (US)
Liar Liar,"['Tom Shadyac', 'Jim Carrey', 'Maura Tierney', 'Jennifer Tilly', 'Swoosie Kurtz', 'Amanda Donohoe', 'Jason Bernard', 'Mitchell Ryan', 'Anne Haney', 'Justin Cooper', 'Cary Elwes']",45,302710615
Jackie Brown,"['Quentin Tarantino', 'Pam Grier', 'Samuel L. Jackson', 'Robert Forster', 'Bridget Fonda', 'Michael Keaton', 'Robert De Niro']",12,84473162
The Edge,[],0,0
Night Falls on Manhattan,"['Sidney Lumet', 'Robert Daley', 'Andy Garca', 'Ian Holm', 'James Gandolfini', 'Lena Olin', 'Richard Dreyfuss', 'Ron Leibman']",0,9889670
Good Will Hunting,"['Gus Van Sant', 'Robin Williams', 'Matt Damon', 'Ben Affleck', 'Minnie Driver', 'Stellan Skarsgrd']",10,225933435
Amistad,"['Steven Spielberg', 'David Franzoni', 'Morgan Freeman', 'Anthony Hopkins', 'Djimon Hounsou', 'Matthew McConaughey', 'Nigel Hawthorne', 'Stellan Skarsgrd', 'Harry Blackmun', 'Anna Paquin']",36,44229441
Jackie Chan's First Strike,"['Stanley Tong', 'Stanley Tong', 'Jackie Chan', 'Wu Chen-chun', 'Bill Tung']",0,15318863
B*A*P*S,[],0,0
The 6th Man,"['Randall Miller', 'Marlon Wayans', 'Kadeem Hardison', 'Michael Michele']",11,14772788
Booty Call,"['Jeff Pollack', 'Jamie Foxx', 'Tommy Davidson', 'Vivica A. Fox', 'Tamala Jones', 'Art Malik']",7000000,20050376
Mad City,"['Costa Gavras', 'Dustin Hoffman', 'John Travolta']",50,10561038 (US)
Mortal Kombat: Annihilation,"['John R. Leonetti', 'Robin Shou', 'Sandra Hess', 'James Remar', 'Lynn ""Red"" Williams', 'Talisa Soto', 'Musetta Vander']",30,51376861
My Best Friend's Wedding,"['P.J. Hogan', 'Julia Roberts', 'Dermot Mulroney', 'Cameron Diaz', 'Rupert Everett', 'Philip Bosco', 'M. Emmet Walsh', 'Rachel Griffiths', 'Carrie Preston', 'Susan Sullivan']",38,299288605
Air Force One,"['Wolfgang Petersen', 'Andrew W. Marlowe', 'Harrison Ford', 'Gary Oldman', 'Glenn Close', 'Dean Stockwell', 'Xander Berkeley', 'William H. Macy', 'Paul Guilfoyle']",85,315156409
Bean,"['Mel Smith', 'Rowan Atkinson', 'Richard Curtis', 'Robin Driscoll', 'Peter MacNicol', 'Harris Yulin', 'Burt Reynolds', 'Sir John Mills']",18,251212670
Turbulence,"['Robert Butler', 'Ray Liotta', 'Lauren Holly', 'Hector Elizondo', 'Rachel Ticotin', 'Catherine Hicks', 'Brendan Gleeson']",55,11538235
U Turn,"['Oliver Stone', 'John Ridley', 'Sean Penn', 'Nick Nolte', 'Jennifer Lopez', 'Joaquin Phoenix', 'Powers Boothe', 'Billy Bob Thornton', 'Claire Danes', 'Jon Voight']",19000000 (estimated),6633400 (USA)
Good Burger,[],0,0
8 Heads in a Duffel Bag,"['Tom Schulman', 'Joe Pesci', 'Kristy Swanson', 'David Spade', 'Andy Comeau', 'George Hamilton', 'Dyan Cannon', 'Todd Louiso']",3,3602884
Titanic,"['James Cameron', 'Leonardo DiCaprio', 'Kate Winslet', 'Billy Zane', 'Kathy Bates', 'Frances Fisher', 'Bernard Hill', 'Jonathan Hyde', 'Danny Nucci', 'David Warner', 'Bill Paxton']",200,2.187 billion
I Know What You Did Last Summer,"['Jim Gillespie', 'Jennifer Love Hewitt', 'Sarah Michelle Gellar', 'Ryan Phillippe', 'Freddie Prinze, Jr.']",17  (est),125586134
Cop Land,"['James Mangold', 'Sylvester Stallone', 'Harvey Keitel', 'Ray Liotta', 'Robert De Niro', 'Peter Berg', 'Janeane Garofalo', 'Robert Patrick', 'Michael Rapaport', 'Annabella Sciorra']",15,44862187
Mimic,"['Guillermo del Toro', 'Mira Sorvino', 'Jeremy Northam', 'Josh Brolin', 'Charles S. Dutton', 'Giancarlo Giannini', 'F. Murray Abraham']",30,25480490
The Little Mermaid,"['Ron Clements', 'John Musker', 'Rene Auberjonois', 'Christopher Daniel Barnes', 'Jodi Benson', 'Pat Carroll', 'Paddi Edwards', 'Buddy Hackett', 'Kenneth Mars', 'Edie McClurg', 'Will Ryan', 'Ben Wright', 'Samuel E. Wright']",40,211.3
Jungle 2 Jungle,"['John Pasquin', 'Bruce A. Evans', 'Tim Allen', 'Martin Short', 'Sam Huntington', 'Lolita Davidovich', 'David Ogden Stiers', 'JoBeth Williams']",32,59927618
Double Team,"['Tsui Hark', 'Jean-Claude Van Damme', 'Dennis Rodman', 'Paul Freeman', 'Mickey Rourke']",30,11438337 (US)
Con Air,"['Simon West', 'Scott Rosenberg', 'Nicolas Cage', 'John Cusack', 'John Malkovich']",75,224012234
McHale's Navy,"['Bryan Spicer', 'Tom Arnold', 'Dean Stockwell', 'David Alan Grier', 'Debra Messing', 'Tim Curry', 'Ernest Borgnine']",31190000 (estimated),4529843
Scream 2,"['Wes Craven', 'Kevin Williamson', 'David Arquette', 'Neve Campbell', 'Courteney Cox', 'Sarah Michelle Gellar', 'Jamie Kennedy', ""Jerry O'Connell"", 'Jada Pinkett', 'Liev Schreiber']",24,172363301
The Empire Strikes Back,"['Irvin Kershner', 'Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Billy Dee Williams', 'Anthony Daniels', 'David Prowse', 'Kenny Baker', 'Peter Mayhew', 'Frank Oz']",18,538.4
Vegas Vacation,"['Chevy Chase', ""Beverly D'Angelo"", 'Ethan Embry', 'Marisol Nichols', 'Randy Quaid']",25,36400360 (USA)
Fierce Creatures,"['Robert Young', 'Fred Schepisi', 'Iain Johnstone', 'Jamie Lee Curtis', 'Kevin Kline', 'Michael Palin', 'Ronnie Corbett', 'Carey Lowell', 'Robert Lindsay']",25,9381260
Anaconda,"['Luis Llosa', 'Hans Bauer', 'Jim Cash', 'Jack Epps Jr.', 'Jennifer Lopez', 'Ice Cube', 'Jon Voight', 'Eric Stoltz', 'Jonathan Hyde', 'Owen Wilson', 'Kari Wuhrer', 'Vincent Castellanos', 'Danny Trejo', 'Frank Welker']",45,136885767
Grosse Pointe Blank,"['George Armitage', 'John Cusack', 'Minnie Driver', 'Alan Arkin', 'Dan Aykroyd']",15,28084357
Soul Food,"['George Tillman Jr.', 'Vanessa Williams', 'Vivica A. Fox', 'Nia Long', 'Brandon Hammond', 'Irma P. Hall']",7.5,43700855
