Movie_Name,Contributors,Budget,Revenue
Analyze That,"['Harold Ramis', 'Kenneth Lonergan', 'Peter Tolan', 'Peter Steinfeld', 'Robert De Niro', 'Billy Crystal', 'Lisa Kudrow', 'Joe Viterelli', 'Cathy Moriarty-Gentile']",60,55003135
Insomnia,"['Christopher Nolan', 'Al Pacino', 'Robin Williams', 'Hilary Swank', 'Maura Tierney', 'Martin Donovan', 'Nicky Katt', 'Paul Dooley']",46,113.7
Reign of Fire,"['Rob Bowman', 'Matthew McConaughey', 'Christian Bale', 'Izabella Scorupco', 'Gerard Butler']",60000000,82150183
Red Dragon,"['Brett Ratner', 'Anthony Hopkins', 'Edward Norton', 'Ralph Fiennes', 'Harvey Keitel', 'Emily Watson', 'Mary-Louise Parker', 'Philip Seymour Hoffman']",78,209196298
Blood Work,"['Clint Eastwood', 'Jeff Daniels', 'Anjelica Huston']",50,31794718 
City by the Sea,"['Michael Caton-Jones', 'Ken Hixon', 'Robert De Niro', 'Frances McDormand', 'James Franco', 'Eliza Dushku', 'William Forsythe', 'George Dzundza']",40,29413966
Halloween: Resurrection,"['Rick Rosenthal', 'Sean Hood', 'Busta Rhymes', 'Jamie Lee Curtis', 'Thomas Ian Nicholas', 'Ryan Merriman', 'Sean Patrick Thomas', 'Tyra Banks']",13,37664855
I Spy,"['Betty Thomas', 'Eddie Murphy', 'Owen Wilson', 'Famke Janssen', 'Malcolm McDowell']",70,50732945
Like Mike,"['John Schultz', ""Lil' Bow Wow"", 'Morris Chestnut', 'Jonathan Lipnicki', 'Robert Forster', 'Crispin Glover', 'Eugene Levy']",30,62274780
The Lord of the Rings: The Two Towers,"['Peter Jackson', 'Elijah Wood', 'Ian McKellen', 'Liv Tyler', 'Viggo Mortensen', 'Sean Astin', 'Cate Blanchett', 'John Rhys-Davies', 'Bernard Hill', 'Christopher Lee', 'Billy Boyd', 'Dominic Monaghan', 'Orlando Bloom', 'Hugo Weaving', 'Miranda Otto', 'David Wenham', 'Brad Dourif', 'Sean Bean', 'Andy Serkis']",94,926.05
White Oleander,"['Peter Kosminsky', 'Alison Lohman', 'Michelle Pfeiffer', 'Robin Wright Penn', 'Rene Zellweger']",16000000,21672284
The Banger Sisters,"['Bob Dolman', 'Goldie Hawn', 'Susan Sarandon', 'Geoffrey Rush']",10,38068353
National Lampoon's Van Wilder,[],0,0
Queen of the Damned,"['Michael Rymer', 'Scott Abbott', 'Michael Petroni', 'Aaliyah', 'Stuart Townsend', 'Marguerite Moreau', 'Paul McGann', 'Vincent Prez', 'Lena Olin']",35000000,45479110
We Were Soldiers,"['Randall Wallace', 'Mel Gibson', 'Madeleine Stowe', 'Sam Elliott', 'Greg Kinnear', 'Chris Klein', 'Keri Russell', 'Barry Pepper']",75,114660784
Undercover Brother,"['Malcolm D. Lee', 'John Ridley', 'Michael McCullers', 'Eddie Griffin', 'Chris Kattan', 'Dave Chappelle', 'Denise Richards', 'Aunjanue Ellis', 'Neil Patrick Harris']",25,41604473
The Sweetest Thing,"['Roger Kumble', 'Nancy Pimental', 'Cameron Diaz', 'Christina Applegate', 'Selma Blair', 'Thomas Jane', 'Jason Bateman', 'Parker Posey']",43,68696770
High Crimes,"['Carl Franklin', 'Ashley Judd', 'Morgan Freeman', 'Jim Caviezel']",42,63781810
Harry Potter and the Chamber of Secrets,"['Chris Columbus', 'Daniel Radcliffe', 'Rupert Grint', 'Emma Watson', 'See below']",100,878979634
Maid in Manhattan,"['Wayne Wang', 'Jennifer Lopez', 'Ralph Fiennes', 'Natasha Richardson']",55,154906693
Knockaround Guys,"['Brian Koppelman', 'David Levien', 'Barry Pepper', 'Seth Green', 'Vin Diesel', 'Dennis Hopper', 'John Malkovich']",15  (est),14069721
Extreme Ops,"['Christian Duguay', 'Devon Sawa', 'Bridgette Wilson-Sampras', 'Rupert Graves', 'Rufus Sewell']",40,10959475
Mr. Deeds,[],0,0
Big Trouble,"['Barry Sonnenfeld', 'Tim Allen', 'Rene Russo', 'Ben Foster', 'Tom Sizemore', 'Dennis Farina', 'Janeane Garofalo', 'Omar Epps', 'Jason Lee']",40  (est),8493890
Ice Age,"['Chris Wedge', 'Carlos Saldanha', 'Ray Romano', 'John Leguizamo', 'Denis Leary']",59,383257136
Barbershop,[],0,0
Blue Crush,"['John Stockwell', 'Kate Bosworth', 'Michelle Rodriguez', 'Matthew Davis', 'Sanoe Lake', 'Mika Boorem']",30,51599647
A Walk to Remember,"['Adam Shankman', 'Nicholas Sparks', 'Shane West', 'Mandy Moore']",11,47494916
The Emperor's Club,"['Michael Hoffman', 'Kevin Kline']",12.5,16318449
The Tuxedo,"['Jackie Chan', 'Jennifer Love Hewitt']",60,104391623
Pinocchio,"['Roberto Benigni', 'Nicoletta Braschi', 'Kim Rossi Stuart']",Budget40,3681811worldwide41.323.171
Stealing Harvard,"['Bruce McCulloch', 'Martin Hynes', 'Peter Tolan', 'Jason Lee', 'Tom Green', 'Leslie Mann', 'Dennis Farina', 'Richard Jenkins', 'John C. McGinley', 'Tammy Blanchard', 'Megan Mullally']",25,14277032
Enough,"['Michael Apted', 'Nicholas Kazan', 'Jennifer Lopez', 'Billy Campbell', 'Tessa Allen', 'Juliette Lewis', 'Dan Futterman', 'Noah Wyle', 'Fred Ward']",38,51801187
Brown Sugar,"['Rick Famuyiwa', 'Taye Diggs', 'Sanaa Lathan', 'Mos Def', 'Nicole Ari Parker', 'Boris Kodjoe', 'Queen Latifah']",8,28316451
FeardotCom,[],0,0
Scooby-Doo,"['Raja Gosnell', 'Freddie Prinze, Jr.', 'Sarah Michelle Gellar', 'Linda Cardellini', 'Matthew Lillard', 'Rowan Atkinson']",84,275.7
Dragonfly,"['Tom Shadyac', 'Kevin Costner', 'Joe Morton', 'Ron Rifkin', 'Linda Hunt', 'Kathy Bates']",60,52322400
S1MNE,"['Andrew Niccol', 'Al Pacino', 'Catherine Keener', 'Evan Rachel Wood', 'Rachel Roberts', 'Jay Mohr', 'Winona Ryder']",10,19576023
Resident Evil,"['Paul W. S. Anderson', 'Milla Jovovich', 'Michelle Rodriguez', 'Eric Mabius', 'James Purefoy', 'Martin Crewes', 'Colin Salmon']",33,102441078
Slackers,"['Dewey Nicks', 'David H. Steinberg', 'Jason Schwartzman', 'Devon Sawa', 'Jason Segel', 'Michael Maronna', 'Jaime King', 'Laura Prepon']",14,6413915
The Transporter,"['Louis Leterrier', 'Corey Yuen', 'Robert Mark Kamen', 'Jason Statham', 'Shu Qi', 'Franois Berland', 'Matt Schulze']",21,43928932
The Wild Thornberrys Movie,[],0,0
The Truth About Charlie,"['Jonathan Demme', 'Steve Schmidt', 'Peter Joshua', 'Jessica Bendinger', 'Mark Wahlberg', 'Thandie Newton', 'Tim Robbins', 'Joong-Hoon Park', 'Ted Levine', 'Lisa Gay Hamilton', 'Christine Boisson', 'Stephen Dillane', 'Charles Aznavour', 'Anna Karina', 'Magali Nol']",29,7093284
Hart's War,[],0,0
Blade II,"['Guillermo del Toro', 'Kris Kristofferson', 'Ron Perlman', 'Leonor Varela', 'Norman Reedus', 'Luke Goss']",50,155010032
Juwanna Mann,[],0,0
Collateral Damage,"['Andrew Davis', 'David Griffiths', 'Arnold Schwarzenegger', 'Elias Koteas', 'Francesca Neri', 'Cliff Curtis', 'John Leguizamo', 'John Turturro']",85,78382433
Impostor,"['Gary Fleder', 'Gary Sinise', 'Madeleine Stowe', ""Vincent D'Onofrio"", 'Mekhi Phifer']",40,8145549
Star Wars Episode II: Attack of the Clones,"['George Lucas', 'Ewan McGregor', 'Hayden Christensen', 'Natalie Portman', 'Ian McDiarmid', 'Samuel L. Jackson', 'Christopher Lee', 'Anthony Daniels', 'Kenny Baker', 'Frank Oz']",115,649.4
Jason X,"['Jim Isaac', 'Todd Farmer', 'Lexa Doig', 'Lisa Ryder', 'Chuck Campbell', 'Jonathan Potts', 'Melyssa Ade', 'Kane Hodder']",11,16951798
Serving Sara,"['Reginald Hudlin', 'Matthew Perry', 'Elizabeth Hurley', 'Bruce Campbell']",29,20146150
Stuart Little 2,"['Rob Minkoff', 'Michael J. Fox', 'Melanie Griffith', 'Nathan Lane', 'Geena Davis', 'Hugh Laurie', 'Jonathan Lipnicki', 'James Woods', 'Steve Zahn']",120,169956806
Femme Fatale,"['Brian De Palma', 'Rebecca Romijn-Stamos', 'Antonio Banderas', 'Peter Coyote']",35,16838910
The Rules of Attraction,"['Roger Avary', 'James van der Beek', 'Shannyn Sossamon', 'Ian Somerhalder', 'Jessica Biel', 'Kip Pardue']",4,11819244
My Big Fat Greek Wedding,"['Joel Zwick', 'Nia Vardalos', 'Nia Vardalos', 'John Corbett', 'Lainie Kazan', 'Michael Constantine']",5,368744044
Death to Smoochy,"['Danny DeVito', 'Adam Resnick', 'Robin Williams', 'Edward Norton', 'Catherine Keener', 'Jon Stewart']",50,8382938
The Adventures of Pluto Nash,"['Ron Underwood', 'Neil Cuthbert', 'Eddie Murphy', 'Randy Quaid', 'Rosario Dawson', 'Joe Pantoliano', 'Jay Mohr', 'Luis Guzmn', 'James Rebhorn', 'Peter Boyle', 'Pam Grier', 'Burt Young', 'John Cleese']",100,7103973
Undisputed,"['Walter Hill', 'David Giler', 'Wesley Snipes', 'Ving Rhames', 'Peter Falk', 'Michael Rooker', 'TRU', 'Jon Seda', 'Wes Studi']",20,15220548
Showtime,"['Tom Dey', 'Jorge Saralegui', 'Keith Sharon', 'Robert De Niro', 'Eddie Murphy', 'Rene Russo', 'William Shatner']",85,77741732
Bad Company,"['Joel Schumacher', 'Anthony Hopkins', 'Chris Rock', 'Kerry Washington']",70,65977295
Divine Secrets of the Ya-Ya Sisterhood,"['Callie Khouri', 'Ellen Burstyn', 'Sandra Bullock', 'Ashley Judd', 'Fionnula Flanagan', 'James Garner', 'Maggie Smith', 'Shirley Knight']",27,73839240
All About the Benjamins,"['Kevin Bray', 'Ronald Lang', 'Mike Epps', 'Eva Mendes', 'Tommy Flanagan', 'Carmen Chaplin', 'Valarie Rae Miller', 'Roger Guenveur Smith', 'Anthony Michael Hall', ""Lil' Bow Wow""]",15,26306533
Drumline,"['Charles Stone III', 'Nick Cannon', 'Zo Saldaa', 'Orlando Jones', 'Leonard Roberts']",20,57588485
Murder by Numbers,"['Barbet Schroeder', 'Tony Gayton', 'Sandra Bullock', 'Ben Chaplin', 'Ryan Gosling', 'Michael Pitt']",50,56714147
40 Days and 40 Nights,"['Michael Lehmann', 'Josh Hartnett', 'Shannyn Sossamon', 'Paulo Costanzo', 'Maggie Gyllenhaal', 'Vinessa Shaw', 'Keegan Connor Tracy']",17,95146283
Road to Perdition,"['Sam Mendes', 'Tom Hanks', 'Paul Newman', 'Jude Law', 'Jennifer Jason Leigh', 'Stanley Tucci', 'Daniel Craig']",80,181
Panic Room,"['David Fincher', 'Jodie Foster', 'Forest Whitaker', 'Dwight Yoakam', 'Jared Leto', 'Kristen Stewart']",48,196.4
The Sum of All Fears,"['Phil Alden Robinson', 'Ben Affleck', 'Morgan Freeman', 'James Cromwell', 'Liev Schreiber', 'Alan Bates', 'Philip Baker Hall', 'Ron Rifkin', 'Bruce McGill']",68000000,193921372
Treasure Planet,"['Ron Clements', 'John Musker', 'Joseph Gordon-Levitt', 'Brian Murray', 'Emma Thompson', 'David Hyde Pierce', 'Martin Short', 'Michael Wincott', 'Laurie Metcalf', 'Roscoe Lee Browne']",140,109.6
Ghost Ship,"['Steve Beck', 'Mark Hanlon', 'Gabriel Byrne', 'Julianna Margulies', 'Ron Eldard', 'Desmond Harrington', 'Isaiah Washington']",20,68349884
K-19: The Widowmaker,"['Kathryn Bigelow', 'Harrison Ford', 'Liam Neeson', 'Peter Sarsgaard']",100,65716126
Die Another Day,"['Lee Tamahori', 'Neal Purvis', 'Robert Wade', 'Pierce Brosnan', 'Halle Berry', 'Toby Stephens', 'Rosamund Pike', 'Rick Yune', 'John Cleese', 'Judi Dench']",142,431971116
They,[],0,0
Unfaithful,"['Adrian Lyne', 'Claude Chabrol', 'Alvin Sargent', 'William Broyles Jr.', 'Richard Gere', 'Diane Lane', 'Olivier Martinez', 'Erik Per Sullivan']",50,119137784
Spirit: Stallion of the Cimarron,"['Kelly Asbury', 'John Fusco', 'Matt Damon', 'James Cromwell']",80,122563539
One Hour Photo,"['Mark Romanek', 'Robin Williams', 'Connie Nielsen', 'Michael Vartan', 'Gary Cole', 'Eriq La Salle']",12,52223306
Minority Report,"['Steven Spielberg', 'Tom Cruise', 'Colin Farrell', 'Samantha Morton', 'Max von Sydow']",102,358372926
Two Weeks Notice,"['Marc Lawrence', 'Hugh Grant']",60,199043242
Signs,"['M. Night Shyamalan', 'Mel Gibson', 'Joaquin Phoenix', 'Rory Culkin', 'Abigail Breslin']",72,408247917
Crossroads,"['Tamra Davis', 'Shonda Rhimes', 'Britney Spears', 'Anson Mount', 'Zoe Saldana', 'Taryn Manning', 'Kim Cattrall', 'Dan Aykroyd']",12,61141030
About a Boy,"['Chris Weitz', 'Paul Weitz', 'Hugh Grant', 'Toni Collette', 'Rachel Weisz']",30,130549455
Ballistic: Ecks vs. Sever,"['Kaos', 'Alan B. McElroy', 'Antonio Banderas', 'Lucy Liu', 'Gregg Henry', 'Ray Park', 'Talisa Soto', 'Terry Chen']",70,19924033
Solaris,"['Steven Soderbergh', 'George Clooney', 'Natascha McElhone', 'Viola Davis', 'Jeremy Davies', 'Ulrich Tukur']",47,30002758
Hey Arnold!: The Movie,[],0,0
Super Troopers,"['Jay Chandrasekhar', 'Broken Lizard', 'Jay Chandrasekhar', 'Kevin Heffernan', 'Steve Lemme', 'Paul Soter', 'Erik Stolhanske', 'Brian Cox', 'Marisa Coughlan']",1260000,23182223
Catch Me If You Can,"['Steven Spielberg', 'Leonardo DiCaprio', 'Tom Hanks', 'Christopher Walken', 'Martin Sheen', 'Nathalie Baye']",52,352114312
xXx,"['Rob Cohen', 'Rich Wilkes', 'Vin Diesel', 'Asia Argento', 'Marton Csokas']",70,277448382
The Four Feathers,"['Shekhar Kapur', 'Heath Ledger', 'Wes Bentley', 'Djimon Hounsou', 'Kate Hudson']",35,29882645
The Hot Chick,"['Tom Brady', 'Rob Schneider', 'Anna Faris', 'Rachel McAdams', 'Matthew Lawrence', 'Eric Christian Olsen', 'Robert Davi', 'Leila Kenzle', 'Melora Hardin', ""Michael O'Keefe""]",34,54639553
The Bourne Identity,"['Doug Liman', 'Matt Damon', 'Franka Potente', 'Chris Cooper', 'Clive Owen', 'Brian Cox', 'Adewale Akinnuoye-Agbaje']",60,214034224
Empire,"['Franc. Reyes', 'John Leguizamo', 'Peter Sarsgaard', 'Denise Richards', 'Sonia Braga', 'Isabella Rossellini', 'Fat Joe', 'Treach']",4,18591272
