Movie_Name,Contributors,Budget,Revenue
Universal Soldier: The Return,"['William Malone', 'Jean-Claude Van Damme', 'Michael Jai White', 'Kiana Tom', 'Daniel von Bargen', 'Xander Berkeley', 'Bill Goldberg']",45,10717421
Lake Placid,"['Steve Miner', 'Bill Pullman', 'Bridget Fonda', 'Oliver Platt', 'Brendan Gleeson', 'Betty White', 'Meredith Salenger', 'Mariska Hargitay']",27,56870414
American Pie,"['Paul Weitz', 'Chris Weitz', 'Adam Herz', 'Jason Biggs', 'Chris Klein', 'Thomas Ian Nicholas', 'Alyson Hannigan', 'Shannon Elizabeth', 'Natasha Lyonne', 'Seann William Scott', 'Mena Suvari', 'Eddie Kaye Thomas', 'Tara Reid', 'Eugene Levy']",11,235483004
The Mod Squad,"['Scott Silver', 'Stephen Kay', 'Scott Silver', 'Kate Lanier', 'Claire Danes', 'Giovanni Ribisi', 'Omar Epps', 'Dennis Farina', 'Josh Brolin', 'Steve Harris', 'Michael Lerner']",50,15419304
A Midsummer Night's Dream,"['Michael Hoffman', 'Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett', 'Stanley Tucci', 'Calista Flockhart', 'Anna Friel', 'Christian Bale', 'Dominic West', 'David Strathairn', 'Sophie Marceau', 'Roger Rees', 'Max Wright', 'Gregory Jbara', 'Bill Irwin', 'Sam Rockwell', 'Bernard Hill', 'John Sessions']",11,16071990
Life,[],0,0
True Crime,"['Clint Eastwood', 'Isaiah Washington', 'Denis Leary', 'Lisa Gay Hamilton', 'James Woods']",55,16649768
Austin Powers: The Spy Who Shagged Me,"['Jay Roach', 'Michael McCullers', 'Mike Myers', 'Heather Graham', 'Michael York', 'Robert Wagner', 'Seth Green', 'Mindy Sterling', 'Rob Lowe', 'Elizabeth Hurley']",33,312016858
The Love Letter,[],0,0
Tarzan,"['Chris Buck', 'Kevin Lima', 'Tony Goldwyn', 'Minnie Driver', ""Rosie O'Donnell"", 'Glenn Close', 'Brian Blessed', 'Lance Henriksen', 'Wayne Knight', 'Nigel Hawthorne']",130,448.2
The Messenger: The Story of Joan of Arc,"['Luc Besson', 'Andrew Birkin', 'Milla Jovovich', 'John Malkovich', 'Faye Dunaway', 'Dustin Hoffman']",60,66976317
Arlington Road,"['Mark Pellington', 'Ehren Kruger', 'Jeff Bridges', 'Tim Robbins', 'Joan Cusack', 'Hope Davis', 'Robert Gossett']",21.5,41067311
The Omega Code,"['Casper Van Dien', 'Michael York', 'Catherine Oxenberg', 'Michael Ironside', 'Devon Odessa']",7600000,12615000
The Corruptor,"['James Foley', 'Chow Yun-fat', 'Mark Wahlberg']",25000000,15156200
Stuart Little,[],0,0
Superstar,"['Bruce McCulloch', 'Steve Koren', 'Molly Shannon', 'Will Ferrell', 'Harland Williams', 'Elaine Hendrix', 'Tom Green', 'Mark McKinney']",14000000,30636478
The Cider House Rules,[],0,0
The Other Sister,"['Garry Marshall', 'Bob Brunner', '[1]', 'Juliette Lewis', 'Diane Keaton', 'Tom Skerritt', 'Giovanni Ribisi', 'Poppy Montgomery', 'Sarah Paulson', 'Linda Thorson', 'Joe Flanigan', 'Juliet Mills', 'Hector Elizondo']",35000000,27807627
Three to Tango,[],0,0
A Civil Action,"['Steven Zaillian', 'Steven Zaillian', 'John Travolta', 'Robert Duvall', 'James Gandolfini', 'Dan Hedaya', 'John Lithgow', 'William H. Macy', 'Kathleen Quinlan', 'Tony Shalhoub']",75,112215759
An Ideal Husband,"['Oliver Parker', 'Oliver Parker', 'Cate Blanchett', 'Minnie Driver', 'Rupert Everett', 'Julianne Moore', 'Jeremy Northam']","Budget6,350,000[1]",18542974 (total)
The General's Daughter,"['Simon West', 'Christopher Bertolini', 'William Goldman', 'Nelson DeMille', 'John Travolta', 'Madeleine Stowe', 'James Cromwell', 'Timothy Hutton', 'Leslie Stefanson', 'Clarence Williams III', 'James Woods']",95000000 (estimated),149705852
Man on the Moon,"['Milo Forman', 'Scott Alexander\nLarry Karaszewski', 'Jim Carrey', 'Danny DeVito', 'Courtney Love', 'Paul Giamatti']",82,47434430
Muppets from Space,"['Tim Hill', 'Jerry Juhl', 'Joey Mazzarino', 'Dave Goelz', 'Steve Whitmire', 'Bill Barretta', 'Frank Oz', 'Jeffrey Tambor', 'F. Murray Abraham', 'David Arquette', 'Josh Charles', 'Hollywood Hogan', 'Ray Liotta', 'Andie MacDowell']",24,22323612
Cruel Intentions,"['Roger Kumble', 'Choderlos de Laclos', 'Sarah Michelle Gellar', 'Ryan Phillippe', 'Reese Witherspoon', 'Selma Blair']",10.5,75902208
Stigmata,"['Rupert Wainwright', 'Tom Lazarus', 'Rick Ramage', 'Patricia Arquette', 'Gabriel Byrne', 'Jonathan Pryce', 'Nia Long', 'Rade erbedija']",29,89446268
Dudley Do-Right,"['Hugh Wilson', 'Brendan Fraser', 'Sarah Jessica Parker', 'Alfred Molina', 'Eric Idle', 'Corey Burton']",70,9974410
Doug's 1st Movie,"['Maurice Joyce', 'Tom McHugh', 'Fred Newman', 'Chris Phillips', 'Constance Shulman', 'Frank Welker', 'Alice Playten']",5,19440089
Stir of Echoes,"['David Koepp', 'Richard Matheson', 'Kevin Bacon', 'Kathryn Erbe', 'Zachary David Cope', 'Illeana Douglas', 'Jennifer Morrison']",12,21.1
The Wood,"['Rick Famuyiwa', 'Omar Epps', 'Richard T. Jones', 'Taye Diggs', 'Aubrey Allen', 'Sean Nelson', 'Malinda Williams', 'Jascha Washington']",6,25059640
Magnolia,"['Paul Thomas Anderson', 'Jeremy Blackman', 'Tom Cruise', 'Julianne Moore', 'Melinda Dillon', 'Philip Baker Hall', 'Philip Seymour Hoffman', 'Ricky Jay', 'William H. Macy', 'Alfred Molina', 'John C. Reilly', 'Jason Robards', 'Melora Walters']",37,48451803
Wild Wild West,"['Barry Sonnenfeld', 'Will Smith', 'Kevin Kline', 'Kenneth Branagh', 'Salma Hayek']",170,222104681
American Beauty,"['Sam Mendes', 'Alan Ball', 'Kevin Spacey', 'Annette Bening', 'Thora Birch', 'Wes Bentley', 'Allison Janney', 'Mena Suvari', 'Chris Cooper']",15,356296601
Jawbreaker,"['Darren Stein', 'Rose McGowan', 'Rebecca Gayheart', 'Julie Benz', 'Judy Greer', 'Ethan Erickson', 'Carol Kane', 'Pam Grier']",3.5,3117085
The King and I,"['Richard Rich', 'Miranda Richardson', 'Martin Vidnovic', 'Ian Richardson', 'Darrell Hammond']",25,11993021
The Breaks,[],0,0
Office Space,"['Mike Judge', 'Ron Livingston', 'Jennifer Aniston', 'Stephen Root', 'Gary Cole']",10,7960168 (US DVD sales)
Friends & Lovers,"['George Haas', 'Stephen Baldwin', 'Claudia Schiffer', 'Robert Downey Jr.']",0,33543
Cookie's Fortune,[],0,0
The Out-of-Towners,[],0,0
Anywhere but Here,[],0,0
Summer of Sam,"['Spike Lee', 'Victor Colicchio', 'Michael Imperioli', 'John Leguizamo', 'Adrien Brody', 'Mira Sorvino', 'Jennifer Esposito', 'Anthony LaPaglia']",22,19288130
Big Daddy,"['Dennis Dugan', 'Steve Franks', 'Tim Herlihy', 'Adam Sandler', 'Dylan Sprouse', 'Cole Sprouse', 'Joey Lauren Adams', 'Jon Stewart', 'Rob Schneider', 'Leslie Mann', 'Steve Buscemi']",34.2,234801895
Chill Factor,"['Hugh Johnson', 'Cuba Gooding, Jr.', 'Skeet Ulrich']",70,11788676
The Iron Giant,"['Brad Bird', 'Eli Marienthal', 'Christopher McDonald', 'Jennifer Aniston', 'Harry Connick, Jr.', 'John Mahoney', 'Vin Diesel']",50,31333917
Message in a Bottle,"['Luis Mandoki', 'Robin Wright', 'Paul Newman']",80,118880016
The Adventures of Elmo in Grouchland,"['Gary Halvorson', 'Mitchell Kriegman', 'Kevin Clash', 'Mandy Patinkin', 'Vanessa L. Williams']",26,11683047
Dogma,"['Kevin Smith', 'Kevin Smith', 'Ben Affleck', 'Matt Damon', 'George Carlin', 'Linda Fiorentino', 'Salma Hayek', 'Jason Lee', 'Jason Mewes', 'Alan Rickman', 'Chris Rock', 'Kevin Smith']",10,30652890
Blast from the Past,"['Hugh Wilson', 'Brendan Fraser', 'Alicia Silverstone', 'Christopher Walken', 'Sissy Spacek', 'Dave Foley']",35,40263020
Payback,"['Brian Helgeland', 'Mel Gibson', 'Gregg Henry', 'Maria Bello', 'David Paymer', 'Bill Duke', 'Lucy Liu', 'John Glover', 'William Devane', 'Deborah Kara Unger', 'Jack Conley', 'James Coburn', 'Kris Kristofferson']",90,161626121
Blue Streak,"['Les Mayfield', 'Martin Lawrence', 'Luke Wilson', 'Dave Chappelle', 'Peter Greene', 'Nicole Parker', 'William Forsythe']",65,117758500
The Thin Red Line,"['Terrence Malick', 'Sean Penn', 'Adrien Brody', 'Jim Caviezel', 'Ben Chaplin', 'George Clooney', 'John Cusack', 'Woody Harrelson', 'Elias Koteas', 'Nick Nolte', 'John C. Reilly', 'John Travolta']",52,98126565
Three Kings,"['David O. Russell', 'George Clooney', 'Mark Wahlberg', 'Ice Cube', 'Spike Jonze', 'Cliff Curtis', 'Nora Dunn', 'Jamie Kennedy']",75,107752036
Inspector Gadget,"['David Kellogg', 'Matthew Broderick', 'Rupert Everett', 'Joely Fisher', 'Michelle Trachtenberg', 'Dabney Coleman', 'D. L. Hughley']",90,134403112
Teaching Mrs. Tingle,"['Kevin Williamson', 'Katie Holmes', 'Helen Mirren', 'Barry Watson', 'Marisa Coughlan']",13000000,8951935
The Haunting,"['Jan de Bont', 'Liam Neeson', 'Catherine Zeta-Jones', 'Owen Wilson', 'Lili Taylor']",80000000,177311151
Brokedown Palace,"['Jonathan Kaplan', 'Claire Danes', 'Kate Beckinsale', 'Bill Pullman', 'Lim Kay Tong']",25,10115013
EDtv,"['Ron Howard', 'Lowell Ganz', 'Babaloo Mandel', 'Matthew McConaughey', 'Jenna Elfman', 'Woody Harrelson', 'Elizabeth Hurley', 'Dennis Hopper', 'Ellen DeGeneres', 'Rob Reiner', 'Martin Landau', 'Sally Kirkland']",80,35242897
October Sky,"['Joe Johnston', 'Jake Gyllenhaal', 'Chris Cooper', 'Laura Dern']",25,34675800
Bowfinger,"['Frank Oz', 'Steve Martin', 'Eddie Murphy', 'Heather Graham', 'Christine Baranski', 'Terence Stamp', 'Robert Downey, Jr.']",55,98625775
Goodbye Lover,"['Roland Joff', 'Joel Cohen', 'Alec Sokolow', 'Patricia Arquette', 'Dermot Mulroney', 'Mary-Louise Parker', 'Ellen DeGeneres', 'Don Johnson']",20,1940889 (domestic)
Wakko's Wish,"['Liz Holzman', 'Rusty Mills', 'Tom Ruegger', 'Rob Paulsen', 'Jess Harnell', 'Tress MacNeille', 'Maurice LaMarche', 'Sherri Stoner', 'Nathan Ruegger', 'Nancy Cartwright', 'Frank Welker', 'John Mariano', 'Bernadette Peters', 'Paxton Whitehead', 'Ben Stein', 'Jeff Bennett', 'Paul Rugg', 'Jean MacCurdy']",0,0
Pokmon: The First Movie,[],0,0
Baby Geniuses,"['Bob Clark', 'Kathleen Turner', 'Christopher Lloyd', 'Kim Cattrall', 'Peter MacNicol', 'Ruby Dee']","16,988,414)",51603349)
Bats,[],0,0
20 Dates,"['Myles Berkowitz', 'Elisabeth Wagner', 'Richard Arlook', 'Tia Carrere', 'Robert McKee', 'Elie Samaha']",60000 (est),536767 (domestic)
Ride with the Devil,"['Ang Lee', 'Tobey Maguire', 'Skeet Ulrich', 'Jewel', 'Jeffrey Wright', 'Simon Baker', 'Jonathan Rhys Meyers', 'Jim Caviezel', 'Tom Guiry', 'Jonathan Brandis']",38,635096
Detroit Rock City,"['Adam Rifkin', 'Edward Furlong', 'Sam Huntington', 'Giuseppe Andrews', 'James DeBello', 'Lin Shaye', 'Melanie Lynskey', 'Natasha Lyonne', 'Emanuelle Chriqui', 'Shannon Tweed', 'Kiss']",15000000,24217115
Trippin',[],0,0
"Lock, Stock and Two Smoking Barrels","['Guy Ritchie', 'Peter Cattaneo', 'Jason Flemyng', 'Dexter Fletcher', 'Nick Moran', 'Jason Statham', 'Steven Mackintosh', 'Vinnie Jones', 'Sting']",1.35,28356188
Idle Hands,"['Rodman Flender', 'Devon Sawa', 'Seth Green', 'Elden Henson', 'Jessica Alba', 'Vivica A. Fox']",25,4152230
Toy Story 2,"['John Lasseter', 'Tom Hanks', 'Tim Allen']",90,485511.4
Dick,"['Andrew Fleming', 'Kirsten Dunst', 'Michelle Williams']",0,0
The Minus Man,"['Hampton Fancher', 'Hampton Fancher', 'Lew McCreary', 'Owen Wilson', 'Janeane Garofalo', 'Brian Cox', 'Mercedes Ruehl', 'Dwight Yoakam', 'Dennis Haysbert', 'Sheryl Crow']",0,0
The 13th Warrior,"['John McTiernan', 'Antonio Banderas', 'Diane Venora', 'Omar Sharif']",92.5,61.7
The Mummy,"['Stephen Sommers', 'Brendan Fraser', 'Rachel Weisz', 'John Hannah', 'Arnold Vosloo', 'Jonathan Hyde', ""Kevin J. O'Connor""]",80,415.9
Sleepy Hollow,"['Tim Burton', 'Johnny Depp', 'Christina Ricci']",100,206071502
Mansfield Park,[],0,0
Rushmore,"['Wes Anderson', 'Owen Wilson', 'Jason Schwartzman', 'Olivia Williams', 'Bill Murray']",20,17195500
Notting Hill,"['Roger Michell', 'Richard Curtis', 'Julia Roberts', 'Hugh Grant']",43,363889700
The Muse,[],0,0
End of Days,"['Peter Hyams', 'Andrew W. Marlowe', 'Arnold Schwarzenegger', 'Gabriel Byrne', 'Kevin Pollak', 'Robin Tunney', 'Rod Steiger', 'Udo Kier', 'CCH Pounder']",80,211989043
Deuce Bigalow: Male Gigolo,"['Mike Mitchell', 'Harris Goldberg', 'Rob Schneider', 'William Forsythe', 'Eddie Griffin', 'Arija Bareikis', 'Adam Sandler']",17,92938755
Jakob the Liar,"['Peter Kassovitz', 'Jurek Becker', 'Didier Decoin', 'Robin Williams', 'Alan Arkin', 'Liev Schreiber', 'Hannah Taylor-Gordon', 'Bob Balaban']",45,4956401 (domestic) 
Ghost Dog: The Way of the Samurai,"['Jim Jarmusch', 'Forest Whitaker']",2,9380473
Simply Irresistible,"['Mark Tarlov', 'Sarah Michelle Gellar', 'Sean Patrick Flanery', 'Patricia Clarkson', 'Dylan Baker', 'Christopher Durang', 'Larry Gilliard, Jr.', 'Betty Buckley']",6,4389989
Any Given Sunday,"['Oliver Stone', 'Al Pacino', 'Cameron Diaz', 'Dennis Quaid', 'James Woods', 'Jamie Foxx', 'LL Cool J']",55000000,100230832
At First Sight,"['Irwin Winkler', 'Oliver Sacks', 'Val Kilmer', 'Mira Sorvino', 'Kelly McGillis', 'Steven Weber', 'Nathan Lane', 'Bruce Davison']",60,22365133
Bringing Out the Dead,"['Martin Scorsese', 'Nicolas Cage', 'John Goodman', 'Ving Rhames', 'Tom Sizemore', 'Patricia Arquette', 'Marc Anthony']",55000000,16797191
Fight Club,"['David Fincher', 'Brad Pitt', 'Edward Norton', 'Helena Bonham Carter', 'Meat Loaf Aday', 'Jared Leto']",63,100.9
She's All That,"['Robert Iscove', 'M. Night Shyamalan', 'Freddie Prinze, Jr.', 'Rachael Leigh Cook', 'Matthew Lillard', 'Paul Walker', ""Jodi Lyn O'Keefe"", 'Kevin Pollak', 'Usher Raymond', 'Kimberly ""Lil\' Kim"" Jones', 'Anna Paquin']",10,103166989
In Too Deep,"['Michael Rymer', 'Omar Epps', 'LL Cool J', 'Stanley Tucci', 'Pam Grier', 'Nia Long']",17000000 (estimated),14011454
Eyes Wide Shut,"['Stanley Kubrick', 'Tom Cruise', 'Nicole Kidman', 'Sydney Pollack', 'Marie Richardson']",65,162091208
Entrapment,[],0,0
The Thomas Crown Affair,[],0,0
Crazy in Alabama,"['Antonio Banderas', 'Mark Childress', 'Melanie Griffith', 'David Morse', 'Lucas Black', 'Cathy Moriarty', 'Meat Loaf', 'Rod Steiger', 'Richard Schiff', 'John Beasley']",15,2005840
Mickey Blue Eyes,"['Kelly Makin', 'Hugh Grant', 'James Caan', 'Jeanne Tripplehorn']",75,54264342
The Rage: Carrie 2,"['Rafael Moreu', 'Emily Bergl', 'Jason London', 'Dylan Bruno', 'J. Smith-Cameron', 'Amy Irving']",21,17762705
Gloria,"['Sidney Lumet', 'Sharon Stone', 'Jeremy Northam', 'Cathy Moriarty-Gentile', 'George C. Scott', 'Bonnie Bedelia', 'Barry McEvoy']",30,4197729
8mm,"['Joel Schumacher', 'Andrew Kevin Walker', 'Nicolas Cage', 'Joaquin Phoenix', 'James Gandolfini', 'Peter Stormare', 'Anthony Heald', 'Chris Bauer']",40,96618699
Pushing Tin,"['Mike Newell', 'Darcy Frey', '[1]', 'Glen Charles', 'Les Charles', 'John Cusack', 'Billy Bob Thornton', 'Cate Blanchett', 'Angelina Jolie', 'Jake Weber']",33,8408835
Flawless,"['Joel Schumacher', 'Philip Seymour Hoffman', 'Barry Miller', 'Chris Bauer', 'Wilson Jermaine Heredia', 'Daphne Rubin-Vega']",15,4485485
House on Haunted Hill,[],0,0
The Thirteenth Floor,"['Josef Rusnak', 'Craig Bierko', 'Gretchen Mol', ""Vincent D'Onofrio"", 'Dennis Haysbert', 'Armin Mueller-Stahl', 'Shiri Appleby']",16,18564088
The Insider,"['Michael Mann', 'Al Pacino', 'Russell Crowe', 'Christopher Plummer', 'Diane Venora', 'Philip Baker Hall', 'Lindsay Crouse', 'Debi Mazar']",90,60289912
"A Cool, Dry Place","['John N. Smith', 'Matthew McDuffe', 'Michael Grant Jaffe', 'Vince Vaughn', 'Monica Potter', 'Joey Lauren Adams', 'Bobby Moat']",0,4390
Election,"['Alexander Payne', 'Jim Taylor', 'Matthew Broderick', 'Reese Witherspoon']",8.5,14902041
The Hurricane,"['Norman Jewison', 'Denzel Washington', 'Vicellous Reon Shannon', 'Deborah Kara Unger', 'Liev Schreiber']",50,73956241
