Movie_Name,Contributors,Budget,Revenue
Death Warrant,"['Deran Sarafian', 'David S. Goyer', 'Jean-Claude Van Damme', 'Robert Guillaume', 'Cynthia Gibb', 'George Dickerson', 'Art LaFleur', 'Patrick Kilpatrick', 'Joshua John Miller']",0, 46665776
A Show of Force,"['Bruno Barreto', 'Amy Irving', 'Andy Garca', 'Lou Diamond Phillips', 'Robert Duvall', 'Erik Estrada']",0,0
Another 48 Hrs.,[],0,0
Everybody Wins,[],0,0
Look Who's Talking Too,"['Amy Heckerling', 'Neal Israel', 'John Travolta', 'Kirstie Alley']",0,47789074
Flatliners,"['Joel Schumacher', 'Kiefer Sutherland', 'Julia Roberts', 'William Baldwin', 'Oliver Platt', 'Kevin Bacon']",26,141181969
Miller's Crossing,"['Joel Coen\nEthan Coen', 'Gabriel Byrne', 'Marcia Gay Harden', 'John Turturro', 'Jon Polito', 'J. E. Freeman', 'Albert Finney']",14,5080409 (North America)
A Shock to the System,[],0,0
Fear,[],0,0
Leatherface: The Texas Chainsaw Massacre III,[],0,0
Soultaker,[],0,0
China Cry,"['Julia Nickson', 'France Nuyen', 'James Shigeta']",0,4212828
Men at Work,"['Emilio Estevez', 'Charlie Sheen', 'Leslie Hope', 'Keith David', 'Dean Cameron', 'John Getz']",0,16247964 (USA)
The First Power,"['Robert Resnikoff', 'Lou Diamond Phillips', 'Jeff Kober', 'Mykelti Williamson', 'Tracy Griffith', 'Dennis Lipscomb', 'Carmen Argenziano', 'Clayton Landey']",10000000 (estimated),22424195 (USA)
Almost an Angel,"['John Cornell', 'Paul Hogan', 'Paul Hogan', 'Elias Koteas', 'Linda Kozlowski']",10.5,6939946 (USA)
"After Dark, My Sweet","['James Foley', 'Jason Patric', 'Rachel Ward', 'Bruce Dern']",6,2678414
Narrow Margin,"['Peter Hyams', 'Peter Hyams', 'Gene Hackman', 'Anne Archer', 'J. T. Walsh', 'M. Emmet Walsh']",0,10873237
Jacob's Ladder,"['Adrian Lyne', 'Tim Robbins', 'Elizabeth Pea', 'Danny Aiello', 'Matt Craven']",25,26118851
Total Recall,"['Paul Verhoeven', 'Arnold Schwarzenegger', 'Rachel Ticotin', 'Sharon Stone', 'Michael Ironside', 'Ronny Cox']",5060,261.3
Wild at Heart,"['David Lynch', 'Nicolas Cage', 'Laura Dern', 'Willem Dafoe', 'Crispin Glover', 'Diane Ladd', 'Isabella Rossellini', 'Harry Dean Stanton']",10,14560247
Love at Large,[],0,0
Coupe de Ville,"['Joe Roth', 'Patrick Dempsey', 'Arye Gross', 'Daniel Stern', 'Alan Arkin']",0,715983
The Rookie,"['Clint Eastwood', 'Scott Spiegel', 'Boaz Yakin', 'Charlie Sheen', 'Ral Juli', 'Snia Braga', 'Tom Skerritt', 'Lara Flynn Boyle']",0,21633874
Sibling Rivalry,[],0,0
Navy SEALs,[],0,0
Days of Thunder,[],0,0
Madhouse,"['Tom Ropelewski', 'John Larroquette', 'Kirstie Alley', 'Alison La Placa', 'John Diehl', 'Jessica Lundy', 'Bradley Gregg', 'Dennis Miller', 'Robert Ginty']",BudgetUnknown,21036771 (U.S.)
Guns,"['Andy Sidaris', 'Erik Estrada', 'Dona Speir', 'Devin DeVasquez', 'Danny Trejo', 'Cynthia Brimhall']",0,0
Betsy's Wedding,"['Alan Alda', 'Alan Alda', 'Alan Alda', 'Molly Ringwald', 'Ally Sheedy', 'Madeline Kahn', 'Joe Pesci', 'Joey Bishop', 'Anthony LaPaglia', 'Burt Young', ""Catherine O'Hara""]",0,19740070
Delta Force 2: The Colombian Connection,"['Aaron Norris', 'Chuck Norris', 'Billy Drago', 'John P. Ryan', 'Richard Jaeckel', 'Paul Perri', 'Mark Margolis']",0,6698361 (United States)
The Godfather Part III,"['Francis Ford Coppola', 'Mario Puzo', 'Al Pacino', 'Diane Keaton', 'Talia Shire', 'Andy Garca', 'Eli Wallach', 'Joe Mantegna', 'Bridget Fonda', 'George Hamilton', 'Sofia Coppola']",54,136766062
The Krays,"['Peter Medak', 'Philip Ridley', 'Martin Kemp', 'Gary Kemp', 'Billie Whitelaw', 'Tom Bell']",0,0
Memphis Belle,"['Michael Caton-Jones', 'Matthew Modine', 'Eric Stoltz', 'Tate Donovan', 'D. B. Sweeney', 'Billy Zane', 'Sean Astin', 'Harry Connick Jr.', 'Reed Diamond', 'Courtney Gains', 'Neil Giuntoli', 'David Strathairn', 'John Lithgow', 'Jane Horrocks', 'Mac McDonald']",23000000 (estimated),27441977 (USA)
Funny About Love,"['Leonard Nimoy', 'David Frankel', 'Gene Wilder', 'Christine Lahti', 'Mary Stuart Masterson']",0,8141292
Marked for Death,"['Dwight H. Little', '[1]', 'Steven Seagal', 'Basil Wallace', 'Keith David', 'Tom Wright', 'Joanna Pacua', 'Elizabeth Gracen', 'Bette Ford']",12000000,57968936
Ghost Dad,"['Sidney Poitier', 'Brent Maddock', 'S. S. Wilson', 'Bill Cosby', 'Kimberly Russell', 'Denise Nicholas', 'Ian Bannen', 'Christine Ebersole', 'Barry Corbin']",0,25421633
State of Grace,"['Phil Joanou', 'Sean Penn', 'Ed Harris', 'Gary Oldman']",0,1911542
The Adventures of Ford Fairlane,"['Renny Harlin', 'Andrew Dice Clay', 'Wayne Newton', 'Priscilla Presley', 'Lauren Holly', 'Maddie Corman', 'David Patrick Kelly', 'Morris Day', 'Robert Englund', ""Ed O'Neill""]",0,21413502 (domestic)
Mr. Destiny,"['James Orr', 'James Belushi', 'Linda Hamilton', 'Jon Lovitz', 'Hart Bochner', 'Michael Caine']",20,15379253
Short Time,"['Gregg Champion', 'John Blumenthal', 'Dabney Coleman', 'Matt Frewer', 'Teri Garr']",0,0
Henry & June,"['Philip Kaufman', 'Rose Kaufman', 'Fred Ward', 'Uma Thurman', 'Richard E. Grant', 'Maria de Medeiros', 'Kevin Spacey']",0,23472449
Arachnophobia,"['Frank Marshall', 'Jeff Daniels', 'Julian Sands', 'Harley Jane Kozak', 'John Goodman']",31,53208180
Three Men and a Little Lady,"['Emile Ardolino', 'Tom Selleck', 'Steve Guttenberg', 'Ted Danson', 'Nancy Travis', 'Christopher Cazenove', 'Robin Weisman', 'Fiona Shaw']",0,71609321
The Nutcracker Prince,"['Paul Schibli', 'Kiefer Sutherland', 'Megan Follows']",0,1781694 (US)
The Invisible Maniac,"['Adam Rifkin', 'Adam Rifkin', 'Noel Peters']",0,0
Cadillac Man,"['Roger Donaldson', 'Ken Friedman', 'Robin Williams', 'Tim Robbins', 'Pamela Reed', 'Fran Drescher', 'Lauren Tom']",BudgetUnknown,27627310 (USA)
Opportunity Knocks,"['Donald Petrie', 'Mitchel Katlin', 'Nat Bernstein', 'Dana Carvey', 'Robert Loggia', 'Todd Graff', 'Julia Campbell', 'James Tolkan']",13,11359129
Desperate Hours,"['Michael Cimino', 'Joseph Hayes', 'Lawrence Konner', 'Mark Rosenthal', 'Mickey Rourke', 'Anthony Hopkins', 'Mimi Rogers', 'Lindsay Crouse', 'Kelly Lynch']",0,2742912
Quigley Down Under,"['Simon Wincer', 'John Hill', 'Tom Selleck', 'Laura San Giacomo', 'Alan Rickman']",18,21413105
Cyrano de Bergerac,"['Jean-Paul Rappeneau', 'Jean-Claude Carrire', 'Edmond Rostand', 'Grard Depardieu', 'Anne Brochet', 'Vincent Prez']",0,5820020 (USA)
Internal Affairs,"['Mike Figgis', 'Henry Bean', 'Richard Gere', 'Andy Garca']",0,27734391 (USA)
The Bonfire of the Vanities,"['Brian De Palma', 'Tom Hanks', 'Bruce Willis', 'Melanie Griffith', 'Kim Cattrall', 'Saul Rubinek', 'Morgan Freeman']",47000000,15691192
Don't Tell Her It's Me,"['Malcolm Mowbray', 'Sarah Bird', 'Steve Guttenberg', 'Jami Gertz', 'Shelley Long', 'Kyle MacLachlan']",0,0
Dick Tracy,"['Warren Beatty', 'Jim Cash', 'Jack Epps, Jr.', 'Al Pacino', 'Madonna']",46,162738726 (worldwide)
Bird on a Wire,[],0,0
Ski Patrol,"['Richard Correll', 'Wink Roberts', 'Roger Rose', 'Yvette Nipar', 'T.K. Carter', 'Leslie Jordan', 'Paul Feig', 'George Lopez', 'Corby Timbrook', 'Ray Walston', 'Martin Mull', 'Dante Hen']",0,0
The Hunt for Red October,"['John McTiernan', 'Sean Connery', 'Alec Baldwin', 'Scott Glenn', 'James Earl Jones', 'Sam Neill']",30000000,200512643
Jetsons: The Movie,[],0,0
Spaced Invaders,"['Patrick Read Johnson', 'Douglas Barr', 'Ariana Richards', 'Royal Dano', 'Gregg Berger', 'Wayne Alexander']",5000000 (estimated),15369573
Shakma,[],0,0
Lambada,"['Joel Silberg', 'Sheldon Renan', 'J. Eddie Peck', 'Melora Hardin', 'Adolfo ""Shabba-doo"" Quinones', 'Leticia Vasquez', 'Dennis Burkley', 'Rita Bland', 'Ricky Paull Goldin', 'Kristina Starman', 'Matt Feemster', 'Kayla Blake', 'Keene Curtis', 'Lauren Gale', 'Basil Hofman']",900000,4263112
Stanley & Iris,[],0,0
Brain Dead,"['Adam Simon', 'Charles Beaumont', 'Bill Pullman', 'Bill Paxton', 'Bud Cort', 'George Kennedy']", 2.000.000 (IMDB estimate),1.6
The Guardian,"['William Friedkin', 'Jenny Seagrove', 'Dwier Brown', 'Carey Lowell']",0,17037887
The Exorcist III,"['William Peter Blatty', 'George C. Scott', 'Ed Flanders', 'Jason Miller', 'Scott Wilson', 'Brad Dourif', 'Grand L. Bush', 'Nicol Williamson']",11,39024251
Troll 2,"['Claudio Fragasso', 'Michael Stephenson', 'Connie McFarland', 'Jason Wright']",0,0
I Love You to Death,[],0,0
I Come in Peace,"['Craig R. Baxley', 'David Koepp', 'Dolph Lundgren', 'Brian Benben', 'Betsy Brantley', 'Matthias Hues']",57,4348368
The Witches,[],0,0
The Two Jakes,"['Jack Nicholson', 'Robert Towne', 'Harvey Keitel', 'Meg Tilly', 'Madeleine Stowe']",19,10005969
The Sheltering Sky,"['Bernardo Bertolucci', 'Debra Winger', 'John Malkovich']",25000000,2075084
Goodfellas,"['Martin Scorsese', 'Robert De Niro', 'Ray Liotta', 'Joe Pesci', 'Lorraine Bracco', 'Paul Sorvino']",25,46.8
Pretty Woman,"['Garry Marshall', 'J. F. Lawton', 'Julia Roberts', 'Richard Gere']",14,463407268
Frankenhooker,"['Frank Henenlotter', 'Robert ""Bob"" Martin', 'Frank Henenlotter', 'Louise Lasser', 'James Lorinz']",2.5,0
The Freshman,"['Andrew Bergman', 'Marlon Brando', 'Matthew Broderick', 'Bruno Kirby', 'Penelope Ann Miller']",0,21460601
Frankenstein Unbound,[],0,0
Repossessed,"['Bob Logan', 'Bob Logan', 'Leslie Nielsen', 'Linda Blair', 'Ned Beatty', 'Anthony Starke']",0,1382462
Side Out,"['C. Thomas Howell', 'Peter Horton', 'Courtney Thorne-Smith']",0,0
Awakenings,"['Penny Marshall', 'Robert De Niro', 'Robin Williams', 'John Heard', 'Julie Kavner', 'Penelope Ann Miller', 'Max Von Sydow']",31,52096475
Misery,"['Rob Reiner', 'James Caan', 'Kathy Bates', 'Lauren Bacall', 'Richard Farnsworth', 'Frances Sternhagen']",20,61276872
Predator 2,"['Stephen Hopkins', 'Jim Thomas', 'John Thomas', 'Danny Glover', 'Kevin Peter Hall', 'Gary Busey', 'Ruben Blades', 'Mara Conchita Alonso', 'Bill Paxton', 'Robert Davi', 'Morton Downey, Jr.']",35,57120318
Problem Child,"['Dennis Dugan', 'Scott Alexander\nLarry Karaszewski', 'John Ritter', 'Jack Warden', 'Michael Oliver', 'Gilbert Gottfried', 'Amy Yasbeck', 'Michael Richards']",10,72270891
Fire Birds,"['David Green', 'Nicolas Cage', 'Tommy Lee Jones', 'Sean Young']",0,14760451
DuckTales the Movie: Treasure of the Lost Lamp,[],0,0
Die Hard 2,"['Renny Harlin', 'Bruce Willis', 'Bonnie Bedelia', 'William Atherton', 'Reginald VelJohnson', 'Franco Nero', 'William Sadler', 'John Amos']",70,240031094
Hard to Kill,"['Bruce Malmuth', 'Steven Seagal', 'Kelly LeBrock', 'Frederick Coffin', 'Branscombe Richmond', 'William Sadler']",10,48915430 (International)
The Forbidden Dance,[],0,0
Bad Influence,"['Curtis Hanson', 'David Koepp', 'Rob Lowe', 'James Spader']",7,12626043
Child's Play 2,"['John Lafia', 'Don Mancini', 'Alex Vincent', 'Jenny Agutter', 'Gerrit Graham', 'Christine Elise', 'Grace Zabriskie', 'Brad Dourif', 'Beth Grant']",13,35763605
House Party,"['Reginald Hudlin', 'Christopher ""Kid"" Reid', 'Robin Harris', 'Christopher ""Play"" Martin']",2.5,26385627
Dances with Wolves,"['Kevin Costner', 'Mary McDonnell', 'Graham Greene', 'Rodney A. Grant']",22,424208848
Class of 1999,"['Mark L. Lester', 'C. Courtney Joyner', 'Bradley Gregg', 'Bradley Gregg', 'Traci Lind', 'Malcolm McDowell', 'Stacy Keach', 'Patrick Kilpatrick', 'Pam Grier', 'John P. Ryan', 'Darren E. Burrows', 'Joshua John Miller']",5200000,2459895 (domestic) 
Teenage Mutant Ninja Turtles,"['Steve Barron', 'Judith Hoag', 'Elias Koteas', 'Brian Tochi', 'Robbie Rist', 'Corey Feldman', 'Josh Pais', 'Raymond Serra']",13.5,201965915
White Palace,"['Luis Mandoki', 'Ted Tally', 'Alvin Sargent', 'Susan Sarandon', 'James Spader', 'Jason Alexander', 'Kathy Bates', 'Eileen Brennan', 'Steven Hill', 'Rachel Chagall', 'Corey Parker', 'Renee Taylor', 'Jonathan Penner', 'Barbara Howard', 'Kim Myers', 'Mitzi McCall']",0,17487531
Joe Versus the Volcano,"['John Patrick Shanley', 'Tom Hanks', 'Meg Ryan']",25,39404261
The Ambulance,[],0,0
Mermaids,"['Richard Benjamin', 'Patty Dann', 'June Roberts', 'Cher', 'Bob Hoskins', 'Winona Ryder', 'Christina Ricci']",0,110000000
Presumed Innocent,"['Alan J. Pakula', 'Harrison Ford', 'Brian Dennehy', 'Ral Juli', 'Bonnie Bedelia', 'Paul Winfield', 'Greta Scacchi']",0,221303188
Pacific Heights,"['John Schlesinger', 'Melanie Griffith', 'Matthew Modine', 'Michael Keaton', 'Laurie Metcalf', 'Mako', 'Carl Lumbly', 'Dorian Harewood']",18,44926706
Revenge,"['Tony Scott', 'Jim Harrison', 'Kevin Costner', 'Anthony Quinn', 'Madeleine Stowe', 'Miguel Ferrer', 'John Leguizamo']",20,15535771 (US)
Avalon,"['Barry Levinson', 'Armin Mueller-Stahl', 'Elizabeth Perkins', 'Joan Plowright', 'Aidan Quinn']",0,15740796 (USA)
Crazy People,"['Tony Bill', 'Barry L. Young', 'Mitch Markowitz', 'Dudley Moore', 'Daryl Hannah', 'Paul Reiser', 'J. T. Walsh', 'Danton Stone']",18,13236513
Cry-Baby,"['John Waters', 'Johnny Depp', 'Amy Locane', 'Polly Bergen', 'Susan Tyrrell', 'Iggy Pop', 'Ricki Lake', 'Traci Lords']",12,8266343
Night of the Living Dead,[],0,0
Heart Condition,"['James D. Parriott', 'Bob Hoskins', 'Denzel Washington', 'Chloe Webb']",0,4134992
Courage Mountain,"['Juliette Caton', 'Charlie Sheen']",0,1393610 (USA)
To Sleep with Anger,[],0,0
Edward Scissorhands,"['Tim Burton', 'Johnny Depp', 'Winona Ryder', 'Dianne Wiest', 'Anthony Michael Hall', 'Kathy Baker', 'Vincent Price', 'Alan Arkin']",20,86024005
Q&A,"['Sidney Lumet', 'Sidney Lumet', 'Edwin Torres', 'Nick Nolte', 'Timothy Hutton', 'Armand Assante', 'Luis Guzmn']",6000000,11207891
Dreams,[],0,0
My Blue Heaven,"['Herbert Ross', 'Nora Ephron', 'Steve Martin', 'Rick Moranis', 'Joan Cusack', 'Carol Kane', 'William Irwin']",0,23591472 (USA)
Ghost,"['Jerry Zucker', 'Bruce Joel Rubin', 'Patrick Swayze', 'Demi Moore', 'Whoopi Goldberg', 'Tony Goldwyn']",22,505702588
Quick Change,[],0,0
Texasville,"['Peter Bogdanovich', 'Larry McMurtry', 'Jeff Bridges', 'Timothy Bottoms', 'Cybill Shepherd', 'Cloris Leachman', 'Randy Quaid']",0,2268000
A Cry in the Wild,"['Mark Griffiths', 'Gary Paulsen', 'Jared Rushton', 'Pamela Sue Martin', 'Stephen Meadows', 'Ned Beatty']",0,0
Miami Blues,[],0,0
Catchfire,"['Dennis Hopper', 'Alan Smithee', 'Alex Cox', 'Tod Davies', 'Jodie Foster', 'Dennis Hopper', 'Fred Ward']",10,5008276
Lisa,"['Gary Sherman', 'Cheryl Ladd', 'DW Moffett', 'Staci Keanan']",0,4347648
Taking Care of Business,"['Arthur Hiller', 'J.J. Abrams', 'James Belushi', 'Charles Grodin', 'Loryn Locklin', 'Stephen Elliott', 'Hctor Elizondo', 'Veronica Hamel', 'Mako', 'Gates McFadden', 'John de Lancie']",14,20005435
The Russia House,"['Fred Schepisi', 'Sean Connery', 'Michelle Pfeiffer', 'Roy Scheider', 'James Fox', 'John Mahoney', 'J. T. Walsh', 'Klaus Maria Brandauer']",0,22998000 (USA)
Flashback,"['Franco Amurri', 'David Loughery', 'Dennis Hopper', 'Kiefer Sutherland']",0,6488144(United States)
Air America,"['Roger Spottiswoode', 'John Eskow', 'Richard Rush', 'Mel Gibson', 'Robert Downey Jr.', 'Nancy Travis', 'David Marshall Grant', 'Michael Dudikoff', 'Lane Smith']",35000000,31053601 (USA)
Home Alone,"['Chris Columbus', 'Macaulay Culkin', 'Joe Pesci', 'Daniel Stern', 'John Heard', ""Catherine O'Hara""]",18,476684675
Metropolitan,"['Whit Stillman', 'Carolyn Farina', 'Taylor Nichols', 'Chris Eigeman', 'Allison Parisi']",225000,2938208 (USA)
White Hunter Black Heart,"['Clint Eastwood', 'Jeff Fahey', 'George Dzundza', 'Alun Armstrong', 'Marisa Berenson']",24,2
Graffiti Bridge,"['Prince', 'Ingrid Chavez', 'Morris Day']",0,4.6
Hardware,"['Richard Stanley', 'Dylan McDermott', 'Stacey Travis', 'John Lynch', 'William Hootkins', 'Iggy Pop']",1.5 ),5728953 (US)
Rocky V,"['John G. Avildsen', 'Sylvester Stallone', 'Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Sage Stallone', 'Burgess Meredith', 'Tony Burton', 'Tommy Morrison']",42,119946358
Lord of the Flies,"['Balthazar Getty', 'Chris Furrh', 'Danuel Pipoly', 'James Badge Dale']",0,13985225
Postcards from the Edge,"['Mike Nichols', 'Carrie Fisher', 'Meryl Streep', 'Shirley MacLaine', 'Dennis Quaid', 'Gene Hackman', 'Rob Reiner']",31,39071603 (US)
Back to the Future Part III,"['Robert Zemeckis', 'Michael J. Fox', 'Christopher Lloyd', 'Mary Steenburgen', 'Thomas F. Wilson', 'Lea Thompson']",40,244.5
Nightbreed,"['Clive Barker', 'Craig Sheffer', 'Anne Bobby', 'David Cronenberg', 'Charles Haid', 'Hugh Quarshie', 'Doug Bradley']",11,8.9
Mountains of the Moon,[],0,0
Robot Jox,"['Stuart Gordon', 'Gary Graham', 'Anne-Marie Johnson', 'Paul Koslo']",10,1272977
