Movie_Name,Contributors,Budget,Revenue
Stargate,"['Roland Emmerich', 'Kurt Russell', 'James Spader', 'Mili Avital', 'Jaye Davidson', 'Viveca Lindfors']",55,196567262
Clear and Present Danger,"['Phillip Noyce', 'Harrison Ford', 'Willem Dafoe', 'Miguel Sandoval', 'Belita Moreno', 'Joaquim de Almeida', 'James Earl Jones']",62000000,215887717
Little Women,"['Gillian Armstrong', 'Robin Swicord', 'Winona Ryder', 'Susan Sarandon', 'Trini Alvarado', 'Claire Danes', 'Kirsten Dunst', 'Christian Bale', 'Gabriel Byrne', 'Samantha Mathis', 'Eric Stoltz', 'Matthew Walker']",18,50083616
The Swan Princess,[],0,0
The Paper,"['Ron Howard', 'David Koepp', 'Stephen Koepp', 'Michael Keaton', 'Glenn Close', 'Marisa Tomei', 'Randy Quaid', 'Robert Duvall']",6,48424341
A Troll in Central Park,"['Don Bluth', 'Gary Goldman', 'Dom DeLuise', 'Phillip Glasser', 'Tawny Sunshine Glover', 'Cloris Leachman', 'Charles Nelson Reilly']",23000000 (estimated),71368
Mary Shelley's Frankenstein,"['Kenneth Branagh', '[1]', 'Robert De Niro', 'Tom Hulce', 'Helena Bonham Carter', 'Ian Holm', 'John Cleese', 'Aidan Quinn']",45,112006296
Killing Zoe,"['Roger Avary', 'Roger Avary', 'Eric Stoltz', 'Jean-Hugues Anglade', 'Julie Delpy', 'Gary Kemp', 'Kario Salem']",1.5,418961 (United States)
The River Wild,"['Curtis Hanson', 'Meryl Streep', 'Kevin Bacon', 'David Strathairn', 'John C. Reilly', 'Joseph Mazzello', 'Benjamin Bratt']",45,94216343
Little Giants,"['Duwayne Dunham', 'Robert Shallcross', 'Rick Moranis', ""Ed O'Neill"", 'Shawna Waldron', 'Devon Sawa', 'Susanna Thompson', 'Brian Haley', 'Mary Ellen Trainor']",20,19306362
Trial by Jury,"['Heywood Gould', 'Heywood Gould', 'Joanne Whalley', 'Armand Assante', 'Gabriel Byrne', 'William Hurt']",0,6971777
The Santa Clause,"['John Pasquin', 'Leo Benvenuti\nSteve Rudnick', 'Karey Kirkpatrick', 'Tim Allen', 'Judge Reinhold', 'Eric Lloyd', 'Wendy Crewson', 'David Krumholtz', 'Peter Boyle']",22,189833357
Blue Sky,"['Tony Richardson', 'Rama Laurie Stagner', 'Arlene Sarner', 'Jerry Leichtling', 'Jessica Lange', 'Tommy Lee Jones', 'Powers Boothe', 'Carrie Snodgress', 'Amy Locane', ""Chris O'Donnell""]",0,3359465 (USA)
Clifford,"['Jay Dee Rock', 'Bobby Von Hayes', 'Charles Grodin', 'Mary Steenburgen', 'Dabney Coleman']",0,7411659 (USA)
Mixed Nuts,"['Nora Ephron', 'Delia Ephron', 'Steve Martin', 'Madeline Kahn', 'Robert Klein', 'Anthony LaPaglia', 'Juliette Lewis']",15,6821850
The Lion King,"['Roger Allers', 'Rob Minkoff', 'Irene Mecchi', 'Jonathan Roberts', 'Linda Woolverton', 'Matthew Broderick', 'James Earl Jones', 'Jeremy Irons', 'Jonathan Taylor Thomas', 'Moira Kelly', 'Nathan Lane', 'Ernie Sabella', 'Rowan Atkinson', 'Robert Guillaume', 'Madge Sinclair', 'Whoopi Goldberg', 'Cheech Marin', 'Jim Cummings']",45,987.5
Nobody's Fool,"['Robert Benton', 'Paul Newman', 'Jessica Tandy', 'Melanie Griffith', 'Dylan Walsh', 'Bruce Willis']",0,39491975
Only You,"['Norman Jewison', 'Diane Drake', 'Marisa Tomei', 'Robert Downey, Jr.', 'Bonnie Hunt']",0,20059210
PCU,"['Hart Bochner', 'Zak Penn', 'Chris Young', 'Jeremy Piven', 'David Spade', 'Jon Favreau']",8,4330020
Blown Away,"['Stephen Hopkins', 'Jay Roach', 'Jeff Bridges', 'Tommy Lee Jones', 'Suzy Amis', 'Forest Whitaker', 'Lloyd Bridges']",0,30155037
Miracle on 34th Street,"['Les Mayfield', 'Richard Attenborough', 'Mara Wilson', 'Elizabeth Perkins', 'Dylan McDermott', 'J. T. Walsh']",0,46264384
City Slickers II: The Legend of Curly's Gold,"['Paul Weiland', 'Lowell Ganz', 'Babaloo Mandel', 'Billy Crystal', 'Billy Crystal', 'Daniel Stern', 'Jon Lovitz', 'Jack Palance', 'Patricia Wettig']",40,43622150
It Could Happen To You,"['Andrew Bergman', 'Jane Anderson', 'Nicolas Cage', 'Bridget Fonda', 'Rosie Perez', 'Wendell Pierce']",0,37939757
Lon: The Professional,"['Luc Besson', 'Jean Reno', 'Gary Oldman', 'Natalie Portman', 'Danny Aiello']",16,45284974
The Air Up There,"['Paul Michael Glaser', 'Max Apple', 'Kevin Bacon']",17080000,21011318
In the Army Now,"['Daniel Petrie, Jr.', 'Pauly Shore', 'Andy Dick', 'David Alan Grier', 'Esai Morales', 'Lori Petty', 'Art LaFleur']",0,28881266
Drop Zone,"['John Badham', 'Peter Barsocchini', 'John Bishop', 'Wesley Snipes', 'Gary Busey', 'Yancy Butler', 'Michael Jeter', 'Kyle Secor']",45,28735315
Intersection,"['Mark Rydell', 'David Rayfiel', 'Marshall Brickman', 'Richard Gere', 'Sharon Stone', 'Lolita Davidovich', 'Martin Landau', 'Jennifer Morrison']",45,21355893
Junior,"['Ivan Reitman', 'Kevin Wade', 'Arnold Schwarzenegger', 'Danny DeVito', 'Emma Thompson']",60,108431355
Exit to Eden,"['Garry Marshall', 'Dana Delany', 'Paul Mercurio', ""Rosie O'Donnell"", 'Dan Aykroyd']",0,6841570
Quiz Show,"['Robert Redford', 'John Turturro', 'Rob Morrow', 'Ralph Fiennes']",31,24822619
Pulp Fiction,"['Quentin Tarantino', 'John Travolta', 'Samuel L. Jackson', 'Uma Thurman', 'Harvey Keitel', 'Tim Roth', 'Amanda Plummer', 'Maria de Medeiros', 'Ving Rhames', 'Eric Stoltz', 'Rosanna Arquette', 'Christopher Walken', 'Bruce Willis']",8.5,213.9
A Simple Twist of Fate,"['Gillies MacKinnon', 'George Eliot', 'Gabriel Byrne', 'Laura Linney', ""Catherine O'Hara""]",0,3430583
Rudyard Kipling's The Jungle Book,"['Stephen Sommers', 'Jason Scott Lee', 'Cary Elwes', 'Lena Headey', 'Sam Neill', 'John Cleese']",30,43229904
The Cowboy Way,"['Woody Harrelson', 'Kiefer Sutherland', 'Dylan McDermott', 'Ernie Hudson']",35,20277185
The Little Rascals,"['Penelope Spheeris', 'Paul Guay', 'Stephen Mazur', 'Penelope Spheeris', 'Mike Scott', 'Robert Wolterstorff', 'Bug Hall', 'Travis Tedford', 'Brittany Ashton Holmes', 'Kevin Jamal Woods', 'Zachary Mabry', 'Ross Bagley', 'Sam Saletta', 'Blake Jeremy Collins', 'Blake McIver Ewing', 'Jordan Warkol', 'Courtland Mead', 'Juliette Brewer', 'Heather Karasek']",0,67308282
Natural Born Killers,"['Oliver Stone', 'Woody Harrelson', 'Juliette Lewis', 'Robert Downey, Jr.', 'Tommy Lee Jones', 'Tom Sizemore']",34,61615296
Major League II,[],0,0
Love Affair,"['Glenn Gordon Caron', '[1]', 'Annette Bening', 'Katharine Hepburn', 'Pierce Brosnan', 'Garry Shandling', 'Chloe Webb', 'Kate Capshaw']",60000000,18272894
Blink,"['Michael Apted', 'Dana Stevens', 'Madeleine Stowe', 'Aidan Quinn', 'James Remar', 'Paul Dillon', 'Laurie Metcalf', 'Bruce A. Young', 'Matt Roth', 'Tim Monsion']",11,16696219
Andre,"['George Miller', 'Tina Majorino', 'Keith Carradine', 'Keith Szarabajka', 'Chelsea Field']",8,16820893
The Scout,"['Michael Ritchie', 'Roger Angell', 'Andrew Bergman', 'Albert Brooks', 'Monica Johnson', 'Albert Brooks', 'Brendan Fraser', 'Dianne Wiest']",20,2694234
Wes Craven's New Nightmare,"['Wes Craven', 'Heather Langenkamp', 'Robert Englund', 'Miko Hughes', 'John Saxon']",8,18090181
Guarding Tess,"['Hugh Wilson', 'Hugh Wilson', 'Peter Torokvei', 'Shirley MacLaine', 'Nicolas Cage', 'Austin Pendleton', 'Edward Albert', 'James Rebhorn', 'Richard Griffiths']",20,27058304
When a Man Loves a Woman,"['Luis Mandoki', 'Ronald Bass', 'Al Franken', 'Andy Garca', 'Meg Ryan', 'Lauren Tom', 'Tina Majorino', 'Mae Whitman', 'Ellen Burstyn']",0,50021959
Black Beauty,"['Caroline Thompson', 'Andrew Knott', 'Sean Bean', 'David Thewlis', 'Jim Carter', 'Peter Davison', 'Alan Cumming', 'Docs Keepin Time']",0,4630377
3 Ninjas Kick Back,"['Sang-ok Shin', 'Mark Saltzman', 'Victor Wong', 'Max Elliott Slade', 'J. Evan Bonifant', 'Caroline Junko King', 'Dustin Nguyen']",20,11798854 (Domestic)
Trapped in Paradise,"['George Gallo', 'George Gallo', 'Nicolas Cage', 'Jon Lovitz', 'Dana Carvey']",0,6017509
The Client,"['Joel Schumacher', 'Susan Sarandon', 'Tommy Lee Jones', 'Brad Renfro']",45,117615211
Cobb,"['Ron Shelton', 'Al Stump', 'Tommy Lee Jones', 'Robert Wuhl', 'Lolita Davidovich']",0,1007600
Threesome,"['Andrew Fleming', 'Lara Flynn Boyle', 'Stephen Baldwin', 'Josh Charles', 'Alexis Arquette', 'Martha Gehman']",10,14815317
Baby's Day Out,"['Patrick Read Johnson', 'Lara Flynn Boyle', 'Joe Mantegna', 'Joe Pantoliano', 'Brian Haley', 'Cynthia Nixon', 'Fred Dalton Thompson', 'John Neville', 'Matthew Glave']",48,16827402 (US)
Four Weddings and a Funeral,"['Mike Newell', 'Hugh Grant', 'Andie MacDowell', 'James Fleet', 'Simon Callow', 'John Hannah', 'Kristin Scott Thomas']",Budget2.8,"Box office154,030,888"
"Car 54, Where Are You?","['Bill Fishman', 'David Johansen', 'John McGinley', 'Fran Drescher', 'Nipsey Russell', ""Rosie O'Donnell"", 'Al Lewis']",10.7,1238080
Wyatt Earp,"['Lawrence Kasdan', 'Dan Gordon', 'Kevin Costner', 'Dennis Quaid', 'Gene Hackman', 'JoBeth Williams', 'Linden Ashby', 'Jeff Fahey', 'Joanna Going']",63,25052000
North,"['Rob Reiner', 'Elijah Wood', 'Bruce Willis', 'Jon Lovitz', 'Jason Alexander', 'Alan Arkin', 'Dan Aykroyd', 'Kathy Bates', 'Faith Ford', 'Graham Greene', 'Julia Louis-Dreyfus', 'Reba McEntire', 'John Ritter', 'Abe Vigoda']",40,7182747
I Love Trouble,"['Charles Shyer', 'Julia Roberts', 'Nick Nolte', 'Saul Rubinek', 'Robert Loggia', 'James Rebhorn', 'Charles Martin Smith', 'Lisa Lu', 'Dan Butler', 'Eugene Levy', 'Nora Dunn', 'Paul Gleason', 'Kelly Rutherford']",45,61947267
Reality Bites,"['Ben Stiller', 'Winona Ryder', 'Ethan Hawke', 'Ben Stiller', 'Janeane Garofalo', 'Swoosie Kurtz', 'Joe Don Baker', 'John Mahoney']",11.5,33351557
Little Buddha,"['Bernardo Bertolucci', 'Keanu Reeves', 'Bridget Fonda', 'Chris Isaak', 'Ruocheng Ying', 'Rudraprasad Sengupta']",0,4858139 (USA)
Blank Check,"['Rupert Wainwright', 'Blake Snyder', 'Brian Bonsall', 'Karen Duffy', 'Miguel Ferrer', 'James Rebhorn', 'Tone Lc', 'Jayne Atkinson', 'Michael Lerner']",13,30577969 (domestic) 
Greedy,"['Jonathan Lynn', 'Michael J. Fox', 'Kirk Douglas', 'Nancy Travis']",23,13137484
Iron Will,"['Charles Haid', 'John Michael Hayes', 'Mackenzie Astin', 'Kevin Spacey', 'David Ogden Stiers', 'August Schellenberg', 'Penelope Windust', 'Brian Cox']",0,21006361
True Lies,"['James Cameron', 'Arnold Schwarzenegger', 'Jamie Lee Curtis', 'Tom Arnold', 'Bill Paxton', 'Tia Carrere', 'Art Malik', 'Eliza Dushku', 'Grant Heslov', 'Charlton Heston']",110,378882411
The Chase,"['Adam Rifkin', 'Adam Rifkin', 'Charlie Sheen', 'Kristy Swanson', 'Rocky Carroll', 'Henry Rollins', 'Josh Mostel', 'Ray Wise']",4.5,7924955
Airheads,"['Michael Lehmann', 'Rich Wilkes', 'Brendan Fraser', 'Steve Buscemi', 'Adam Sandler', 'Chris Farley', 'Amy Locane', 'Michael Richards', 'Joe Mantegna']",11,5751882 (domestic)
Thumbelina,"['Don Bluth', 'Gary Goldman', 'Jodi Benson', 'Gary Imhoff', 'Barbara Cook', 'Carol Channing', 'Charo', 'Gino Conforti', 'Gilbert Gottfried', 'John Hurt', 'Joe Lynch']",28000000,11373501
No Escape,"['Martin Campbell', 'Ray Liotta', 'Lance Henriksen', 'Stuart Wilson', 'Kevin Dillon', ""Kevin J. O'Connor"", 'Don Henderson', 'Ian McNeice', 'Jack Shepherd', 'Michael Lerner', 'Ernie Hudson']",20000000,15339030
Color of Night,"['Richard Rush', 'Bruce Willis', 'Jane March', 'Ruben Blades', 'Lesley Ann Warren', 'Scott Bakula', 'Brad Dourif', 'Lance Henriksen', ""Kevin J. O'Connor""]",40,19750470
Jimmy Hollywood,[],0,0
With Honors,[],0,0
The Shadow,[],0,0
Serial Mom,"['John Waters', '[1]', 'Kathleen Turner', 'Sam Waterston', 'Ricki Lake', 'Matthew Lillard']",13,7820688
Surviving the Game,"['Ernest R. Dickerson', 'Dylan Brunson', 'Ice-T', 'Rutger Hauer']",7400000 (estimated),7690013 (USA) (sub-total)
Clean Slate,"['Mick Jackson', 'Robert King', 'Dana Carvey', 'Michael Gambon', 'Valeria Golino', 'Michael Murphy', 'James Earl Jones', ""Olivia d'Abo"", 'Kevin Pollak']",0,7355425
Renaissance Man,[],0,0
The Road to Wellville,"['Alan Parker', 'Anthony Hopkins', 'Bridget Fonda', 'Matthew Broderick', 'John Cusack', 'Dana Carvey']",25,6562513
Tom & Viv,"['Brian Gilbert', 'Willem Dafoe', 'Miranda Richardson', 'Rosemary Harris']",0,538534
Disclosure,"['Barry Levinson', 'Michael Douglas', 'Demi Moore', 'Donald Sutherland', 'Caroline Goodall', 'Dennis Miller']",55,214015089
Angels in the Outfield,[],0,0
The Crow,"['Alex Proyas', 'Brandon Lee', 'Ernie Hudson', 'Michael Wincott']",23000000,144693129 (worldwide)
On Deadly Ground,[],0,0
My Father the Hero,"['Steve Miner', 'Grard Depardieu', 'Katherine Heigl', 'Dalton James', 'Lauren Hutton', 'Faith Prince', 'Stephen Tobolowsky']",0,25479558 (USA)
Silent Fall,"['Bruce Beresford', 'Akiva Goldsman', 'Richard Dreyfuss', 'Linda Hamilton', 'John Lithgow', 'J.T. Walsh', 'Liv Tyler']",30,3180674
The Ref,"['Ted Demme', 'Richard LaGravenese', 'Denis Leary', 'Judy Davis', 'Kevin Spacey']",11,11439193
Angie,"['Martha Coolidge', 'Todd Graff', 'Geena Davis', 'Stephen Rea', 'James Gandolfini']",26,9398308
The Pagemaster,"['Joe Johnston', 'Pixote Hunt', 'Macaulay Culkin', 'Christopher Lloyd', 'Ed Begley, Jr.', 'Mel Harris', 'Patrick Stewart', 'Whoopi Goldberg', 'Frank Welker', 'Leonard Nimoy', 'George Hearn', 'Phil Hartman', 'Jim Cummings']",21,13670688
I.Q.,"['Fred Schepisi', 'Andy Breckman', 'Tim Robbins', 'Meg Ryan', 'Walter Matthau']",25,26381221
The Favor,"['Donald Petrie', 'Sara Parriott', 'Josann McGibbon', 'Harley Jane Kozak', 'Elizabeth McGovern', 'Bill Pullman', 'Brad Pitt', 'Ken Wahl']",12,3134381
Lassie,"['Daniel Petrie', 'Eric Knight', 'Matthew Jacobs', 'Gary Ross', 'Tom Guiry', 'Helen Slater', 'Jon Tenney']",0,9979683
The War,"['Jon Avnet', 'Elijah Wood', 'Kevin Costner', 'Mare Winningham', 'Lexi Randall']",34,16480770
Crooklyn,"['Spike Lee', 'Alfre Woodard', 'Delroy Lindo', 'Zelda Harris']",14000000,13642861
Chasers,"['Dennis Hopper', 'Joe Batteer', 'Dan Gilroy', 'Tom Berenger', 'William McNamara', 'Erika Eleniak', 'Dean Stockwell', 'Crispin Glover', 'Dennis Hopper']",15,1596687
Cabin Boy,"['Adam Resnick', 'Andy Richter', 'Brion James', 'James Gammon', 'Melora Walters', 'David Letterman', 'Alfred Molina']",10,3662459
Richie Rich,"['Donald Petrie', 'Neil Tolkin', 'Macaulay Culkin', 'John Larroquette', 'Edward Herrmann', 'Christine Ebersole', 'Jonathan Hyde']",40,38087756
Terminal Velocity,"['Deran Sarafian', 'David Twohy', 'Charlie Sheen', 'Nastassja Kinski', 'James Gandolfini', 'Christopher McDonald']",50,16478900 (USA)
Nell,"['Michael Apted', 'William Nicholson', 'Jodie Foster', 'Liam Neeson', 'Natasha Richardson', 'Richard Libertini', 'Nick Searcy']",0,106683817
Even Cowgirls Get the Blues,[],0,0
Camp Nowhere,"['Jonathan Prince', 'Eliot Wald', 'Christopher Lloyd', 'Jonathan Jackson', 'Michael Zorek', 'Wendy Makkena', 'M. Emmet Walsh']",0,10475705 (US)
Interview with the Vampire: The Vampire Chronicles,"['Neil Jordan', 'Tom Cruise', 'Brad Pitt', 'Antonio Banderas', 'Stephen Rea', 'Christian Slater', 'Kirsten Dunst']",60,223664608
The Madness of King George,"['Nicholas Hytner', 'Alan Bennett', 'Nigel Hawthorne', 'Helen Mirren', 'Ian Holm', 'Amanda Donohoe', 'Rupert Graves', 'Rupert Everett']",0,15238689
I'll Do Anything,"['James L. Brooks', 'Nick Nolte', 'Albert Brooks', 'Julie Kavner', 'Whittni Wright', 'Joely Richardson', 'Tracey Ullman']",40,10209111 (USA)
Forrest Gump,"['Robert Zemeckis', 'Tom Hanks', 'Robin Wright', 'Gary Sinise', 'Mykelti Williamson', 'Sally Field']",55,677945399
Ace Ventura: Pet Detective,"['Tom Shadyac', 'Courteney Cox', 'Sean Young', 'Tone Lc', 'Dan Marino']",15,107217396
Above the Rim,"['Jeff Pollack', 'Duane Martin', 'Leon Robinson', 'Tupac Shakur', 'Bernie Mac', 'Tonya Pinkins', 'David Bailey', 'Marlon Wayans']",6.5,16192320
Naked Gun 33: The Final Insult,"['Peter Segal', 'Pat Proft', 'Leslie Nielsen', 'Priscilla Presley', 'George Kennedy', 'O.J. Simpson', 'Fred Ward', 'Kathleen Freeman', 'Anna Nicole Smith']",30,51132598
Blue Chips,"['William Friedkin', 'Nick Nolte', ""Shaquille O'Neal"", 'Mary McDonnell', 'J. T. Walsh', 'Alfre Woodard', ""Ed O'Neill""]",35,23070663
Milk Money,"['Richard Benjamin', 'John Mattson', 'Melanie Griffith', 'Ed Harris', 'Adam LaVorgna', 'Malcolm McDowell']",20,18137661 (USA)
Bullets Over Broadway,"['Woody Allen', 'Douglas McGrath', 'John Cusack', 'Dianne Wiest', 'Jennifer Tilly', 'Chazz Palminteri', 'Mary-Louise Parker', 'Jack Warden', 'Joe Viterelli', 'Rob Reiner', 'Tracey Ullman', 'Jim Broadbent', 'Harvey Fierstein']",20,13383747
The House of the Spirits,"['Bille August', 'Isabel Allende', 'novel', 'Meryl Streep', 'Glenn Close', 'Jeremy Irons', 'Winona Ryder', 'Antonio Banderas', 'Vanessa Redgrave']",40,6265311 (US)
Lightning Jack,"['Simon Wincer', 'Paul Hogan', 'Paul Hogan', 'Cuba Gooding Jr.', ""Beverly D'Angelo""]",0,16821273
The Getaway,"['Roger Donaldson', 'Alec Baldwin', 'Kim Basinger', 'Michael Madsen', 'James Woods', 'Jennifer Tilly']",0,30057974 (worldwide)
The Mask,"['Chuck Russell', 'Jim Carrey', 'Peter Riegert', 'Peter Greene', 'Amy Yasbeck', 'Richard Jeni', 'Cameron Diaz']",23,351583407
Fresh,"['Boaz Yakin', 'Boaz Yakin', 'Sean Nelson', 'Giancarlo Esposito', 'Samuel L. Jackson', ""N'Bushe Wright""]",3500000,8094616
White Fang 2: Myth of the White Wolf,[],0,0
Bad Girls,"['Jonathan Kaplan', 'Ken Friedman', 'Yolande Turner', 'Madeleine Stowe', 'Mary Stuart Masterson', 'Andie MacDowell', 'Drew Barrymore']",0,15240435 (US)
House Party 3,"['Reginald Hudlin', 'Christopher ""Kid"" Reid', 'Christopher ""Play"" Martin', 'Bernie Mac', 'Michael Colyar', 'TLC']",0,19281235
Street Fighter,[],0,0
Speechless,[],0,0
Brainscan,"['John Flynn', 'Andrew Kevin Walker', 'Edward Furlong', 'Frank Langella']",0,4352094
A Low Down Dirty Shame,"['Keenen Ivory Wayans', 'Charles S. Dutton', 'Jada Pinkett', 'Salli Richardson', 'Andrew Divoff']",10000000,29392418
Monkey Trouble,"['Franco Amurri', 'Thora Birch', 'Harvey Keitel', 'Christopher McDonald', 'Mimi Rogers', 'Alison Elliott', 'Adam LaVorgna']",0,16453258
The Puppet Masters,"['Stuart Orme', 'Donald Sutherland', 'Eric Thal', 'Julie Warner', 'Keith David', 'Andrew Robinson']",0,8647042
Radioland Murders,"['Mel Smith', 'Brian Benben', 'Mary Stuart Masterson', 'Scott Michael Campbell', 'Michael Lerner', 'Ned Beatty']",15,1316865
My Girl 2,"['Howard Zieff', 'Dan Aykroyd', 'Jamie Lee Curtis', 'Anna Chlumsky', ""Austin O'Brien""]",0,17359799 (USA)
Speed,"['Jan de Bont', 'Graham Yost', 'Joss Whedon', 'Keanu Reeves', 'Dennis Hopper', 'Sandra Bullock', 'Joe Morton', 'Jeff Daniels']",30,350448145
The Flintstones,"['Brian Levant', 'Steven E. de Souza', 'John Goodman', 'Rick Moranis', 'Elizabeth Perkins', ""Rosie O'Donnell"", 'Kyle MacLachlan', 'Halle Berry', 'Elizabeth Taylor']",46,341631208
