Movie_Name,Contributors,Budget,Revenue
The Mangler,"['Tobe Hooper', 'Robert Englund', 'Ted Levine']",0,1781383 (USA)
White Man's Burden,"['Desmond Nakano', 'Desmond Nakano', 'John Travolta', 'Harry Belafonte']",7,3760525 (USA)
Lord of Illusions,[],0,0
Tall Tale,[],0,0
Kids,"['Larry Clark', 'Leo Fitzpatrick', 'Justin Pierce', 'Chlo Sevigny', 'Rosario Dawson']",1.5,20412216
Angus,"['Patrick Read Johnson', 'Jill Gordon', 'Charlie Talbert', 'George C. Scott', 'Kathy Bates', 'Chris Owen', 'Ariana Richards', 'James Van Der Beek', 'Rita Moreno']",1.5,4821759
A Walk in the Clouds,"['Alfonso Arau', 'Keanu Reeves', 'Aitana Snchez-Gijn', 'Giancarlo Giannini', 'Anthony Quinn', 'Anglica Aragn', 'Freddy Rodriguez', 'Debra Messing']",20,50008143
Man of the House,"['James Orr', 'Chevy Chase', 'Farrah Fawcett', 'Tony Sampson']",22,40070995
Jumanji,[],0,0
The Englishman Who Went Up a Hill But Came Down a Mountain,"['Christopher Monger', 'Hugh Grant', 'Ian McNeice', 'Tara FitzGerald', 'Colm Meaney', 'Kenneth Griffith']",0,10904930
The Walking Dead,[],0,0
The Scarlet Letter,"['Roland Joff', 'Demi Moore', 'Gary Oldman', 'Robert Duvall', 'Edward Hardwicke']",46,10382407
Mortal Kombat,"['Paul W. S. Anderson', 'Robin Shou', 'Linden Ashby', 'Bridgette Wilson', 'Christopher Lambert', 'Cary-Hiroyuki Tagawa', 'Talisa Soto']",18,122195920
Mighty Morphin Power Rangers: The Movie,"['Bryan Spicer', 'Jason David Frank', 'Amy Jo Johnson', 'David Yost', 'Steve Cardenas', 'Johnny Yong Bosch', 'Karan Ashley', 'Paul Schrier', 'Jason Narvy', 'Paul Freeman']",15,66433194
Toy Story,"['John Lasseter', 'Tom Hanks', 'Tim Allen', 'Don Rickles', 'Jim Varney', 'Wallace Shawn', 'John Ratzenberger', 'Annie Potts', 'John Morris', 'Erik von Detten', 'Laurie Metcalf', 'R. Lee Ermey', 'Sarah Freeman', 'Penn Jillette']",30,363
The Baby-Sitters Club,"['Melanie Mayron', 'Schuyler Fisk', 'Bre Blair', 'Tricia Joe', 'Rachael Leigh Cook', 'Larisa Oleynik', 'Zelda Harris']",0,9685976
Wild Bill,[],0,0
In the Mouth of Madness,[],0,0
Species,"['Roger Donaldson', 'Ben Kingsley', 'Michael Madsen', 'Alfred Molina', 'Forest Whitaker', 'Marg Helgenberger', 'Natasha Henstridge']",35,113374103
Clueless,"['Amy Heckerling', 'Alicia Silverstone', 'Stacey Dash', 'Brittany Murphy', 'Paul Rudd', 'Donald Faison', 'Breckin Meyer', 'Dan Hedaya']",20,56631572
The Brady Bunch Movie,[],0,0
Beyond Rangoon,"['John Boorman', 'Patricia Arquette', 'Frances McDormand', 'Johnny Cheah', 'Adelle Lutz']",23,5750110
The Bridges of Madison County,"['Clint Eastwood', 'Meryl Streep']",22,182016617
Something to Talk About,"['Lasse Hallstrm', 'Callie Khouri', 'Julia Roberts', 'Dennis Quaid', 'Robert Duvall', 'Gena Rowlands', 'Kyra Sedgwick']",30,50865589
Father of the Bride Part II,"['Charles Shyer', 'Albert Hackett', 'Frances Goodrich', ""Father's Little Dividend"", 'Nancy Meyers', 'Charles Shyer', 'Steve Martin', 'Diane Keaton', 'Martin Short']",30000000,76594107
A Kid in King Arthur's Court,[],0,0
"To Wong Foo, Thanks For Everything! Julie Newmar","['Beeban Kidron', '[1]', 'Douglas Beane', 'Wesley Snipes', 'Patrick Swayze', 'John Leguizamo', 'Stockard Channing']",0,47774193
Tom and Huck,"['Peter Hewitt', 'Jonathan Taylor Thomas', 'Brad Renfro', 'Eric Schweig', 'Charles Rocket', 'Amy Wright', 'Mike McShane', 'Marian Seldes', 'Rachael Leigh Cook']",0,23920048
Nine Months,"['Chris Columbus', 'Hugh Grant', 'Julianne Moore', 'Tom Arnold', 'Joan Cusack', 'Jeff Goldblum', 'Robin Williams']",0,138510230
Highlander III,"['Christopher Lambert', 'Mario Van Peebles', 'Mako Iwamatsu']",26000000,12308080
Before Sunrise,"['Richard Linklater', 'Kim Krizan', 'Ethan Hawke', 'Julie Delpy']",2.5,5535405
Babe,"['Chris Noonan', 'James Cromwell', 'Magda Szubanski']",30,254134910
The Hunted,[],0,0
The Net,"['Irwin Winkler', 'John Brancato and Michael Ferris', 'Sandra Bullock', 'Jeremy Northam', 'Dennis Miller']",22,110627965 (Worldwide)
Ace Ventura: When Nature Calls,[],0,0
Village of the Damned,[],0,0
Fluke,"['Carlo Carlei', 'James Herbert', 'James Carrington', 'Nancy Travis', 'Eric Stoltz', 'Max Pomeranc', 'Samuel L. Jackson', 'Ron Perlman', 'Jon Polito', 'Bill Cobbs']",15,3987768
A Month by the Lake,"['John Irvin', 'Trevor Bentham', 'Vanessa Redgrave', 'Edward Fox', 'Uma Thurman']",0,2101087
First Knight,"['Jerry Zucker', 'Sean Connery', 'Richard Gere', 'Julia Ormond']",55,127600435
The Tie That Binds,"['Wesley Strick', 'Daryl Hannah', 'Keith Carradine', 'Vincent Spano', 'Moira Kelly']",14,5772529 (domestic)
Pocahontas,"['Mike Gabriel', 'Eric Goldberg', 'Karey Kirkpatrick', 'Carl Binder', 'Susannah Grant', 'Philip LaZebnik', 'Irene Bedard', 'Mel Gibson', 'David Ogden Stiers', 'John Kassir', 'Russell Means', 'Christian Bale', 'Frank Welker', 'Linda Hunt', 'Jim Cummings']",55  (estimated),346
Just Cause,"['Arne Glimcher', 'Jeb Stuart', 'Peter Stone', 'Sean Connery', 'Laurence Fishburne', 'Kate Capshaw', 'Blair Underwood', 'Ed Harris']",27,36853222
Forget Paris,"['Billy Crystal', 'Billy Crystal', 'Lowell Ganz', 'Babaloo Mandel', 'Billy Crystal', 'Debra Winger', 'Joe Mantegna', 'Julie Kavner', 'Cynthia Stevenson', 'Richard Masur']",21,33177694
The Stars Fell on Henrietta,"['James Keach', 'Philip Railsback', 'Robert Duvall', 'Aidan Quinn', 'Frances Fisher', 'Brian Dennehy', 'Billy Bob Thornton']",0,0
The Glass Shield,[],0,0
Mallrats,"['Kevin Smith', 'Shannen Doherty', 'Jeremy London', 'Jason Lee', 'Claire Forlani', 'Ben Affleck', 'Joey Lauren Adams', 'Renee Humphrey', 'Jason Mewes', 'Kevin Smith', 'Priscilla Barnes', 'Michael Rooker']",6000000,2454447 (US & Spain)
Dead Man Walking,"['Tim Robbins', 'Susan Sarandon', 'Sean Penn', 'Margo Martindale', 'Robert Prosky', 'Lois Smith', 'Jack Black', 'Celia Weston']",11,83088295
Smoke,"['Wayne Wang', 'Paul Auster', 'Paul Auster', 'Harvey Keitel', 'William Hurt', 'Harold Perrineau Jr.', 'Forest Whitaker', 'Stockard Channing', 'Ashley Judd', 'Giancarlo Esposito']",7,38
A Little Princess,"['Alfonso Cuarn', 'Liesel Matthews', 'Eleanor Bron', 'Liam Cunningham', 'Vanessa Lee Chester']",17,10015449
Nixon,"['Oliver Stone', 'Christopher Wilkinson', 'Anthony Hopkins', 'Joan Allen', 'Paul Sorvino', 'Bob Hoskins', 'Powers Boothe', 'Annabeth Gish', 'Marley Shelton', 'Larry Hagman', 'Ed Harris', 'E. G. Marshall']",44,13560960 (USA)
Operation Dumbo Drop,"['Simon Wincer', 'Danny Glover', 'Ray Liotta', 'Denis Leary', 'Doug E. Doug', 'Corin Nemec']",0,24670346
Dangerous Minds,"['John N. Smith', 'Michelle Pfeiffer']",29,179519401
Tommy Boy,"['Peter Segal', 'Bonnie Turner', 'Terry Turner', 'Fred Wolf', 'Chris Farley', 'David Spade', 'Brian Dennehy', 'Bo Derek', 'Julie Warner']",0,32679899
Apollo 13,"['Ron Howard', 'Tom Hanks', 'Kevin Bacon', 'Bill Paxton', 'Gary Sinise', 'Ed Harris']",52,355237933
Jade,[],0,0
Bye Bye Love,"['Sam Weisman', 'Matthew Modine', 'Randy Quaid', 'Paul Reiser', 'Janeane Garofalo', 'Rob Reiner']",0,12096673
Halloween: The Curse of Michael Myers,[],0,0
Waiting to Exhale,"['Forest Whitaker', 'Whitney Houston', 'Angela Bassett', 'Loretta Devine', 'Lela Rochon']",16,81452156
Powder,[],0,0
The Pebble and the Penguin,"['Don Bluth', 'Gary Goldman', '[1]', 'Martin Short', 'James Belushi', 'Tim Curry', 'Annie Golden']",28,3983912
Roommates,"['Peter Yates', 'Peter Falk', 'D. B. Sweeney', 'Julianne Moore', 'Jan Rube', 'Frankie Faison']",22,12096881
The Jerky Boys: The Movie,"['James Melkonian', 'James Melkonian', 'Rich Wilkes', 'John G. Brennan', 'Kamal Ahmed', 'Alan Arkin']",8,7555256
Canadian Bacon,"['Michael Moore', '[1]', 'Alan Alda', 'John Candy', 'Rhea Perlman', ""Kevin J. O'Connor"", 'Bill Nunn', 'Kevin Pollak', 'G.D. Spradlin', 'Rip Torn']",11,178104
Three Wishes,[],0,0
Kiss of Death,"['Barbet Schroeder', 'Ben Hecht', 'Charles Lederer', 'Eleazar Lipsky', 'Richard Price', 'David Caruso', 'Nicolas Cage', 'Samuel L. Jackson', 'Helen Hunt', 'Ving Rhames', 'Stanley Tucci', 'Kathryn Erbe', 'Michael Rapaport']",40,14942422 (domestic)
Panther,"['Mario Van Peebles', 'Kadeem Hardison', 'Bokeem Woodbine', 'Joe Don Baker', 'Courtney B. Vance', 'Marcus Chong', 'Tyrin Turner', 'James Russo', 'Nefertiti', 'M. Emmet Walsh']",0,6834525
Braveheart,"['Mel Gibson', 'Randall Wallace', 'Sophie Marceau', 'Patrick McGoohan', 'Catherine McCormack']",72,210409945
Money Train,"['Joseph Ruben', 'Wesley Snipes', 'Woody Harrelson']",68  (est),77224232
Gold Diggers: The Secret of Bear Mountain,[],0,0
Billy Madison,"['Tamra Davis', 'Adam Sandler', 'Tim Herlihy', 'Bradley Whitford', 'Bridgette Wilson', 'Norm Macdonald', 'Darren McGavin']",10,26488734
Balto,"['Simon Wells', 'Kevin Bacon', 'Bridget Fonda', 'Phil Collins', 'Bob Hoskins', 'Jim Cummings', 'Robbie Rist', 'Danny Mann', 'Jack Angel', 'Sandra Dickinson', 'live-action']",0,11348324
Last of the Dogmen,"['Tom Berenger', 'Barbara Hershey']",0,7024389
Dracula: Dead and Loving It,"['Mel Brooks', 'Leslie Nielsen', 'Peter MacNicol', 'Steven Weber', 'Amy Yasbeck', 'Lysette Anthony', 'Harvey Korman']",30,10772144
Boys on the Side,"['Herbert Ross', 'Don Roos', 'Whoopi Goldberg', 'Mary-Louise Parker', 'Drew Barrymore', 'Matthew McConaughey', 'James Remar', 'Billy Wirth', 'Estelle Parsons', 'Amy Aquino']",21,23440188
Get Shorty,"['Barry Sonnenfeld', 'John Travolta', 'Gene Hackman', 'Rene Russo']",30250000,115101622
Sabrina,"['Sydney Pollack', 'David Rayfiel', 'Harrison Ford', 'Julia Ormond', 'Greg Kinnear']",50,53458319
French Kiss,"['Lawrence Kasdan', 'Adam Brooks', 'Meg Ryan', 'Kevin Kline', 'Jean Reno', 'Timothy Hutton']",0,101982854
Sister My Sister,"['Nancy Meckler', 'Wendy Kesselman', 'Julie Walters', 'Joely Richardson', 'Jodhi May']",0,0
Grumpier Old Men,"['Howard Deutch', 'Mark Steven Johnson', 'Jack Lemmon', 'Walter Matthau', 'Ann-Margret', 'Ann Guilbert', 'Sophia Loren', 'Kevin Pollak', 'Daryl Hannah', 'Burgess Meredith']",25,71518503
Casino,"['Martin Scorsese', 'Robert De Niro', 'Sharon Stone', 'Joe Pesci']",40 - 50,116112375
Bad Boys,"['Michael Bay', 'Martin Lawrence', 'Will Smith', 'Ta Leoni', 'Tchky Karyo', 'Theresa Randle', 'Joe Pantoliano']",19,141407024
12 Monkeys,"['Terry Gilliam', 'Bruce Willis', 'Madeleine Stowe', 'Brad Pitt', 'Christopher Plummer']",29.5,168839459
Losing Isaiah,"['Stephen Gyllenhaal', 'Jessica Lange', 'Halle Berry', 'Samuel L. Jackson', 'Cuba Gooding, Jr.', 'David Strathairn', 'Regina Taylor', 'LaTanya Richardson']",17000000,7603766
Batman Forever,"['Joel Schumacher', 'Val Kilmer', 'Tommy Lee Jones', 'Jim Carrey', 'Nicole Kidman', ""Chris O'Donnell"", 'Michael Gough', 'Pat Hingle', 'Drew Barrymore', 'Debi Mazar']",100,336.5
Miami Rhapsody,"['David Frankel', 'Sarah Jessica Parker', 'Gil Bellows', 'Antonio Banderas', 'Mia Farrow', 'Paul Mazursky', 'Kevin Pollak']",6,5221281
Murder in the First,"['Marc Rocco', 'Dan Gordon', 'Christian Slater', 'Kevin Bacon', 'Gary Oldman', 'Embeth Davidtz', 'Brad Dourif', 'William H. Macy', 'R. Lee Ermey']",23,17381942
Seven,"['David Fincher', 'Andrew Kevin Walker', 'Brad Pitt', 'Morgan Freeman', 'Kevin Spacey', 'John C. McGinley', 'Gwyneth Paltrow']",33,327.3
Major Payne,"['Nick Castle', 'Dean Lorey', 'Damon Wayans', 'Karyn Parsons', 'William Hickey', 'Michael Ironside', 'Albert Hall', 'Orlando Brown', 'Steven Martini']",0,30112050
The American President,"['Rob Reiner', 'Aaron Sorkin', 'Michael Douglas', 'Annette Bening', 'Martin Sheen', 'Michael J. Fox', 'Richard Dreyfuss']",62,107879496
The Basketball Diaries,"['Scott Kalvert', 'Jim Carroll', 'Leonardo DiCaprio', 'Lorraine Bracco', 'James Madio', 'Mark Wahlberg', 'Bruno Kirby']",0,2424439
Live Nude Girls,"['Dana Delany', 'Kim Cattrall', 'Cynthia Stevenson', 'Laila Robins', ""Olivia d'Abo""]",0,0
A Goofy Movie,"['Kevin Lima', 'Bill Farmer', 'Jason Marsden', 'Rob Paulsen', 'Jim Cummings', 'Kellie Martin', 'Pauly Shore', 'Pat Buttram', 'Brittany Alyse Smith']",0,35348597
Nick of Time,"['John Badham', 'Patrick Sheane Duncan', 'Johnny Depp', 'Christopher Walken', 'Charles S. Dutton', 'Roma Maffia']",33,8175346 (United States)
Two Bits,"['James Foley', 'Joseph Stefano', 'Mary Elizabeth Mastrantonio', 'Al Pacino', 'Andy Romano']",0,0
Waterworld,"['Kevin Reynolds', 'David Twohy', 'Kevin Costner', 'Dennis Hopper', 'Jeanne Tripplehorn', 'Tina Majorino', 'Michael Jeter']",172,264
Casper,"['Brad Silberling', 'Sherri Stoner', 'Deanna Oliver', 'Christina Ricci', 'Bill Pullman', 'Cathy Moriarty', 'Eric Idle']",55,287928194
National Lampoon's Senior Trip,"['Kelly Makin', 'Roger Kumble', 'I. Marlene King', 'Matt Frewer', 'Tara Strong', 'Lawrence Dane', 'Jeremy Renner', 'Tommy Chong', 'Kevin McDonald', 'Danny Smith']",0,4686937 (Worldwide)
Unzipped,"['Douglas Keeve', 'Isaac Mizrahi']",0,2875086 (USA)
Desperado,"['Robert Rodriguez', 'Antonio Banderas', 'Joaquim de Almeida', 'Salma Hayek', 'Steve Buscemi', 'Cheech Marin', 'Quentin Tarantino']",7,25405445
Moonlight and Valentino,"['David Anspaugh', 'Ellen Simon', 'Elizabeth Perkins', 'Gwyneth Paltrow', 'Kathleen Turner', 'Whoopi Goldberg']",0,2484226
The Doom Generation,"['Gregg Araki', 'Rose McGowan', 'James Duval', 'Johnathon Schaech']",0,284785
Leaving Las Vegas,"['Mike Figgis', 'Nicolas Cage', 'Elisabeth Shue', 'Julian Sands', 'Richard Lewis', 'Valeria Golino']",3.6,32029928
Die Hard with a Vengeance,[],0,0
Higher Learning,"['John Singleton', 'John Singleton', 'Omar Epps', 'Kristy Swanson', 'Ice Cube', 'Jennifer Connelly', 'Laurence Fishburne', 'Cole Hauser', 'Michael Rapaport']",0,38
How to Make an American Quilt,"['Jocelyn Moorhouse', 'Whitney Otto', 'Jane Anderson', 'Winona Ryder', 'Anne Bancroft', 'Ellen Burstyn', 'Kate Nelligan', 'Alfre Woodard', 'Maya Angelou']",0,41600020
Strange Days,"['Kathryn Bigelow', 'Ralph Fiennes', 'Angela Bassett', 'Juliette Lewis', 'Tom Sizemore', ""Vincent D'Onofrio"", 'Michael Wincott']",42,8
Now and Then,"['Lesli Linka Glatter', 'I. Marlene King', 'Gaby Hoffmann', 'Demi Moore', 'Thora Birch', 'Melanie Griffith', 'Christina Ricci', ""Rosie O'Donnell"", 'Ashleigh Aston Moore', 'Rita Wilson']",12000000,37591674
The Last Supper,"['Stacy Title', 'Dan Rosen', 'Cameron Diaz', 'Ron Eldard', 'Annabeth Gish', 'Jonathan Penner', 'Courtney B. Vance', 'Ron Perlman']",0,0
Jury Duty,"['John Fortenberry', 'Evan C. Branham', 'Pauly Shore', 'Tia Carrere', 'Stanley Tucci', 'Brian Doyle-Murray', 'Shelley Winters', 'Abe Vigoda']",21,17014653
Never Talk to Strangers,"['Peter Hall', 'Antonio Banderas', 'Dennis Miller']",6.4,6858261
Top Dog,[],0,0
The Usual Suspects,"['Bryan Singer', 'Christopher McQuarrie', 'Stephen Baldwin', 'Gabriel Byrne', 'Benicio del Toro', 'Chazz Palminteri', 'Kevin Pollak', 'Pete Postlethwaite', 'Kevin Spacey']",6,23.3
Funny Bones,[],0,0
Vampire in Brooklyn,"['Wes Craven', 'Angela Bassett', 'Allen Payne', 'Kadeem Hardison', 'John Witherspoon', 'Zakes Mokae', 'Joanna Cassidy']",14,19751736
Othello,"['Oliver Parker', 'William Shakespeare', 'Laurence Fishburne', 'Irne Jacob', 'Kenneth Branagh', 'Nathaniel Parker', 'Michael Maloney', 'Anna Patrick', 'Nicholas Farrell', 'Indra Ov', 'Michael Sheen', 'Andr Oumansky', 'Philip Locke', 'John Savident', 'Gabriele Ferzetti', 'Pierre Vaneck']",11,2844379 (UnitedStates)
Dead Presidents,"['Albert Hughes\nAllen Hughes', 'Hughes brothers', 'Larenz Tate', 'Keith David', 'Chris Tucker', ""N'Bushe Wright"", 'Freddy Rodriguez', 'Bokeem Woodbine']",10,24147179 (domestically)
Fair Game,"['William Baldwin', 'Cindy Crawford', 'Steven Berkoff', 'Christopher McDonald', 'Salma Hayek']",50  (estimated),11534477
Virtuosity,"['Brett Leonard', 'Eric Bernt', 'Denzel Washington', 'Russell Crowe', 'Kelly Lynch', 'Stephen Spinella', 'William Forsythe', 'Louise Fletcher', 'William Fichtner', 'Costas Mandylor', ""Kevin J. O'Connor""]",30,24047675
Judge Dredd,"['Danny Cannon', 'Sylvester Stallone', 'Armand Assante', 'Diane Lane', 'Rob Schneider', 'Joan Chen', 'Jrgen Prochnow', 'Max von Sydow']",90,113493481
Assassins,"['Richard Donner', 'Sylvester Stallone', 'Antonio Banderas', 'Julianne Moore']",50,83500072
Mad Love,[],0,0
To Die For,"['Gus Van Sant', 'Nicole Kidman', 'Joaquin Phoenix', 'Matt Dillon', 'Alison Folland', 'Casey Affleck', 'Illeana Douglas', 'Dan Hedaya']",20,21284514
Things to Do in Denver When You're Dead,"['Gary Fleder', 'Scott Rosenberg', 'Andy Garca', 'Christopher Lloyd', 'William Forsythe', 'Bill Nunn', 'Treat Williams', 'Jack Warden', 'Steve Buscemi', 'Fairuza Balk', 'Gabrielle Anwar', 'Christopher Walken', 'Bill Cobbs', 'Marshall Bell', 'Glenn Plummer']",8,529677
An Awfully Big Adventure,"['Mike Newell', 'Alan Rickman', 'Hugh Grant', 'Georgina Cates', 'Alun Armstrong', 'Peter Firth', 'Carol Drinkwater']",4,851545
Sense and Sensibility,"['Ang Lee', 'Alan Rickman', 'Kate Winslet', 'Hugh Grant']",16,134993774
Under Siege 2: Dark Territory,"['Geoff Murphy', 'Richard Hatem', 'Matt Reeves', 'J.F. Lawton', 'Eric Bogosian', 'Katherine Heigl', 'Morris Chestnut', 'Everett McGill', 'Brenda Bakke']",60000000 (estimated),104324083
Home for the Holidays,"['Jodie Foster', 'Holly Hunter', 'Robert Downey Jr.', 'Claire Danes', 'Anne Bancroft', 'Charles Durning', 'Dylan McDermott']",20000000,17518220
While You Were Sleeping,"['Jon Turteltaub', 'Daniel G. Sullivan', 'Fredric LeBow', 'Sandra Bullock', 'Bill Pullman', 'Peter Gallagher', 'Peter Boyle', 'Glynis Johns', 'Jack Warden']",17000000 (estimated),182057016 (worldwide)
Heavyweights,"['Steven Brill', 'Aaron Schwartz', 'Ben Stiller', 'Tom McGowan', 'Tim Blake Nelson']",0,17689177
Four Rooms,"['Allison Anders', 'Alexandre Rockwell', 'Robert Rodriguez', 'Quentin Tarantino', 'Allison Anders', 'Alexandre Rockwell', 'Robert Rodriguez', 'Quentin Tarantino', 'Tim Roth', 'Antonio Banderas', 'Jennifer Beals', 'Paul Calderon', 'Sammi Davis', 'Valeria Golino', 'Madonna', 'David Proval', 'Ione Skye', 'Lili Taylor', 'Kathy Griffin', 'Marisa Tomei', 'Tamlyn Tomita']",4,4257354
Sudden Death,"['Peter Hyams', 'Gene Quintano', 'Jean-Claude Van Damme', 'Powers Boothe', 'Raymond J. Barry', 'Whittni Wright', 'Ross Malinger', 'Dorian Harewood']",35,64350171
Houseguest,"['Randall Miller', 'Sinbad', 'Phil Hartman']",10.5,26325256
New Jersey Drive,"['Nick Gomez', 'Nick Gomez']",5000000,3565508
Hackers,"['Iain Softley', 'Rafael Moreu', 'Jonny Lee Miller', 'Angelina Jolie', 'Jesse Bradford', 'Matthew Lillard', 'Fisher Stevens', 'Lorraine Bracco', 'Renoly Santiago', 'Laurence Mason']",0,7563728 (US)
Johnny Mnemonic,"['Robert Longo', 'Keanu Reeves', 'Dolph Lundgren', 'Takeshi', 'Ice-T', 'Dina Meyer']",26,52400000 (Worldwide)
Clockers,[],0,0
Demon Knight,"['Ernest Dickerson', 'Billy Zane', 'William Sadler', 'Jada Pinkett Smith', 'Thomas Haden Church', 'CCH Pounder', 'John Kassir', 'The Crypt Keeper']",12,21088568
The Prophecy,"['Gregory Widen', 'Christopher Walken', 'Elias Koteas', 'Virginia Madsen', 'Eric Stoltz', 'Viggo Mortensen']",8,16115878
Don Juan DeMarco,[],0,0
Congo,"['Frank Marshall', 'Dylan Walsh', 'Laura Linney', 'Ernie Hudson', 'Grant Heslov', 'Joe Don Baker', 'Tim Curry']",50,152022101
Richard III,"['Richard Loncraine', 'William Shakespeare', 'Ian McKellen', 'Richard Loncraine', 'Ian McKellen', 'Annette Bening', 'Jim Broadbent', 'Robert Downey Jr.', 'Kristin Scott Thomas', 'Maggie Smith', 'Adrian Dunbar', 'Dominic West']","Budget6,000,000",0
The Brothers McMullen,"['Edward Burns', 'Mike McGlone', 'Jack Mulcahy', 'Connie Britton']",238000,10426506
Born to Be Wild,"['John Gray', 'Wil Horneff', 'Helen Shaver', 'John C. McGinley', 'Peter Boyle', 'Gregory Itzin', 'Alan Ruck']",0,0
