Movie_Name,Contributors,Budget,Revenue
Thor,"['Kenneth Branagh', 'Chris Hemsworth', 'Natalie Portman', 'Tom Hiddleston', 'Stellan Skarsgrd', 'Colm Feore', 'Ray Stevenson', 'Idris Elba', 'Kat Dennings', 'Rene Russo', 'Anthony Hopkins']",150,449.3
The Skin I Live In,"['Pedro Almodvar', 'Antonio Banderas', 'Elena Anaya', 'Marisa Paredes', 'Jan Cornet', 'Roberto lamo']",13516393,30842353
Cedar Rapids,"['Miguel Arteta', 'Ed Helms', 'John C. Reilly', 'Anne Heche', 'Isiah Whitlock Jr.', 'Sigourney Weaver']",0,6861102
Beneath the Darkness,"['Dennis Quaid', 'Tony Oller', 'Aimee Teegarden']",7,9600
Where Do We Go Now?,"['Nadine Labaki', 'Rodney El Haddad', 'Jihad Hojeily', 'Sam Nessim', 'Leyla Fouad', 'Claude Msawbaa', 'Antoinette El-Noufaily']",6.7,0
Killer Joe,"['William Friedkin', 'Matthew McConaughey', 'Emile Hirsch', 'Juno Temple', 'Gina Gershon', 'Thomas Haden Church']",10,3665069
Higher Ground,"['Vera Farmiga', 'Vera Farmiga', 'Joshua Leonard', 'Norbert Leo Butz', 'Dagmara Dominczyk', 'John Hawkes', 'Bill Irwin', 'Ebon Moss-Bachrach', 'Donna Murphy']",2,841733
Paranormal Activity 3,"['Henry Joost', 'Ariel Schulman', 'Christopher B. Landon', 'Lauren Bittner', 'Chris Smith', 'Chloe Csengery']",5,207039844
Seven Days in Utopia,"['Robert Duvall', 'Lucas Black', 'Melissa Leo']",0,4373074
Damsels in Distress,"['Whit Stillman', 'Whit Stillman', 'Greta Gerwig', 'Adam Brody', 'Analeigh Tipton', 'Megalyn Echikunwoke', 'Carrie MacLemore', 'Hugo Becker', 'Ryan Metcalf']",BudgetAbout 3,1220699
The Best Exotic Marigold Hotel,"['John Madden', 'Judi Dench', 'Bill Nighy', 'Penelope Wilton', 'Dev Patel', 'Celia Imrie', 'Ronald Pickup', 'Tom Wilkinson', 'Maggie Smith']",10,136836156
The Muppets,"['James Bobin', 'Jason Segel', 'Nicholas Stoller', 'Amy Adams', 'Chris Cooper', 'Rashida Jones']",45,165.2
Something Borrowed,"['Luke Greenfield', 'Ginnifer Goodwin', 'Kate Hudson', 'John Krasinski', 'Colin Egglesfield', 'Steve Howey', 'Ashley Williams']",35,60183821
Soul Surfer,"['Sean McNamara', 'AnnaSophia Robb', 'Helen Hunt', 'Lorraine Nicholson', 'Carrie Underwood', 'Dennis Quaid']",18,47088990
African Cats,"['Alastair Fothergill', 'Keith Scholey']",0,30.9
Sucker Punch,"['Zack Snyder', 'Emily Browning', 'Abbie Cornish', 'Jena Malone', 'Vanessa Hudgens', 'Jamie Chung', 'Carla Gugino', 'Oscar Isaac', 'Jon Hamm', 'Scott Glenn']",82,89792502
Rio,"['Carlos Saldanha', 'Jesse Eisenberg', 'Anne Hathaway', 'Leslie Mann', 'Jemaine Clement', 'George Lopez', 'will.i.am', 'Jamie Foxx', 'Jake T. Austin', 'Tracy Morgan', 'Rodrigo Santoro']",90,484635760
Pariah,"['Dee Rees', 'Adepero Oduye', 'Kim Wayans', 'Aasha Davis']",0,769552 (USA)
A Better Life,"['Chris Weitz', 'Demian Bichir']",10,1759252
The Grey,"['Joe Carnahan', 'Liam Neeson', 'Frank Grillo', 'Dermot Mulroney', 'Dallas Roberts', 'Joe Anderson', 'Nonso Anozie', 'James Badge Dale']",25,77.3
Friends with Benefits,"['Will Gluck', 'Justin Timberlake', 'Mila Kunis']",35,149542245 
Gnomeo & Juliet,"['Kelly Asbury', 'James McAvoy', 'Emily Blunt', 'Michael Caine', 'Maggie Smith', 'Jason Statham', 'Jim Cummings', 'Patrick Stewart', 'Ashley Jensen', 'Stephen Merchant', 'Matt Lucas', 'Ozzy Osbourne']",36,194
Paul,"['Greg Mottola', 'Simon Pegg', 'Nick Frost', 'Simon Pegg', 'Nick Frost', 'Seth Rogen']",40,98
Jane Eyre,"['Cary Joji Fukunaga', 'Mia Wasikowska', 'Michael Fassbender', 'Judi Dench', 'Jamie Bell']",0,34710627 
Zookeeper,"['Frank Coraci', 'Rosario Dawson', 'Leslie Bibb']",80,169852759
Monte Carlo,"['Thomas Bezucha', 'Selena Gomez', 'Leighton Meester', 'Katie Cassidy', 'Cory Monteith', 'Andie MacDowell']",20,39667665
Haywire,"['Steven Soderbergh', 'Lem Dobbs', 'Gina Carano', 'Michael Fassbender', 'Ewan McGregor', 'Bill Paxton', 'Channing Tatum', 'Antonio Banderas', 'Michael Douglas']",23,33372606
Source Code,"['Duncan Jones', 'Ben Ripley', 'Jake Gyllenhaal', 'Michelle Monaghan', 'Vera Farmiga', 'Jeffrey Wright']",32,147332697
A Dangerous Method,"['David Cronenberg', 'Keira Knightley', 'Viggo Mortensen', 'Michael Fassbender', 'Vincent Cassel']",18,27462041
Bellflower,['Evan Glodell'],17000,168226
The Human Centipede 2 (Full Sequence),"['Tom Six', 'Laurence R. Harvey', 'Ashlynn Yennie']",0,141877
30 Minutes or Less,"['Ruben Fleischer', 'Jesse Eisenberg', 'Danny McBride', 'Aziz Ansari', 'Nick Swardson', 'Fred Ward']",28,40547440
Moneyball,"['Bennett Miller', 'Jonah Hill', 'Philip Seymour Hoffman']",50,110.2
Footloose,"['Craig Brewer', 'Kenny Wormald', 'Julianne Hough', 'Andie MacDowell', 'Dennis Quaid']",24,62701289
Your Sister's Sister,"['Lynn Shelton', 'Emily Blunt', 'Rosemarie DeWitt', 'Mark Duplass']",125000,3242802
Warrior,"[""Gavin O'Connor"", 'Joel Edgerton', 'Tom Hardy', 'Jennifer Morrison', 'Frank Grillo', 'Nick Nolte']",25,23.06
Shark Night,"['David R. Ellis', 'Will Hayes', 'Sara Paxton', 'Dustin Milligan', 'Chris Carmack', 'Katharine McPhee', 'Donal Logue', 'Joshua Leonard', 'Joel David Moore']",25,40136479
Shame,"['Steve McQueen', 'Abi Morgan', 'Michael Fassbender', 'Carey Mulligan', 'James Badge Dale', 'Nicole Beharie']",Budget4.2,Box office11.1
Season of the Witch,"['Dominic Sena', 'Brett Ratner', 'Bragi F. Schut', 'Nicolas Cage', 'Ron Perlman', 'Stephen Campbell Moore', 'Claire Foy', 'Stephen Graham', 'Ulrich Thomsen', 'Robert Sheehan', 'Christopher Lee']",40,91.6
Limitless,"['Neil Burger', 'Bradley Cooper', 'Abbie Cornish', 'Robert De Niro']",27,161849455
Hobo with a Shotgun,"['Jason Eisener', 'Rutger Hauer', 'Molly Dunsworth', 'Brian Downey', 'Gregory Smith']",3,748453
The Woman in the Fifth,"['Pawe Pawlikowski', 'Ethan Hawke', 'Kristin Scott Thomas']",0,0
I Am Number Four,"['D. J. Caruso', 'Alex Pettyfer', 'Timothy Olyphant', 'Teresa Palmer', 'Dianna Agron', 'Callan McAuliffe', 'Kevin Durand']",50,149.9
Attack the Block,"['Joe Cornish', 'Jodie Whittaker', 'John Boyega', 'Alex Esmail', 'Franz Drameh', 'Leeon Jones', 'Luke Treadaway', 'Nick Frost']",Budget8,5824175
360,[],0,0
Jack and Jill,"['Dennis Dugan', 'Adam Sandler', 'Al Pacino', 'Katie Holmes']",79,149673788
Friends with Kids,"['Jennifer Westfeldt', 'Adam Scott', 'Jennifer Westfeldt', 'Jon Hamm', 'Kristen Wiig', 'Maya Rudolph', ""Chris O'Dowd"", 'Megan Fox', 'Edward Burns']",10,12186625
We Have a Pope,"['Nanni Moretti', 'Francesco Piccolo', 'Michel Piccoli', 'Nanni Moretti']",Budget 8,0
The Guard,"['John Michael McDonagh', 'Brendan Gleeson', 'Don Cheadle', 'Mark Strong', 'Liam Cunningham', 'Fionnula Flanagan']",6,19560274
The Iron Lady,"['Phyllida Lloyd', 'Abi Morgan', 'Meryl Streep', 'Jim Broadbent', 'Anthony Head', 'Richard E. Grant', 'Iain Glen', 'Olivia Colman']",Budget8.2,115
Miss Bala,[],0,0
The Twilight Saga: Breaking Dawn  Part 1,"['Bill Condon', 'Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner', 'Billy Burke', 'Peter Facinelli', 'Elizabeth Reaser', 'Kellan Lutz', 'Nikki Reed', 'Jackson Rathbone', 'Ashley Greene']",110,712171856
Diary of a Wimpy Kid: Rodrick Rules,[],0,0
The Divide,"['Xavier Gens', 'Lauren German', 'Michael Biehn', 'Milo Ventimiglia', 'Courtney B. Vance', 'Michael Eklund', 'Abbey Thickson', 'Ashton Holmes', 'Rosanna Arquette']",3000000,130839
Your Highness,"['David Gordon Green', 'Danny McBride', 'Ben Best', 'James Franco', 'Natalie Portman', 'Zooey Deschanel', 'Justin Theroux', 'Toby Jones', 'Damian Lewis']",50,24.9
Sound of My Voice,"['Zal Batmanglij', 'Christopher Denham']",135000,408015
Arthur,"['Jason Winer', 'Russell Brand', 'Helen Mirren', 'Jennifer Garner', 'Luis Guzmn', 'Greta Gerwig', 'Nick Nolte']",40,45735397
Real Steel,"['Shawn Levy', 'Hugh Jackman', 'Dakota Goyo', 'Evangeline Lilly', 'Anthony Mackie', 'Kevin Durand']",110,299.3
Bol,"['Saqlain Nawaz', 'Shoaib Mansoor', 'Humaima Malik', 'Atif Aslam', 'Mahira Khan', 'Iman Ali', 'Amr Kashmiri', 'Shafqat Cheema', 'Manzar Sehbai', 'Zaib Rehman']","BudgetPKR 200,000,00",Box officePKR 89 crore
Rango,"['Gore Verbinski', 'Johnny Depp', 'Isla Fisher', 'Abigail Breslin', 'Ned Beatty', 'Alfred Molina', 'Bill Nighy', 'Stephen Root', 'Harry Dean Stanton', 'Ray Winstone', 'Timothy Olyphant']",135,245724603
This Is Not a Film,[],0,0
Conan the Barbarian,"['Marcus Nispel', 'Thomas Dean Donnelly\nJoshua Oppenheimer', 'Sean Hood', 'Jason Momoa', 'Rachel Nichols', 'Stephen Lang', 'Rose McGowan', 'Sad Taghmaoui', 'Leo Howard', 'Bob Sapp', 'Ron Perlman']",90,48795021
Fright Night,"['Craig Gillespie', 'Anton Yelchin', 'Colin Farrell', 'Christopher Mintz-Plasse', 'David Tennant', 'Imogen Poots', 'Toni Collette']",30,41002607
A Separation,"['Asghar Farhadi', 'Leila Hatami', 'Peyman Moaadi', 'Shahab Hosseini', 'Sareh Bayat', 'Sarina Farhadi', 'Merila Zarei']",500000,22926616 (Worldwide)
The Artist,"['Michel Hazanavicius', 'Jean Dujardin', 'Brnice Bejo']",15,133.4
Footnote,"['Joseph Cedar', 'Lior Ashkenazi']",0,2007758
Tinker Tailor Soldier Spy,"['Tomas Alfredson', 'Gary Oldman', 'Colin Firth', 'Tom Hardy', 'John Hurt', 'Toby Jones', 'Mark Strong', 'Benedict Cumberbatch', 'Ciarn Hinds']",21,80630608
Green Lantern,"['Martin Campbell', 'Ryan Reynolds', 'Blake Lively', 'Peter Sarsgaard', 'Mark Strong', 'Angela Bassett', 'Tim Robbins', 'Temuera Morrison', 'Geoffrey Rush', 'Michael Clarke Duncan']",200,219851172
Apollo 18,"['Gonzalo Lpez-Gallego', 'Warren Christie', 'Lloyd Owen', 'Ryan Robbins']",5,25562924
Sherlock Holmes: A Game of Shadows,"['Guy Ritchie', 'Kieran Mulroney', 'Robert Downey, Jr.', 'Jude Law', 'Noomi Rapace', 'Jared Harris', 'Rachel McAdams', 'Eddie Marsan']",125,545448418
Water for Elephants,[],0,0
Take Shelter,"['Jeff Nichols', 'Michael Shannon', 'Jessica Chastain', 'Shea Whigham', 'Katy Mixon', 'Kathy Baker']",5,3077604
The Lion of Judah,"['Scott Eastwood', 'Ernest Borgnine', 'Georgina Cordova', 'Sandi Patty', 'Anupam Kher', 'Michael Madsen', 'Alphonso McAuley', 'Omar Benson Miller', 'Vic Mignogna']",15,0
Horrible Bosses,"['Seth Gordon', 'Jason Bateman', 'Charlie Day', 'Jason Sudeikis', 'Jennifer Aniston', 'Colin Farrell', 'Kevin Spacey', 'Donald Sutherland', 'Jamie Foxx']",37,209.6
Midnight in Paris,"['Woody Allen', 'Kathy Bates', 'Adrien Brody', 'Carla Bruni', 'Marion Cotillard', 'Rachel McAdams', 'Michael Sheen', 'Owen Wilson']",17,151119219
The Raid: Redemption,"['Gareth Evans', 'Iko Uwais', 'Joe Taslim', 'Donny Alamsyah']",1.1,14.1
Headhunters,"['Morten Tyldum', 'Aksel Hennie', 'Synnve Macody Lund', 'Nikolaj Coster-Waldau', 'Julie lgaard']",Budget30  NOK,15391296
Captain America: The First Avenger,"['Joe Johnston', 'Chris Evans', 'Tommy Lee Jones', 'Hugo Weaving', 'Hayley Atwell', 'Sebastian Stan', 'Dominic Cooper', 'Neal McDonough', 'Derek Luke', 'Stanley Tucci']",140,370.6
Puss in Boots,"['Chris Miller', 'Tom Wheeler', 'Will Davies', 'Brian Lynch', 'Antonio Banderas', 'Zach Galifianakis', 'Salma Hayek', 'Billy Bob Thornton', 'Amy Sedaris']",130,554987477
Young Adult,"['Jason Reitman', 'Charlize Theron', 'Patton Oswalt', 'Patrick Wilson', 'Elizabeth Reaser', 'Collette Wolfe']",12,22654650
The Rum Diary,"['Bruce Robinson', 'Aaron Eckhart', 'Michael Rispoli', 'Amber Heard', 'Richard Jenkins', 'Giovanni Ribisi']",45,23.9
A Very Harold & Kumar 3D Christmas,"['Jon Hurwitz', 'Hayden Schlossberg', 'John Cho', 'Kal Penn', 'Neil Patrick Harris', 'Danneel Harris', 'Paula Garcs', 'Danny Trejo', 'Amir Blumenfeld']",19,35387212 
Mr. Popper's Penguins,"['Mark Waters', 'Jim Carrey', 'Carla Gugino', 'Madeline Carroll', 'Clark Gregg', 'Angela Lansbury']",55,187361754 
Bad Teacher,"['Jake Kasdan', 'Lee Eisenberg', 'Gene Stupnitsky', 'Cameron Diaz', 'Justin Timberlake', 'Lucy Punch', 'John Michael Higgins', 'Phyllis Smith', 'Jason Segel']",20,216197492
Hugo,[],0,0
The Smurfs,"['Raja Gosnell', 'Hank Azaria', 'Neil Patrick Harris', 'Jayma Mays', 'Sofia Vergara', 'Tim Gunn', 'Jonathan Winters', 'Katy Perry', 'Fred Armisen', 'Alan Cumming', 'Anton Yelchin', 'George Lopez']",110,563749323
What's Your Number?,"['Mark Mylod', 'Anna Faris', 'Chris Evans', 'Ari Graynor', 'Dave Annable', 'Joel McHale', 'Ed Begley, Jr.', 'Blythe Danner', 'Heather Burns', 'Eliza Coupe', 'Tika Sumpter', 'Oliver Jackson-Cohen']",20,30426096
You're Next,"['Adam Wingard', 'Sharni Vinson', 'Wendy Glenn', 'A. J. Bowen', 'Joe Swanberg']",1,25006212
Prom,"['Joe Nussbaum', 'Aimee Teegarden', 'Thomas McDonell', 'Cameron Monaghan', 'Yin Chang', 'Nicholas Braun', 'Dean Norris', 'Danielle Campbell', 'Nolan Sotillo', 'Christine Elise', 'Raini Rodriguez']",8,10.1
We Bought a Zoo,"['Cameron Crowe', 'Matt Damon', 'Scarlett Johansson', 'Thomas Haden Church', 'Patrick Fugit', 'Elle Fanning', 'Colin Ford', 'John Michael Higgins']",50,120081841
POM Wonderful Presents: The Greatest Movie Ever Sold,"['Morgan Spurlock', 'J.J. Abrams', 'Jimmy Kimmel']",1.5,700000 approx. (USA) (28 August 2011)
I Don't Know How She Does It,"['Douglas McGrath', 'Sarah Jessica Parker', 'Pierce Brosnan', 'Greg Kinnear', 'Christina Hendricks', 'Olivia Munn', 'Busy Phillips']",24,30551495
Bridesmaids,"['Paul Feig', 'Annie Mumolo', 'Kristen Wiig', 'Maya Rudolph', 'Rose Byrne', ""Chris O'Dowd"", 'Melissa McCarthy', 'Wendi McLendon-Covey', 'Ellie Kemper', 'Jill Clayburgh', 'Matt Lucas', 'Rebel Wilson', 'Michael Hitchcock']",32.5,288383523
Once Upon a Time in Anatolia,"['Nuri Bilge Ceylan', 'Ylmaz Erdoan', 'Taner Birsel']",0,0
Winnie the Pooh,"['Stephen J. Anderson', 'Jim Cummings', 'Travis Oates', 'Tom Kenny', 'Craig Ferguson', 'Bud Luckey', 'Kristen Anderson-Lopez']",30,44.7
The Adventures of Tintin: Secret of the Unicorn,"['Steven Spielberg', 'Steven Moffat', 'Edgar Wright', 'Joe Cornish', 'Jamie Bell', 'Andy Serkis', 'Daniel Craig', 'Nick Frost', 'Simon Pegg', 'Daniel Mays', 'Mackenzie Crook', 'Toby Jones', 'Gad Elmaleh']",135,374
The Girl with the Dragon Tattoo,"['David Fincher', 'Daniel Craig', 'Rooney Mara', 'Christopher Plummer', 'Stellan Skarsgrd', 'Steven Berkoff', 'Robin Wright', 'Yorick van Wageningen', 'Joely Richardson']",90,232617430
Take Me Home Tonight,"['Michael Dowse', 'Topher Grace', 'Anna Faris', 'Dan Fogler', 'Teresa Palmer']",19,6923891
Beastly,"['Daniel Barnz', 'Vanessa Hudgens', 'Alex Pettyfer', 'Mary-Kate Olsen', 'Peter Krause', 'Lisa Gay Hamilton', 'Neil Patrick Harris']",17,43165571
Restless,"['Gus Van Sant', 'Henry Hopper', 'Mia Wasikowska']",8,2510117
No Strings Attached,"['Ivan Reitman', 'Natalie Portman', 'Ashton Kutcher', 'Cary Elwes', 'Kevin Kline']",25,149228077
The Big Year,"['David Frankel', '[1]', 'Howard Franklin', 'Steve Martin', 'Jack Black', 'Owen Wilson', 'Rosamund Pike', 'JoBeth Williams', 'Rashida Jones']",41,7448385
J. Edgar,[],0,0
Take This Waltz,"['Sarah Polley', 'Michelle Williams', 'Seth Rogen', 'Sarah Silverman', 'Luke Kirby']",0,1239692
"Oslo, August 31st","['Joachim Trier', 'Eskil Vogt', 'no', 'Anders Danielsen Lie']",0,0
Abduction,"['John Singleton', 'Shawn Christensen', 'Taylor Lautner', 'Lily Collins', 'Alfred Molina', 'Jason Isaacs', 'Maria Bello', 'Sigourney Weaver', 'Michael Nyqvist', 'Dermot Mulroney']",35,82087155
Neil Young Journeys,"['Jonathan Demme', 'Neil Young']",0,215026
Another Earth,"['Mike Cahill', 'Brit Marling', 'William Mapother']",100000,1776935
Madea's Big Happy Family,"['Tyler Perry', 'Tyler Perry', 'Loretta Devine', 'Shad ""Bow Wow"" Moss', 'David Mann', 'Cassi Davis', 'Tamela Mann', 'Lauren London', 'Isaiah Mustafa', 'Rodney Perry', 'Shannon Kane', 'Teyana Taylor']",25,54161287
Kumar,[],0,132160
Cowboys & Aliens,"['Jon Favreau', 'Daniel Craig', 'Harrison Ford', 'Olivia Wilde']",163,174822325
Violet & Daisy,"['Geoffrey S. Fletcher', 'Saoirse Ronan', 'Alexis Bledel', 'Marianne Jean-Baptiste', 'Danny Trejo', 'James Gandolfini']",8,17186
"Crazy, Stupid, Love.","['Glenn Ficarra', 'John Requa', 'Dan Fogelman', 'Ryan Gosling', 'Julianne Moore', 'Emma Stone', 'John Carroll Lynch', 'Marisa Tomei', 'Analeigh Tipton', 'Kevin Bacon']",50,142851197
Sanctum,"['Alister Grierson', 'Richard Roxburgh', 'Rhys Wakefield', 'Daniel Wyllie', 'Ioan Gruffudd']",30,108609310
Tower Heist,"['Brett Ratner', 'Ben Stiller', 'Casey Affleck', 'Alan Alda', 'Matthew Broderick', 'Ta Leoni', 'Michael Pea', 'Gabourey Sidibe']",85,152.9
The Thing,"['Matthijs van Heijningen Jr.', 'Eric Heisserer', 'Mary Elizabeth Winstead', 'Joel Edgerton', 'Ulrich Thomsen', 'Adewale Akinnuoye-Agbaje', 'Eric Christian Olsen']",38,27428670
Arthur Christmas,"['Sarah Smith', 'Peter Baynham', 'James McAvoy', 'Hugh Laurie', 'Bill Nighy', 'Jim Broadbent', 'Imelda Staunton', 'Ashley Jensen', 'Marc Wootton', 'Laura Linney', 'Eva Longoria', 'Ramona Marquez', 'Michael Palin']",100,147419472
Justin Bieber: Never Say Never,['Jon M. Chu'],13,99036827
Salmon Fishing in the Yemen,"['Lasse Hallstrm', 'Ewan McGregor', 'Emily Blunt', 'Kristin Scott Thomas', 'Amr Waked']",14500000,34564651
The Descendants,"['Alexander Payne', 'George Clooney', 'Shailene Woodley', 'Beau Bridges', 'Judy Greer', 'Matthew Lillard', 'Robert Forster']",20,177243185
First Position,['Bess Kargman'],0,0
The Mechanic,[],0,0
The Change-Up,"['David Dobkin', 'Jon Lucas', 'Scott Moore', 'Ryan Reynolds', 'Jason Bateman']",52,75.5
"Jeff, Who Lives at Home","['Jay Duplass', 'Mark Duplass', 'Jason Segel', 'Ed Helms', 'Judy Greer', 'Susan Sarandon']",7.5,4704757
Margin Call,"['J.C. Chandor', 'Kevin Spacey', 'Paul Bettany', 'Jeremy Irons', 'Zachary Quinto', 'Penn Badgley', 'Simon Baker', 'Mary McDonnell', 'Demi Moore', 'Stanley Tucci']",3.5,19504039
Albert Nobbs,"['Rodrigo Garca', 'Mia Wasikowska', 'Aaron Johnson', 'Janet McTeer', 'Pauline Collins', 'Jonathan Rhys Meyers', 'Brendan Gleeson', 'Maria Doyle Kennedy']",7.5m approx.),5634828 (worldwide)
Mars Needs Moms,"['Simon Wells', 'Seth Green', 'Dan Fogler', 'Elisabeth Harnois', 'Mindy Sterling', 'Joan Cusack']",150,39
The Sitter,"['David Gordon Green', 'Jonah Hill', 'Max Records', 'Ari Graynor', 'J. B. Smoove', 'Sam Rockwell']",25,34590770 
