Movie_Name,Contributors,Budget,Revenue
Kung Fu Panda,"['John Stevenson', 'Mark Osborne', 'Jack Black', 'Dustin Hoffman', 'Angelina Jolie', 'Ian McShane', 'Jackie Chan', 'Seth Rogen', 'Lucy Liu', 'David Cross', 'Randall Duk Kim', 'James Hong', 'Dan Fogler', 'Michael Clarke Duncan']",130,631744560
Step Up 2 The Streets,"['Jon M. Chu', 'Briana Evigan', 'Robert Hoffman', 'Adam G. Sevani', 'Will Kemp', 'Cassie Ventura']",17.5,150.8
How to Lose Friends & Alienate People,"['Robert B. Weide', 'Simon Pegg', 'Kirsten Dunst', 'Danny Huston', 'Gillian Anderson', 'Megan Fox', 'Max Minghella', 'Jeff Bridges']",28,19151797
What We Do Is Secret,[],0,0
Frost/Nixon,"['Ron Howard', 'Frank Langella', 'Michael Sheen', 'Kevin Bacon', 'Rebecca Hall', 'Toby Jones', 'Matthew Macfadyen', 'Oliver Platt', 'Sam Rockwell']",25,27426335
U2 3D,"['Mark Pellington', 'Bono', 'The Edge', 'Adam Clayton', 'Larry Mullen, Jr.']",15,26170402
Max Payne,"['John Moore', 'Mark Wahlberg', 'Mila Kunis', 'Beau Bridges', ""Chris 'Ludacris' Bridges"", ""Chris O'Donnell"", 'Donal Logue', 'Olga Kurylenko']",35,85416905
The Spiderwick Chronicles,"['Mark Waters', 'Freddie Highmore', 'Sarah Bolger', 'Mary-Louise Parker', 'Nick Nolte', 'Joan Plowright', 'David Strathairn']",90,162839667
The Sisterhood of the Traveling Pants 2,"['Sanaa Hamri', 'Ann Brashares', 'Amber Tamblyn', 'America Ferrera', 'Blake Lively', 'Alexis Bledel']",27,44352417
Bangkok Dangerous,"['Pang Brothers', 'Charlie Yeung', 'Chakrit Yamnam']",45,42487390
Valkyrie,"['Bryan Singer', 'Tom Cruise', 'Kenneth Branagh', 'Bill Nighy', 'Tom Wilkinson', 'Carice van Houten', 'Terence Stamp']",80  (outside estimate),200276784
Quarantine,"['John Erick Dowdle', 'Jennifer Carpenter', 'Jay Hernandez', 'Columbus Short', 'Greg Germann', 'Steve Harris', 'Dania Ramirez', 'Rade Sherbedgia', 'Johnathon Schaech']",12,41319906
The Wrestler,"['Darren Aronofsky', 'Robert D. Siegel', 'Mickey Rourke', 'Marisa Tomei', 'Evan Rachel Wood']",6,44703995
The Other Boleyn Girl,"['Justin Chadwick', 'Peter Morgan', 'Philippa Gregory', 'Natalie Portman', 'Scarlett Johansson', 'Eric Bana', 'Jim Sturgess', 'Kristin Scott Thomas', 'Mark Rylance', 'Ana Torrent', 'David Morrissey', 'Eddie Redmayne', 'Benedict Cumberbatch', 'Andrew Garfield']",35,77713866
The Ruins,"['Carter Smith', 'Jonathan Tucker', 'Jena Malone', 'Shawn Ashmore', 'Laura Ramsey', 'Joe Anderson']",8,22375000
Tropic Thunder,"['Ben Stiller', 'Ben Stiller', 'Robert Downey, Jr.', 'Jack Black', 'Steve Coogan', 'Jay Baruchel', 'Brandon T. Jackson', 'Bill Hader', 'Nick Nolte']",92,188.1
Four Christmases,"['Seth Gordon', 'Vince Vaughn', 'Reese Witherspoon', 'Robert Duvall', 'Sissy Spacek', 'Jon Voight', 'Mary Steenburgen', 'Jon Favreau', 'Tim McGraw', 'Kristin Chenoweth', 'Dwight Yoakam']",80,163733697
Role Models,"['David Wain', 'Paul Rudd', 'Ken Marino', 'Seann William Scott', 'Paul Rudd', 'Christopher Mintz-Plasse', ""Bobb'e J. Thompson"", 'Elizabeth Banks', 'Jane Lynch', 'Ken Jeong']",28,92502165
RocknRolla,"['Guy Ritchie', 'Gerard Butler', 'Tom Wilkinson', 'Thandie Newton', 'Mark Strong', 'Idris Elba', 'Tom Hardy', 'Toby Kebbell', 'Jeremy Piven', 'Chris Bridges']",0,25739015
Beverly Hills Chihuahua,"['Raja Gosnell', 'Jamie Lee Curtis', 'Piper Perabo', 'Manolo Cardona', 'Drew Barrymore', 'Andy Garca', 'George Lopez', 'Jos Mara Yazpik']",12,145.8
Over Her Dead Body,"['Eva Longoria', 'Paul Rudd', 'Lake Bell', 'Jason Biggs', 'Lindsay Sloane', 'Ali Hillis']",10000000,21458111
Semi-Pro,[],0,0
Pineapple Express,"['David Gordon Green', 'James Franco', 'Danny McBride']",25,101624843
The Chronicles of Narnia: Prince Caspian,"['Andrew Adamson', 'Ben Barnes', 'William Moseley', 'Anna Popplewell', 'Skandar Keynes', 'Georgie Henley', 'Sergio Castellitto']",225,419.7
The Strangers,"['Bryan Bertino', 'Liv Tyler', 'Scott Speedman']",9,82391145
Traitor,"['Jeffrey Nachmanoff', 'Guy Pearce']",22,27640957
Untraceable,"['Gregory Hoblit', 'Diane Lane', 'Colin Hanks', 'Billy Burke', 'Joseph Cross', 'Mary Beth Hurt']",35,52659594
College Road Trip,"['Roger Kumble', 'Cinco Paul\nKen Daurio', 'Martin Lawrence', 'Raven-Symon', 'Donny Osmond']",20-30,51.5
Never Back Down,"['Jeff Wadlow', 'Chris Hauty', 'Sean Faris', 'Amber Heard', 'Cam Gigandet', 'Evan Peters', 'Leslie Hope', 'Djimon Hounsou']",20,41627431
Sex and the City,"['Michael Patrick King', 'Kim Cattrall', 'Kristin Davis', 'Cynthia Nixon', 'Chris Noth', 'Jennifer Hudson', 'Candice Bergen']",65,415253641
