Movie_Name,Contributors,Budget,Revenue
Waking Ned Devine,"['Kirk Jones', 'Ian Bannen', 'David Kelly', 'Fionnula Flanagan']",0,0
The Rugrats Movie,"['David N. Weiss', 'E.G. Daily', 'Christine Cavanaugh', 'Kath Soucie', 'Cheryl Chase', 'Tara Strong']",24,140894675 (worldwide)
The Newton Boys,"['Richard Linklater', 'Matthew McConaughey', 'Skeet Ulrich', 'Ethan Hawke', ""Vincent D'Onofrio""]",27,10452012
Soldier,"['Paul W. S. Anderson', 'David Webb Peoples', 'Kurt Russell', 'Jason Scott Lee', 'Jason Isaacs', 'Connie Nielsen', 'Sean Pertwee']",60,14594226
Bulworth,"['Warren Beatty', 'Jeremy Pikser', 'Aaron Sorkin', 'James Toback', 'Halle Berry', 'Oliver Platt', 'Don Cheadle', 'Paul Sorvino', 'Jack Warden', 'Isaiah Washington', 'Christine Baranski', 'Amiri Baraka']",30,29202884
Desperate Measures,"['Barbet Schroeder', 'David Klass', 'Michael Keaton', 'Andy Garca', 'Brian Cox', 'Marcia Gay Harden', 'Erik King', 'Joseph Cross']",50,13806137
The Waterboy,"['Frank Coraci', 'Tim Herlihy', 'Adam Sandler', 'Adam Sandler', 'Kathy Bates', 'Fairuza Balk', 'Henry Winkler', 'Jerry Reed', 'Larry Gilliard, Jr.', 'Blake Clark', 'Peter Dante', 'Jonathan Loughran']",23000000,185991646
Can't Hardly Wait,"['Deborah Kaplan', 'Harry Elfont', 'Jennifer Love Hewitt', 'Ethan Embry', 'Charlie Korsmo', 'Lauren Ambrose', 'Peter Facinelli', 'Seth Green']",10,25605015
Six Days Seven Nights,"['Ivan Reitman', 'Harrison Ford', 'Anne Heche']",70,164839294
Children of the Corn V: Fields of Terror,[],0,0
Species II,"['Peter Medak', 'Chris Brancato', 'Natasha Henstridge', 'Michael Madsen', 'Marg Helgenberger', 'James Cromwell', 'Mykelti Williamson', 'George Dzundza', 'Justin Lazard']",35,26817565
The Prince of Egypt,"['Simon Wells', 'Brenda Chapman', 'Val Kilmer', 'Ralph Fiennes', 'Michelle Pfeiffer', 'Sandra Bullock', 'Jeff Goldblum', 'Patrick Stewart', 'Danny Glover', 'Steve Martin', 'Martin Short']",70,218613188
Hush,"['Jessica Lange', 'Gwyneth Paltrow']",0,13583690
Lethal Weapon 4,"['Richard Donner', 'Mel Gibson', 'Danny Glover', 'Rene Russo', 'Jet Li', 'Joe Pesci', 'Chris Rock']",140,285444603
The Parent Trap,"['Nancy Meyers', 'Lindsay Lohan', 'Dennis Quaid', 'Natasha Richardson', 'Elaine Hendrix', 'Lisa Ann Walter', 'Simon Kunz']",15.5,92108518
I Still Know What You Did Last Summer,"['Danny Cannon', 'Trey Callaway', 'Lois Duncan', 'Jennifer Love Hewitt', 'Freddie Prinze, Jr.', 'Brandy', 'Mekhi Phifer', 'Matthew Settle', 'Muse Watson', 'Jennifer Esposito', 'Bill Cobbs']",24,84002112
What Dreams May Come,"['Vincent Ward', 'Robin Williams', 'Cuba Gooding, Jr.', 'Annabella Sciorra']",85,71485083
A Civil Action,[],0,0
Jack Frost,"['Troy Miller', 'Mark Steven Johnson', 'Jonathan Roberts', 'Michael Keaton', 'Kelly Preston', 'Joseph Cross', 'Mark Addy', 'Henry Rollins']",85,34562556 (US)
Barney's Great Adventure,"['Steve Gomer', 'George Hearn', 'Shirley Douglas', 'Trevor Morgan', 'Kyla Pratt', 'Bob West']",15000000,12218638
U.S. Marshals,"['Stuart Baird', 'Roy Huggins', 'Tommy Lee Jones', 'Wesley Snipes', 'Robert Downey Jr.', 'Joe Pantoliano', 'Kate Nelligan', 'Irne Jacob']",0,102367405
Hope Floats,[],0,0
I'll Be Home for Christmas,"['Arlene Sanford', 'Harris Goldberg', 'Jonathan Taylor Thomas', 'Jessica Biel', 'Adam LaVorgna', 'Gary Cole', 'Eve Gordon']",30,12.2
Clay Pigeons,"['David Dobkin', 'Joaquin Phoenix', 'Vince Vaughn', 'Janeane Garofalo']",8,1794086
The Big Lebowski,"['Joel Coen', 'Jeff Bridges', 'John Goodman', 'Julianne Moore', 'Steve Buscemi', 'John Turturro', 'Tara Reid']",15,46189568
Curse of the Puppet Master,[],0,0
Half Baked,"['Tamra Davis', 'Neal Brennan', 'Guillermo Daz', 'Jim Breuer', 'Harland Williams', 'Clarence Williams III', 'Rachel True']",8,17460020
3 Ninjas: High Noon at Mega Mountain,[],0,0
The Thin Red Line,"['Terrence Malick', 'Sean Penn', 'Adrien Brody', 'Jim Caviezel', 'Ben Chaplin', 'George Clooney', 'John Cusack', 'Woody Harrelson', 'Elias Koteas', 'Nick Nolte', 'John C. Reilly', 'John Travolta']",52,98126565
The Big Hit,"['Che-Kirk Wong', 'Ben Ramsey', 'Mark Wahlberg', 'Lou Diamond Phillips', 'Christina Applegate', 'Bokeem Woodbine', 'Antonio Sabato, Jr.', 'Avery Brooks', 'China Chow', 'Elliott Gould', 'Lainie Kazan', 'Lela Rochon']",13,27007143
My Giant,"['Michael Lehmann', 'Billy Crystal', 'David Seltzer']",0,8072007
There's Something About Mary,"['Peter Farrelly\nRobert Farrelly', 'Cameron Diaz', 'Matt Dillon', 'Ben Stiller', 'Chris Elliott', 'Lee Evans', 'Lin Shaye', 'W. Earl Brown']",23,369884651
Gunslinger's Revenge,[],0,0
Blues Brothers 2000,"['John Landis', 'John Goodman', 'Joe Morton', 'James Brown', 'Aretha Franklin', 'B. B. King']",28,14051384
How Stella Got Her Groove Back,"['Kevin Rodney Sullivan', 'Angela Bassett', 'Taye Diggs', 'Whoopi Goldberg']",20,39278722
Chairman of the Board,[],0,0
Smoke Signals,"['Chris Eyre', 'Adam Beach', 'Evan Adams', 'Irene Bedard', 'Gary Farmer', 'Tantoo Cardinal']",2000000 (est.),0
Tarzan and the Lost City,"['Casper Van Dien', 'Jane March', 'Steven Waddington', 'Winston Ntshona']",20000000,2172941 (Domestic) 
Playing by Heart,"['Willard Carroll', 'Gillian Anderson', 'Ellen Burstyn', 'Sean Connery', 'Anthony Edwards', 'Angelina Jolie', 'Jay Mohr', 'Ryan Phillippe', 'Dennis Quaid', 'Gena Rowlands', 'Jon Stewart', 'Madeleine Stowe']",14000000,3970078
Vampires,"['John Carpenter', 'James Woods', 'Daniel Baldwin', 'Sheryl Lee', 'Thomas Ian Griffith', 'Maximilian Schell']",20000000 (estimated),31000000 (overseas)
Little Voice,"['Mark Herman', 'Mark Herman', 'Jane Horrocks', 'Brenda Blethyn', 'Michael Caine', 'Ewan McGregor', 'Jim Broadbent']",0,4611784
Antz,"['Eric Darnell', 'Tim Johnson', 'Paul Weitz', 'Chris Weitz', 'Todd Alcott', 'Woody Allen', 'Gene Hackman', 'Sharon Stone', 'Sylvester Stallone', 'Jennifer Lopez', 'Christopher Walken', 'Anne Bancroft', 'Dan Aykroyd', 'Danny Glover']",105,171757863
Ever After,[],0,0
Dr. Dolittle,[],0,0
Life is Beautiful,[],0,0
Shakespeare in Love,"['John Madden', 'Marc Norman', 'Tom Stoppard', 'Gwyneth Paltrow', 'Joseph Fiennes', 'Geoffrey Rush', 'Colin Firth', 'Ben Affleck', 'Judi Dench']",25,289317794
The Odd Couple II,"['Howard Deutch', 'Jack Lemmon', 'Walter Matthau']",0,18912328
Almost Heroes,"['Christopher Guest', 'Chris Farley', 'Matthew Perry']",0,6136856
A Simple Plan,[],0,0
Dirty Work,"['Bob Saget', 'Norm Macdonald', 'Fred Wolf', 'Norm Macdonald', 'Artie Lange', 'Jack Warden', 'Traylor Howard', 'Don Rickles', 'Christopher McDonald', 'Chevy Chase', 'Adam Sandler']",13000000,10023282
Very Bad Things,"['Peter Berg', 'Cameron Diaz', 'Jon Favreau', 'Daniel Stern', 'Jeremy Piven', 'Christian Slater', 'Leland Orser', 'Jeanne Tripplehorn']",10,9.9
Belly,[],0,0
Pleasantville,"['Gary Ross', 'Tobey Maguire', 'Jeff Daniels', 'Joan Allen', 'William H. Macy', 'Paul Walker', 'J. T. Walsh', 'Reese Witherspoon']",42,49805462
Quest for Camelot,"['Frederik Du Chau', 'Jessalyn Gilsig', 'Cary Elwes', 'Jane Seymour', 'Pierce Brosnan', 'Gary Oldman', 'Eric Idle', 'Don Rickles', 'Bronson Pinchot', 'Jaleel White', 'Gabriel Byrne', 'John Gielgud']",40,22510798 (USA)
Halloween H20: 20 Years Later,"['Steve Miner', 'Matt Greenberg', 'Jamie Lee Curtis', 'Adam Arkin', 'Michelle Williams', 'Adam Hann-Byrd', ""Jodi Lyn O'Keefe"", 'Janet Leigh', 'Josh Hartnett', 'LL Cool J', 'Joseph Gordon-Levitt', 'Chris Durand']",17,73
Enemy of the State,"['Tony Scott', 'David Marconi', 'Will Smith', 'Gene Hackman', 'Jon Voight']",90000000,250649836
Palmetto,"['Volker Schlondorff', 'James Hadley Chase', 'E. Max Frye', 'Woody Harrelson', 'Elisabeth Shue', 'Gina Gershon']",0,5878911
Knock Off,"['Tsui Hark', 'Steven E. de Souza', '[1]', 'Jean-Claude Van Damme', 'Lela Rochon', 'Michael Fitzgerald Wong', 'Rob Schneider', 'Paul Sorvino']",35,10319915
Disturbing Behavior,"['David Nutter', 'Scott Rosenberg', 'James Marsden', 'Katie Holmes', 'Nick Stahl', 'Bruce Greenwood', 'William Sadler']",15000000,17514980
Dance with Me,"['Randa Haines', 'Vanessa L. Williams', 'Chayanne', 'Kris Kristofferson', 'Joan Plowright', 'Jane Krakowski']",0,15814088 (USD)
Hard Rain,"['Mikael Salomon', 'Graham Yost', 'Morgan Freeman', 'Christian Slater', 'Randy Quaid', 'Minnie Driver']",70,19870567 (US domestic)
Wild Things,"['John McNaughton', 'Matt Dillon', 'Neve Campbell', 'Denise Richards', 'Robert Wagner', 'Bill Murray']",20,55576699 (Worldwide)
Star Trek: Insurrection,"['Jonathan Frakes', 'Patrick Stewart', 'Jonathan Frakes', 'Brent Spiner', 'LeVar Burton', 'Michael Dorn', 'Gates McFadden', 'Marina Sirtis', 'F. Murray Abraham', 'Donna Murphy', 'Anthony Zerbe']",58,112587658
The Horse Whisperer,"['Robert Redford', 'Nicholas Evans', 'Eric Roth', 'Richard LaGravenese', 'Robert Redford', 'Kristin Scott Thomas', 'Sam Neill', 'Dianne Wiest', 'Scarlett Johansson']",60,186883563
The Hi-Lo Country,"['Stephen Frears', 'Walon Green', 'Max Evans', 'Billy Crudup', 'Penlope Cruz', 'Woody Harrelson', 'Patricia Arquette']",0,166082
Out of Sight,"['Steven Soderbergh', 'George Clooney', 'Jennifer Lopez']",48,77745568 (worldwide)
Ride,"['Millicent Shelton', 'Malik Yoba', 'Melissa De Sousa', 'John Witherspoon', 'Fredro Starr', 'Cedric the Entertainer', 'Kellie Shanygne Williams', 'Sticky Fingaz', 'Idalis DeLen', 'Guy Torry', 'The Lady of Rage']",0,5485295
The Mask of Zorro,"['Martin Campbell', 'Antonio Banderas', 'Anthony Hopkins', 'Catherine Zeta-Jones', 'Stuart Wilson', 'Matt Letscher']",96,250288523
You've Got Mail,[],0,0
Why Do Fools Fall in Love,"['Gregory Nava', 'Halle Berry', 'Vivica A. Fox', 'Lela Rochon', 'Larenz Tate']",7500000,12461773
Firestorm,[],0,0
Small Soldiers,"['Joe Dante', 'Gavin Scott', 'Adam Rifkin', 'Ted Elliott', 'Terry Rossio', 'Kirsten Dunst', 'Gregory Smith', 'Jay Mohr', 'Phil Hartman', 'Kevin Dunn', 'Denis Leary', 'Frank Langella', 'Tommy Lee Jones']",40,54682547
Armageddon,"['Michael Bay', 'Bruce Willis', 'Billy Bob Thornton', 'Liv Tyler', 'Ben Affleck', 'Will Patton', 'Keith David', 'Michael Clarke Duncan', 'Steve Buscemi']",140,553709788
Madeline,[],0,0
Slappy and the Stinkers,[],0,0
A Night at the Roxbury,"['John Fortenberry', 'Will Ferrell', 'Chris Kattan', 'Steve Koren', 'Molly Shannon', 'Loni Anderson', 'Dan Hedaya', 'Jennifer Coolidge']",17,30331165
Caught Up,"['Bokeem Woodbine', 'Cynda Williams']",0,6754958
Sphere,"['Barry Levinson', 'Dustin Hoffman', 'Sharon Stone', 'Samuel L. Jackson', 'Liev Schreiber', 'Peter Coyote', 'Queen Latifah']",80,37020277
Deep Rising,"['Stephen Sommers', 'Robert Mark Kamen', 'Treat Williams', 'Famke Janssen', ""Kevin J. O'Connor"", 'Anthony Heald', 'Wes Studi', ""Derrick O'Connor"", 'Cliff Curtis', 'Una Damon', 'Djimon Hounsou', 'Jason Flemyng', 'Clifton Powell', 'Trevor Goddard']",45,11203026 (USA)
A Perfect Murder,"['Andrew Davis', 'Patrick Smith Kelly', 'Michael Douglas', 'Gwyneth Paltrow', 'Viggo Mortensen', 'David Suchet']",60,128038368
Meet the Deedles,"['Steve Boyum', 'Jim Herzfeld', 'Paul Walker', 'Steve Van Wormer', 'A. J. Langer', 'John Ashton', 'Robert Englund', 'Dennis Hopper']",24,4356216
Babe: Pig in the City,[],0,0
