Movie_Name,Contributors,Budget,Revenue
Fear,"['James Foley', 'Christopher Crowe', 'Mark Wahlberg', 'Reese Witherspoon', 'William Petersen', 'Alyssa Milano', 'Amy Brenneman']",6500000,20831000
The Chamber,"['James Foley', 'Novel', 'John Grisham', 'William Goldman', 'Phil Alden Robinson', ""Chris O'Donnell"", 'Gene Hackman', 'Faye Dunaway', 'Lela Rochon', 'Robert Prosky', 'Raymond J. Barry', 'David Marshall Grant']",50,22540359
Bad Moon,"['Eric Red', 'Michael Par', 'Mariel Hemingway', 'Mason Gamble']",7000000 (estimated),1055525 (USA)
Last Man Standing,"['Walter Hill', 'Bruce Willis']",67000000,47267001
Moll Flanders,"['Pen Densham', 'Robin Wright', 'Morgan Freeman', 'Stockard Channing', 'John Lynch', 'Jeremy Brett']",6000000 (estimated),0
Last Dance,"['Bruce Beresford', 'Ron Koslow', 'Sharon Stone', 'Rob Morrow', 'Randy Quaid', 'Peter Gallagher']",0,5939449 (USA sub-total)
Striptease,"['Andrew Bergman', 'Demi Moore', 'Armand Assante', 'Ving Rhames', 'Robert Patrick', 'Burt Reynolds']",40,113309743
Kazaam,"['Paul M. Glaser', 'Francis Capra', 'Ally Walker', 'James Acheson']",20,18937262
The Frighteners,"['Peter Jackson', 'Fran Walsh', 'Michael J. Fox', 'Trini Alvarado', 'Peter Dobson', 'John Astin', 'Dee Wallace Stone', 'Jeffrey Combs', 'Jake Busey']",26,29359216
Fargo,"['Joel Coen\nEthan Coen', 'Frances McDormand', 'William H. Macy', 'Steve Buscemi', 'Harve Presnell', 'Peter Stormare']",7,60611975
James and the Giant Peach,"['Henry Selick', 'Paul Terry', 'Simon Callow', 'Richard Dreyfuss', 'Susan Sarandon', 'Jane Leeves', 'Miriam Margolyes', 'David Thewlis', 'Joanna Lumley']",38,37734758
101 Dalmatians,"['Stephen Herek', 'Glenn Close', 'Jeff Daniels', 'Joely Richardson', 'Joan Plowright', 'Hugh Laurie', 'Mark Williams', 'John Shrapnel']",75,320689294
Mary Reilly,"['Stephen Frears', 'Julia Roberts', 'John Malkovich', 'George Cole', 'Michael Gambon', 'Glenn Close']",47  (estimated),12379402
The Nutty Professor,"['Tom Shadyac', 'Eddie Murphy', 'Jada Pinkett', 'James Coburn', 'Larry Miller', 'Dave Chappelle']",54,274
Evita,[],0,0
Celtic Pride,"['Damon Wayans', 'Daniel Stern', 'Dan Aykroyd']",0,9255027 (domestic)
Sgt. Bilko,"['Jonathan Lynn', 'Nat Hiken', 'Andy Breckman', 'Steve Martin', 'Dan Aykroyd', 'Phil Hartman']",39,37956793
Dear God,"['Garry Marshall', 'Warren Leight', 'Ed Kaplan', 'Greg Kinnear', 'Laurie Metcalf', 'Maria Pitillo', 'Tim Conway', 'Hector Elizondo', 'Jon Seda', 'Roscoe Lee Browne']",22,7138523
Phat Beach,[],0,0
The Arrival,[],0,0
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,"['Paris Barclay', 'Shawn Wayans', 'Marlon Wayans', 'Vivica A. Fox', 'Lahmard Tate', 'Helen Martin', 'Chris Spencer', 'Suli McCullough', 'Tracey Cherelle Jones']",3.8,20109115
Sleepers,"['Barry Levinson', 'Kevin Bacon', 'Robert De Niro', 'Dustin Hoffman', 'Jason Patric', 'Brad Pitt']",44,165615285
Larger Than Life,"['Howard Franklin', 'Roy Blount Jr.', 'Bill Murray', 'Jeremy Piven', 'Janeane Garofalo', 'Pat Hingle', 'Linda Fiorentino', 'Matthew McConaughey']",30,8315693
White Squall,"['Ridley Scott', 'Jeff Bridges', 'John Savage', 'Ryan Phillippe', 'Scott Wolf', 'Balthazar Getty', 'Jeremy Sisto', 'Jason Marsden', 'Eric Michael Cole']",38,10292300 (United States)
Fly Away Home,"['Carroll Ballard', 'Bill Lishman', 'Robert Rodat', 'Jeff Daniels', 'Anna Paquin', 'Dana Delany', 'Terry Kinney', 'Holter Graham', 'Jeremy Ratchford']",0,25143818
Flipper,"['Paul Hogan', 'Elijah Wood']",25,20080020
Michael Collins,"['Neil Jordan', 'Liam Neeson', 'Aidan Quinn', 'Stephen Rea', 'Alan Rickman', 'Julia Roberts']",25,27572844
Mission: Impossible,"['Brian De Palma', 'Jon Voight', 'Emmanuelle Bart', 'Henry Czerny', 'Jean Reno', 'Ving Rhames', 'Kristin Scott Thomas', 'Vanessa Redgrave']",80,457696359 (worldwide)
The Cable Guy,"['Ben Stiller', 'Jim Carrey', 'Matthew Broderick', 'Leslie Mann']",47,102825796
Mr. Wrong,"['Nick Castle', 'Chris Matheson', 'Kerry Ehrin', 'Ellen DeGeneres', 'Bill Pullman', 'Joan Cusack', 'Dean Stockwell', 'Joan Plowright']",19,12350030
Tin Cup,"['Ron Shelton', 'John Norville', 'Ron Shelton', 'Kevin Costner', 'Rene Russo', 'Don Johnson', 'Cheech Marin']",45,75854588
Maximum Risk,"['Ringo Lam', 'Larry Ferguson', 'Jean-Claude Van Damme', 'Natasha Henstridge', 'Jean-Hugues Anglade']",25,51702483
Ed,"['Bill Couturi', 'Matt LeBlanc', 'Jack Warden', 'Jim Caviezel', 'Jayne Brook']",24,4422380
Up Close & Personal,"['Jon Avnet', 'Alanna Nash', 'Joan Didion', 'John Gregory Dunne', 'Robert Redford', 'Michelle Pfeiffer', 'Stockard Channing', 'Joe Mantegna']",60,100688705
Daylight,"['Rob Cohen', 'Leslie Bohem', 'Sylvester Stallone', 'Amy Brenneman', 'Viggo Mortensen', 'Dan Hedaya', 'Jay O. Sanders', 'Karen Young', 'Claire Bloom', 'Danielle Harris', 'Barry Newman', 'Stan Shaw']",80,159212469
Get on the Bus,"['Spike Lee', 'Reggie Rock Bythewood', 'Richard Belzer', ""De'aundre Bonds"", 'Andre Braugher', 'Thomas Jefferson Byrd', 'Gabriel Casseus', 'Albert Hall', 'Hill Harper', 'Harry J. Lennix', 'Bernie Mac', 'Wendell Pierce', 'Roger Guenveur Smith', 'Isaiah Washington', 'Steve White', 'Ossie Davis', 'Charles S. Dutton']",2400000,0
Down Periscope,"['David S. Ward', 'Kelsey Grammer', 'Lauren Holly', 'Rob Schneider', 'Harry Dean Stanton', 'Bruce Dern', 'William H. Macy', 'Rip Torn']",31,37553752
The Rich Man's Wife,"['Amy Holden Jones', 'Amy Holden Jones', 'Halle Berry', 'Peter Greene', 'Clive Owen', 'Christopher McDonald']",0,8543587
The First Wives Club,"['Hugh Wilson', 'Goldie Hawn', 'Diane Keaton', 'Bette Midler']",30,181490000
High School High,"['Hart Bochner', 'David Zucker', 'Robert LoCash', 'Pat Proft', 'Jon Lovitz', 'Tia Carrere', 'Mekhi Phifer', 'Malinda Williams', 'Brian Hooks', 'Natasha Gregson Wagner', 'John Neville', 'Louise Fletcher']",0,21302121 
Ransom,"['Ron Howard', 'Mel Gibson', 'Rene Russo', 'Gary Sinise']",80,309492681
The Rock,"['Michael Bay', 'Sean Connery', 'Nicolas Cage', 'Ed Harris', 'Michael Biehn', 'William Forsythe', 'John Spencer']",75,335062621
2 Days in the Valley,"['John Herzfeld', 'John Herzfeld', 'Danny Aiello', 'Jeff Daniels', 'Teri Hatcher', 'Glenne Headly', 'Marsha Mason', 'Paul Mazursky', 'James Spader', 'Eric Stoltz']",0,11132900
Romeo + Juliet,"['Baz Luhrmann', 'Leonardo DiCaprio', 'Claire Danes', 'Brian Dennehy', 'John Leguizamo', 'Pete Postlethwaite', 'Paul Sorvino', 'Diane Venora']",14.5,147554999
Muppet Treasure Island,"['Brian Henson', 'Kermit the Frog', 'Miss Piggy', 'The Great Gonzo', 'Rizzo the Rat', 'Tim Curry', 'Dave Goelz', 'Steve Whitmire', 'Jerry Nelson', 'Kevin Clash', 'Frank Oz']",0,34327391
Solo,[],0,0
The Birdcage,"['Mike Nichols', 'Robin Williams', 'Gene Hackman', 'Nathan Lane', 'Dianne Wiest']",31,185260553
One Fine Day,"['Michael Hoffman', 'Michelle Pfeiffer', 'George Clooney', 'Alex D. Linz', 'Mae Whitman']",0,97529550
Jingle All the Way,"['Brian Levant', 'Karey Kirkpatrick', 'Kent Beyda', 'Arnold Schwarzenegger', 'Sinbad', 'Phil Hartman', 'Rita Wilson', 'Robert Conrad', 'Jake Lloyd', 'James Belushi']",75,129832389
Harriet the Spy,[],0,0
Eye for an Eye,"['John Schlesinger', 'Sally Field', 'Kiefer Sutherland', 'Ed Harris', ""Beverly D'Angelo"", 'Joe Mantegna']",20,26877589 (US)
The Long Kiss Goodnight,"['Renny Harlin', 'Geena Davis', 'Samuel L. Jackson', 'Patrick Malahide', 'Craig Bierko', 'Brian Cox', 'David Morse', 'G.D. Spradlin', 'Tom Amandes', 'Yvonne Zima', 'Melina Kanakaredes', 'Alan North']",65,89456761
Black Sheep,"['Penelope Spheeris', 'Fred Wolf', 'Chris Farley', 'David Spade', 'Gary Busey', 'Tim Matheson']",0,32417995
The Great White Hype,[],0,0
A Very Brady Sequel,[],0,0
Beavis and Butt-head Do America,"['Mike Judge', 'Joe Stillman', 'Demi Moore', 'Bruce Willis', 'Robert Stack', 'Cloris Leachman']",12,63118386
Lone Star,"['John Sayles', 'Ron Canada', 'Chris Cooper', 'Clifton James', 'Kris Kristofferson', 'Frances McDormand', 'Joe Morton', 'Elizabeth Pea']",3000000 (estimated),12408986
Phenomenon,[],0,0
A Time to Kill,"['Joel Schumacher', 'Matthew McConaughey', 'Sandra Bullock', 'Samuel L. Jackson', 'Kevin Spacey', 'Brenda Fricker', 'Oliver Platt', 'Charles S. Dutton', 'Ashley Judd', 'Patrick McGoohan', 'Donald Sutherland']",40  (est),152266007
Dunston Checks In,"['Ken Kwapis', 'Jason Alexander', 'Faye Dunaway', 'Eric Lloyd', 'Rupert Everett', 'Glenn Shadix', 'Paul Reubens']",16,9871065
Carpool,"['Arthur Hiller', 'Don Rhymer', 'David Paymer', 'Tom Arnold', 'Rhea Perlman', 'Rachael Leigh Cook', 'Rod Steiger']",17,3325651
The Evening Star,[],0,0
Eddie,"['Steve Rash', 'Whoopi Goldberg', 'Frank Langella', 'Dennis Farina']",30,31387164
The Juror,"['Brian Gibson', 'Demi Moore', 'Alec Baldwin']",44,22754725
Basquiat,"['Julian Schnabel', 'Lech J. Majewski', 'John Bowe', 'Jeffrey Wright', 'David Bowie', 'Benicio del Toro', 'Dennis Hopper', 'Gary Oldman', 'Michael Wincott', 'Courtney Love', 'Claire Forlani', 'Parker Posey']",3.3,3011195
Space Jam,"['Joe Pytka', 'Leo Benvenuti\nSteve Rudnick', 'Timothy Harris', 'Herschel Weingrod', 'Michael Jordan', 'Wayne Knight', 'Theresa Randle', 'Danny DeVito']",80,230418342
Flirting with Disaster,"['David O. Russell', 'David O. Russell', 'Ben Stiller', 'Patricia Arquette', 'Ta Leoni', 'Mary Tyler Moore', 'George Segal', 'Alan Alda', 'Lily Tomlin']",7,14702438
The English Patient,"['Anthony Minghella', 'Ralph Fiennes', 'Juliette Binoche', 'Willem Dafoe', 'Kristin Scott Thomas']",27,231976425
Escape from L.A.,"['John Carpenter', 'Stacy Keach', 'Steve Buscemi', 'Peter Fonda', 'Georges Corraface', 'Cliff Robertson', 'Michelle Forbes', 'Pam Grier']",50,25426861
Big Bully,"['Steve Miner', 'Mark Steven Johnson', 'Rick Moranis', 'Tom Arnold', 'Carol Kane']",15,2042530
The Ghost and the Darkness,"['Stephen Hopkins', 'William Goldman', 'Michael Douglas', 'Val Kilmer', 'John Kani', 'Bernard Hill', 'Tom Wilkinson', 'Brian McCardie', 'Emily Mortimer']",55000000,75019405
Extreme Measures,"['Michael Apted', 'Hugh Grant', 'Gene Hackman', 'Sarah Jessica Parker', 'David Morse', 'Paul Guilfoyle', 'Debra Monk']",38,17380126
The Stupids,"['John Landis', 'Brent Forrester', 'Tom Arnold', 'Jessica Lundy', 'Bug Hall', 'Alex McKenna', 'Mark Metcalf', 'Bob Keeshan', 'Christopher Lee']",25,2491989
Joe's Apartment,"[""Jerry O'Connell"", 'Megan Ward']",13,4619014
Bogus,"['Norman Jewison', 'Alvin Sargent', 'Whoopi Goldberg', 'Grard Depardieu', 'Haley Joel Osment']",30,4357406
Eraser,"['Chuck Russell', 'Arnold Schwarzenegger', 'James Caan', 'Vanessa Williams', 'James Coburn', 'Robert Pastorelli']",100,242.3
City Hall,[],0,0
Heaven's Prisoners,"['Phil Joanou', 'Alec Baldwin', 'Kelly Lynch', 'Mary Stuart Masterson', 'Teri Hatcher', 'Eric Roberts', 'Vondie Curtis-Hall', 'Joe Viterelli', 'Badja Djola', 'Hawthorne James']",25000000,5009305
The Quest,"['Jean-Claude Van Damme', 'Roger Moore', 'James Remar', 'Janet Gunn']",30,57400547
Bed of Roses,"['Michael Goldenberg', 'Mary Stuart Masterson', 'Christian Slater']",0,19030691 (USA)
Beautiful Girls,[],0,0
Happy Gilmore,"['Dennis Dugan', 'Tim Herlihy', 'Adam Sandler', 'Adam Sandler', 'Christopher McDonald', 'Julie Bowen', 'Carl Weathers', 'Frances Bay']",18,41205099
Lawnmower Man 2: Beyond Cyberspace,"['Farhad Mann', 'Patrick Bergin', 'Matt Frewer', ""Austin O'Brien"", 'Ely Pouget', 'Kevin Conway']",0,2409225 (USA)
Courage Under Fire,"['Edward Zwick', 'Patrick Sheane Duncan', 'Denzel Washington', 'Meg Ryan', 'Lou Diamond Phillips', 'Matt Damon', 'Scott Glenn', 'Michael Moriarty', 'Bronson Pinchot', 'Seth Gilliam']",46,100860818
The People vs. Larry Flynt,"['Milo Forman', 'Scott Alexander\nLarry Karaszewski', 'Woody Harrelson', 'Courtney Love', 'Edward Norton']",35,20300385
Bulletproof,[],0,0
Two Much,"['Fernando Trueba', 'David Trueba', 'Antonio Banderas', 'Melanie Griffith', 'Daryl Hannah', 'Danny Aiello', 'Joan Cusack', 'Eli Wallach']",24,1141556
The Truth About Cats & Dogs,"['Michael Lehmann', 'Audrey Wells', 'Janeane Garofalo', 'Uma Thurman', 'Ben Chaplin', 'Jamie Foxx']",BudgetUnknown,34073143 (USA)
Fled,[],0,0
That Thing You Do!,"['Tom Hanks', 'Tom Everett Scott', 'Liv Tyler', 'Johnathon Schaech', 'Steve Zahn', 'Ethan Embry']",26,34585416
Sunset Park,[],0,0
Multiplicity,"['Harold Ramis', 'Michael Keaton', 'Andie MacDowell', 'Eugene Levy', 'Harris Yulin']",45000000,21075014
Bordello of Blood,[],0,0
The Craft,"['Andrew Fleming', 'Andrew Fleming', 'Robin Tunney', 'Fairuza Balk', 'Neve Campbell', 'Rachel True']",15000000,55669466
The Pallbearer,"['Matt Reeves', 'Jason Katims', 'David Schwimmer', 'Gwyneth Paltrow', 'Toni Collette', 'Michael Vartan', 'Michael Rapaport', 'Barbara Hershey']",8,5656388
Spy Hard,"['Rick Friedberg', 'Dick Chudnow', 'Jason Friedberg\nAaron Seltzer', 'Leslie Nielsen', 'Nicollette Sheridan', 'Andy Griffith', 'Charles Durning']",18,26960191
Primal Fear,"['Gregory Hoblit', 'Richard Gere', 'Laura Linney', 'John Mahoney', 'Alfre Woodard', 'Frances McDormand', 'Edward Norton']",30,102616183
First Kid,"['David M. Evans', 'Tim Kelleher', 'Sinbad', 'Brock Pierce', 'Zachery Ty Bryan', 'James Naughton']",15,26491793
The Preacher's Wife,"['Penny Marshall', 'Robert E. Sherwood', ""The Bishop's Wife"", 'Nat Mauldin', 'Allan Scott', 'Denzel Washington', 'Whitney Houston', 'Courtney B. Vance', 'Gregory Hines', 'Jenifer Lewis', 'Loretta Devine']",40,21650400 (US rentals)
Thinner,"['Tom Holland', 'Robert John Burke', 'Joe Mantegna', 'Lucinda Jenney', 'Michael Constantine', 'Kari Whrer', 'Bethany Joy Lenz']",14000000 (estimated),15315484 (domestic)
Jerry Maguire,"['Cameron Crowe', 'Tom Cruise', 'Cuba Gooding, Jr.', 'Rene Zellweger', 'Kelly Preston', ""Jerry O'Connell"", 'Jay Mohr', 'Regina King', 'Bonnie Hunt']",50,273552592
Chain Reaction,"['Andrew Davis', 'Keanu Reeves', 'Morgan Freeman', 'Rachel Weisz', 'Fred Ward', 'Kevin Dunn', 'Brian Cox']",50,60209334
The Phantom,"['Simon Wincer', 'Jeffrey Boam', 'Billy Zane', 'Treat Williams', 'Kristy Swanson', 'Catherine Zeta-Jones', 'James Remar', 'Patrick McGoohan']",45,17323326 (USA)
Bio-Dome,"['Jason Bloom', 'Pauly Shore', 'Stephen Baldwin', 'William Atherton', 'Joey Lauren Adams', 'Teresa Hill', 'Rose McGowan', 'Kylie Minogue', 'Dara Tomanovich']",10,27427615
Bound,"['The Wachowskis', 'Jennifer Tilly', 'Gina Gershon', 'Joe Pantoliano']",6000000,3802260 (US sub-total)
Independence Day,"['Roland Emmerich', 'Will Smith', 'Bill Pullman', 'Jeff Goldblum', 'Mary McDonnell', 'Judd Hirsch', 'Margaret Colin', 'Randy Quaid', 'Robert Loggia', 'James Rebhorn', 'Harvey Fierstein']",75,817400891
The Hunchback of Notre Dame,"['Gary Trousdale', 'Kirk Wise', 'Irene Mecchi', 'Jonathan Roberts', 'Tom Hulce', 'Demi Moore', 'Tony Jay', 'Kevin Kline', 'Paul Kandel', 'Jason Alexander', 'Charles Kimbrough', 'Mary Wickes', 'David Ogden Stiers']",100,325.3
The Associate,"['Donald Petrie', 'Whoopi Goldberg', 'Dianne Wiest', 'Tim Daly', 'Bebe Neuwirth']",23,12844057
Before and After,"['Barbet Schroeder', 'Rosellen Brown', 'Ted Tally', 'Meryl Streep', 'Liam Neeson', 'Edward Furlong', 'Julia Weldon', 'Alfred Molina']",35,8797839
