Movie_Name,Contributors,Budget,Revenue
City of Joy,"['Roland Joff', 'Mark Medoff', 'Patrick Swayze', 'Pauline Collins', 'Om Puri', 'Shabana Azmi', 'Art Malik']",27,14683921
Rapid Fire,"['Dwight H. Little', 'Brandon Lee', 'Powers Boothe', 'Nick Mancuso', 'Raymond J. Barry', 'Kate Hodge', 'Tzi Ma', 'Tony Longo', 'Michael Paul Chan']",10,14356479 (US)
1492: Conquest of Paradise,"['Ridley Scott', '[1]', 'Grard Depardieu', 'Sigourney Weaver', 'Armand Assante', 'Fernando Rey']",47,7191399
Alien 3,"['David Fincher', 'Sigourney Weaver', 'Charles Dance', 'Charles S. Dutton', 'Lance Henriksen']",50,159.8
Consenting Adults,"['Alan J. Pakula', 'Matthew Chapman', 'Kevin Kline', 'Mary Elizabeth Mastrantonio', 'Kevin Spacey', 'Rebecca Miller', 'E. G. Marshall', 'Forest Whitaker']",18,21591800
Bebe's Kids,[],0,0
Jennifer 8,"['Bruce Robinson', '[1]', 'Andy Garca', 'Uma Thurman', 'John Malkovich', 'Lance Henriksen', 'Kathy Baker', 'Graham Beckel']",20,11390479
Noises Off,"['Peter Bogdanovich', 'Michael Caine', 'Carol Burnett', 'Denholm Elliott', 'Julie Hagerty', 'Marilu Henner', 'Mark Linn-Baker', 'Christopher Reeve', 'John Ritter', 'Nicollette Sheridan']",12,2280148
Into the Sun,"['Fritz Kiersch', 'John Brancato\nMichael Ferris', 'Michael Par', 'Anthony Michael Hall', 'Deborah Moore']",0,0
Beethoven,"['Brian Levant', 'Edmond Dants', 'Amy Holden Jones', 'Charles Grodin', 'Bonnie Hunt', 'Dean Jones', 'Nicholle Tom', 'Christopher Castile', 'Sarah Rose Karr']",18,147214049 (worldwide)
FernGully: The Last Rainforest,"['Bill Kroyer', 'Jonathan Ward', 'Samantha Mathis', 'Tim Curry', 'Christian Slater', 'Robin Williams', 'Grace Zabriskie', 'Geoffrey Blake', 'Robert Pastorelli']",22000000,32710894
Wind,"['Carroll Ballard', 'Rudy Wurlitzer', 'Matthew Modine', 'Jennifer Grey', 'Stellan Skarsgrd', 'Cliff Robertson', 'Jack Thompson']",0,5519569 (USA)
Glengarry Glen Ross,"['James Foley', 'Al Pacino', 'Jack Lemmon', 'Alec Baldwin', 'Ed Harris', 'Alan Arkin', 'Kevin Spacey', 'Jonathan Pryce']",12.5,10725228 (US)
The Gun in Betty Lou's Handbag,"['Allan Moyle', 'Grace Cary Bickley', 'Penelope Ann Miller', 'Eric Thal', 'Julianne Moore', 'William Forsythe', 'Cathy Moriarty', 'Alfre Woodard']",0,3721911
The Mambo Kings,"['Arne Glimcher', 'Armand Assante', 'Antonio Banderas', 'Cathy Moriarty', 'Maruschka Detmers']",15.5,6742168 (domestic)
Juice,"['Ernest R. Dickerson', 'Omar Epps', 'Tupac Shakur', 'Jermaine ""Huggy"" Hopkins', 'Khalil Kain', 'Samuel L. Jackson', 'Cindy Herron', 'Queen Latifah', 'Vincent Laresca', 'Shihab Rashid']",5000000,20146880
School Ties,"['Robert Mandel', 'Brendan Fraser', 'Matt Damon', ""Chris O'Donnell"", 'Ben Affleck', 'Cole Hauser']",0,14715067 (USA)
Forever Young,"['Steve Miner', 'J. J. Abrams', 'Mel Gibson', 'Jamie Lee Curtis', 'Elijah Wood', 'Isabel Glasser', 'George Wendt', 'Joe Morton']",0,127956187
Unlawful Entry,"['Jonathan Kaplan', 'George Putnam', 'Lewis Colick', 'Kurt Russell', 'Ray Liotta', 'Madeleine Stowe']",23,57138719 (USA)
Innocent Blood,[],0,0
Man Trouble,[],0,0
Christopher Columbus: The Discovery,"['John Glen', 'Marlon Brando', 'Tom Selleck', 'Georges Corraface', 'Rachel Ward', 'Robert Davi', 'Benicio del Toro']",45,8251071
Freejack,"['Geoff Murphy', 'Emilio Estevez', 'Mick Jagger', 'Rene Russo', 'Anthony Hopkins', 'Jonathan Banks', 'David Johansen']",30  (estimated),17129000 (USA)
Housesitter,"['Frank Oz', 'Steve Martin', 'Goldie Hawn', 'Dana Delany', 'Julie Harris', 'Donald Moffat', 'Peter MacNicol']",0,94900635
Raising Cain,"['Brian De Palma', 'John Lithgow', 'Lolita Davidovich', 'Steven Bauer', 'Frances Sternhagen', 'Gregg Henry', 'Tom Bower', 'Mel Harris', 'Gabrielle Carteris']",12,37170057
Aladdin,"['Ron Clements', 'John Musker', 'Ted Elliott', 'Terry Rossio', 'Scott Weinger', 'Jonathan Freeman', 'Robin Williams', 'Linda Larkin', 'Frank Welker', 'Gilbert Gottfried', 'Douglas Seale']",28,504
CrissCross,"['Chris Menges', 'Scott Sommer', 'Goldie Hawn', 'David Arnott']",0,3052738 (USA)
Ladybugs,"['Sidney J. Furie', 'Rodney Dangerfield', 'Jacke Harry', 'Jonathan Brandis', 'Vinessa Shaw', 'Ilene Graff']",0,14796494
The Public Eye,"['Howard Franklin', 'Joe Pesci', 'Barbara Hershey']",15000000,3067917
Light Sleeper,"['Paul Schrader', 'Willem Dafoe', 'Susan Sarandon', 'Dana Delany']",5000000,1050861
The Power of One,"['John G. Avildsen', 'Stephen Dorff', 'Armin Mueller-Stahl', 'John Gielgud', 'Morgan Freeman']",18,2827107
Radio Flyer,"['Richard Donner', 'David M. Evans', 'Elijah Wood', 'Joseph Mazzello', 'Lorraine Bracco', 'John Heard']",35,4651977
Folks!,"['Ted Kotcheff', 'Robert Klane', 'Tom Selleck', 'Don Ameche', 'Anne Jackson', 'Christine Ebersole', 'Wendy Crewson', 'Michael Murphy']",0,6132924
Whispers in the Dark,"['Christopher Crowe', 'Christopher Crowe', 'Annabella Sciorra', 'Jamey Sheridan', 'Anthony La Paglia', 'Jill Clayburgh', 'John Leguizamo', 'Deborah Unger', 'Alan Alda']",0,11124511
Meatballs 4,"['Bob Logan', 'Bob Logan', 'Corey Feldman', 'Jack Nance', 'Sarah Douglas']",0,0
Bad Lieutenant,"['Abel Ferrara', 'Zo Lund', 'Paul Calderon', 'Harvey Keitel']",1,2019469
The Muppet Christmas Carol,[],0,0
Live Wire,"['Christian Duguay', 'Pierce Brosnan', 'Ron Silver', 'Ben Cross', 'Lisa Eilbacher']",11,0
Ruby,[],0,0
The Player,"['Robert Altman', 'Tim Robbins', 'Greta Scacchi', 'Fred Ward', 'Whoopi Goldberg', 'Peter Gallagher', 'Brion James']",8,21706100
White Men Can't Jump,"['Ron Shelton', 'Ron Shelton', 'Wesley Snipes', 'Woody Harrelson']",0,90753806
Scent of a Woman,"['Martin Brest', 'Al Pacino', ""Chris O'Donnell""]",31,134095253
There Goes the Neighborhood,"['Bill Phillips', 'Bill Phillips', 'Jeff Daniels', ""Catherine O'Hara"", 'Hector Elizondo', 'Rhea Perlman']",0,0
Bram Stoker's Dracula,"['Francis Ford Coppola', 'Gary Oldman', 'Winona Ryder', 'Anthony Hopkins', 'Keanu Reeves', 'Richard E. Grant']",40,215862692
The Distinguished Gentleman,"['Jonathan Lynn', 'Marty Kaplan', 'Eddie Murphy', 'Lane Smith', 'Sheryl Lee Ralph', 'Joe Don Baker', 'James Garner', 'Victoria Rowell', 'Grant Shaud', 'Kevin McCarthy', 'Charles S. Dutton', 'Victor Rivers', 'Chi McBride', 'Sonny Jim Gaines', 'Noble Willingham']",0,46666502 (USA)SEK 5.8M (Sweden)
Where the Day Takes You,"['Marc Rocco', 'Marc Rocco', 'Michael Hitchcock', 'Kurt Voss', 'Sean Astin', 'Lara Flynn Boyle', 'Peter Dobson', 'Balthazar Getty', 'Ricki Lake', 'James LeGros', 'Dermot Mulroney', 'Will Smith']",3,390152
Hurricane Smith,"['Colin Budds', 'Carl Weathers', 'Jrgen Prochnow', 'Cassandra Delaney', 'Tony Bonner']",5,89467 (Australia)
Basic Instinct,"['Paul Verhoeven', 'Joe Eszterhas', 'Michael Douglas', 'Sharon Stone', 'George Dzundza', 'Jeanne Tripplehorn']",49,352927224
Mr. Saturday Night,"['Billy Crystal', 'Babaloo Mandel', 'Lowell Ganz', 'Billy Crystal', 'David Paymer', 'Julie Warner', 'Helen Hunt', 'Ron Silver', 'Jerry Lewis']",0,13351357
Howards End,"['James Ivory', 'Anthony Hopkins', 'Vanessa Redgrave', 'Helena Bonham Carter', 'Emma Thompson']",8,25966555
Mr. Baseball,"['Fred Schepisi', 'Theo Pelletier', 'John Junkerman', 'Gary Ross', 'Kevin Wade', 'Monte Merrick', 'Tom Selleck', 'Ken Takakura', 'Dennis Haysbert']",25,20883046
The Mighty Ducks,"['Stephen Herek', 'Steven Brill', 'Emilio Estevez', 'Joss Ackland', 'Lane Smith', 'Josef Sommer', 'Joshua Jackson', 'Elden Henson', 'Shaun Weiss']",10000000,50752337 (domestic)
Universal Soldier,"['Roland Emmerich', 'Richard Rothstein', 'Dean Devlin', 'Jean-Claude Van Damme', 'Dolph Lundgren', 'Ally Walker', ""Ed O'Ross"", 'Jerry Orbach']",23,36299898
The Cutting Edge,"['Paul Michael Glaser', 'Tony Gilroy', 'D. B. Sweeney', 'Moira Kelly', 'Roy Dotrice', ""Terry O'Quinn""]",0,25105000
Lethal Weapon 3,"['Richard Donner', 'Mel Gibson', 'Danny Glover', 'Joe Pesci', 'Rene Russo', 'Stuart Wilson']",35,321731527
Candyman,"['Bernard Rose', 'Virginia Madsen', 'Tony Todd', 'Xander Berkeley', 'Vanessa A. Williams', 'Kasi Lemmons']",8,25.7  (US)
Love Potion No. 9,"['Dale Launer', 'Tate Donovan', 'Sandra Bullock', 'Anne Bancroft']",0,754935
Patriot Games,"['Phillip Noyce', 'Harrison Ford', 'Anne Archer', 'Patrick Bergin', 'Sean Bean', 'Thora Birch', 'James Earl Jones', 'Richard Harris']",45000000,178051587
Reservoir Dogs,"['Quentin Tarantino', 'Harvey Keitel', 'Tim Roth', 'Chris Penn', 'Steve Buscemi', 'Lawrence Tierney', 'Michael Madsen']",1.2,22
Class Act,"['Randall Miller', 'Christopher ""Kid"" Reid', 'Christopher ""Play"" Martin', 'Doug E. Doug', 'Karyn Parsons']",0,13272113
Thunderheart,"['Michael Apted', 'John Fusco', 'Val Kilmer', 'Sam Shepard', 'Graham Greene', 'Fred Ward', 'Fred Thompson', 'Sheila Tousey', 'Ted Thin Elk']",0,22660758
3 Ninjas,"['Jon Turteltaub', '[1]', 'Victor Wong', 'Michael Treanor', 'Max Elliott Slade', 'Chad Power']",2.5,29000301
K2,"['Franc Roddam', 'Michael Biehn', 'Matt Craven']",0,3.043
A League of Their Own,"['Penny Marshall', 'Geena Davis', 'Tom Hanks', ""Rosie O'Donnell"", 'Madonna', 'Lori Petty', 'Jon Lovitz', 'David Strathairn', 'Garry Marshall', 'Bill Pullman']",40,132440069
Sneakers,[],0,0
Honeymoon in Vegas,[],0,0
Batman Returns,"['Tim Burton', 'Michael Keaton', 'Danny DeVito', 'Michelle Pfeiffer', 'Christopher Walken']",80,266822354
Hoffa,[],0,0
The Waterdance,"['Neal Jimenez', 'Michael Steinberg', 'Neal Jimenez', 'Helen Hunt', 'Eric Stoltz', 'Wesley Snipes', 'William Forsythe', 'Elizabeth Pea', 'Grace Zabriskie', 'Kimberly Scott', 'William Allen Young']",0,1723319 (United States)
A River Runs Through It,"['Robert Redford', 'Norman Maclean', 'Richard Friedenberg', 'Craig Sheffer', 'Brad Pitt', 'Tom Skerritt', 'Brenda Blethyn', 'Emily Lloyd']",0,43440294
Sleepwalkers,[],0,0
Once Upon a Crime,"['Eugene Levy', 'Rodolfo Sonego', 'Luciano Vincenzoni', 'Charles Shyer', 'Nancy Meyers', 'Steve Kluger', 'John Candy', 'James Belushi', 'Cybill Shepherd', 'Sean Young', 'Richard Lewis', 'Ornella Muti', 'Giancarlo Giannini', 'George Hamilton']",14,8669847 (USA)
Mistress,[],0,0
Pet Sematary Two,"['Mary Lambert', 'Richard Outten', 'Edward Furlong', 'Anthony Edwards', 'Clancy Brown', 'Jared Rushton', 'Darlanne Fluegel', 'Jason McGuire', 'Lisa Waltz']",8,17092453
A Few Good Men,"['Rob Reiner', 'Aaron Sorkin', 'Tom Cruise', 'Jack Nicholson', 'Demi Moore', 'Kevin Bacon', 'Kevin Pollak', 'James Marshall', 'J. T. Walsh', 'Kiefer Sutherland']",3340,243.2
Passenger 57,"['Kevin Hooks', 'Wesley Snipes', 'Bruce Payne', 'Tom Sizemore', 'Bruce Greenwood']",15,44065653 (domestic)
Boomerang,"['Reginald Hudlin', 'Robin Givens', 'Halle Berry', 'David Alan Grier', 'Grace Jones', 'Martin Lawrence', 'Geoffrey Holder', 'Eartha Kitt', 'Chris Rock', 'Tisha Campbell', 'Lela Rochon']",42,131052444
Diggstown,"['Michael Ritchie', 'Steven McKay', 'James Woods', 'Louis Gossett, Jr.', 'Bruce Dern', 'Oliver Platt', 'Heather Graham']",0,4836637
Medicine Man,"['John McTiernan', 'Tom Schulman', 'Sean Connery', 'Lorraine Bracco', 'Jos Wilker']",40,45500797
Malcolm X,"['Spike Lee', 'Denzel Washington', 'Angela Bassett', 'Albert Hall', 'Al Freeman, Jr.', 'Delroy Lindo']",33,48169910
Stop! Or My Mom Will Shoot,"['Roger Spottiswoode', 'Blake Snyder', 'William Osborne', 'William Davies', 'Sylvester Stallone', 'Estelle Getty', 'JoBeth Williams', 'Roger Rees']",45,70611210
Mom and Dad Save the World,"['Greg Beeman', 'Chris Matheson', 'Ed Solomon', 'Teri Garr', 'Jeffrey Jones', 'Jon Lovitz', 'Thalmus Rasulala', 'Wallace Shawn', 'Eric Idle']",14,2034470
Split Second,"['Tony Maylam', 'Ian Sharp', 'Gary Scott Thompson', 'Rutger Hauer', 'Kim Cattrall', 'Neil Duncan']",7000000 (estimated),5430822
The Lawnmower Man,"['Brett Leonard', 'Jeff Fahey', 'Pierce Brosnan', 'Jenny Wright', 'Geoffrey Lewis', 'Jeremy Slate', 'Dean Norris', ""Austin O'Brien""]",10,32100816 (USA)
Trespass,"['Walter Hill', 'Bob Gale', 'Robert Zemeckis', 'Bill Paxton', 'Ice-T', 'William Sadler', 'Ice Cube']",17,13747138
Toys,"['Barry Levinson', 'Valerie Curtin', 'Robin Williams', 'Michael Gambon', 'Joan Cusack', 'Robin Wright', 'LL Cool J', ""Donald O'Connor"", 'Jamie Foxx']",43,23278931 (US)
Sister Act,"['Emile Ardolino', 'Joseph Howard', 'Whoopi Goldberg', 'Maggie Smith', 'Harvey Keitel']",31,231605150
American Me,"['Edward James Olmos', 'William Forsythe', 'Pepe Serna']",16,13086430
Home Alone 2: Lost in New York,"['Chris Columbus', 'Macaulay Culkin', 'Joe Pesci', 'Daniel Stern', 'John Heard', 'Tim Curry', 'Brenda Fricker', ""Catherine O'Hara""]",20,358994850
Gladiator,"['Rowdy Herrington', 'Cuba Gooding, Jr.', 'James Marshall', 'Brian Dennehy']",20,9223441
White Sands,"['Roger Donaldson', 'Willem Dafoe', 'Mary Elizabeth Mastrantonio', 'Mickey Rourke']",25,9011574
Poison Ivy,"['Drew Barrymore', 'Sara Gilbert', 'Tom Skerritt', 'Cheryl Ladd']",3000000 (estimated),1829804
My Cousin Vinny,"['Jonathan Lynn', 'Joe Pesci', 'Ralph Macchio', 'Marisa Tomei', 'Mitchell Whitfield', 'Fred Gwynne']",11,64.1
Of Mice and Men,"['Gary Sinise', 'John Malkovich', 'Gary Sinise', 'Ray Walston', 'Casey Siemaszko']",0,5471088
One False Move,"['Carl Franklin', 'Billy Bob Thornton', 'Tom Epperson', 'Bill Paxton', 'Cynda Williams']",0,1543112
Rock-a-Doodle,"['Don Bluth', 'Glen Campbell', 'Eddie Deezen', 'Sandy Duncan', 'Ellen Greene', 'Phil Harris', 'Christopher Plummer', 'Charles Nelson Reilly', 'Toby Scott Ganger']",18000000,11657385
Twin Peaks: Fire Walk with Me,"['David Lynch', 'Sheryl Lee', 'Moira Kelly', 'David Bowie', 'Chris Isaak', 'Harry Dean Stanton', 'Ray Wise', 'Kyle MacLachlan']",10000000,4781186 (USA)
Passion Fish,"['John Sayles', 'Mary McDonnell', 'Alfre Woodard', 'Vondie Curtis-Hall', 'David Strathairn', 'Leo Burmester']",5,4814619
Peter's Friends,"['Kenneth Branagh', 'Rita Rudner', 'Martin Bergman', 'Stephen Fry', 'Kenneth Branagh', 'Emma Thompson', 'Hugh Laurie', 'Imelda Staunton', 'Tony Slattery']",5,4058564 (US)
Year of the Comet,"['Peter Yates', 'William Goldman', 'Tim Daly', 'Penelope Ann Miller', 'Louis Jourdan', 'Ian Richardson']",12,2791515
Wayne's World,[],0,0
Dr. Giggles,[],0,0
Single White Female,"['Barbet Schroeder', 'Bridget Fonda', 'Jennifer Jason Leigh', 'Steven Weber', 'Peter Friedman']",0,48017402
Traces of Red,[],0,0
"Honey, I Blew Up the Kid",[],0,0
Stay Tuned,[],0,0
The Hand That Rocks the Cradle,"['Curtis Hanson', 'Amanda Silver', 'Annabella Sciorra', 'Rebecca De Mornay', 'Ernie Hudson', 'Matt McCoy', 'Julianne Moore', 'John de Lancie', 'Madeline Zima']",11700000 (estimated),88036683
The Babe,"['Arthur Hiller', 'John Fusco', 'John Goodman', 'Kelly McGillis']",12,17530973 (USA)
Encino Man,"['Les Mayfield', 'Sean Astin', 'Brendan Fraser', 'Pauly Shore']",7,40693477
A Stranger Among Us,"['Sidney Lumet', 'Robert J. Avrech', 'Melanie Griffith', 'Eric Thal', 'Mia Sara', 'Tracy Pollan', 'John Pankow', 'James Gandolfini']",33000000,12282994
Leap of Faith,"['Richard Pearce', 'Janus Cercone', 'Steve Martin', 'Debra Winger', 'Lolita Davidovich', 'Liam Neeson', 'Lukas Haas']",0,23369283
Singles,"['Cameron Crowe', 'Bridget Fonda', 'Campbell Scott', 'Kyra Sedgwick', 'Matt Dillon']",9,18471850
The Bodyguard,"['Mick Jackson', '[1]', 'Kevin Costner', 'Whitney Houston', 'Gary Kemp', 'Bill Cobbs', 'Ralph Waite', 'Tomas Arana', 'Mike Starr', 'DeVaughn Nixon', 'Gerry Bamman']",25,411006740
Shining Through,"['David Seltzer', 'Michael Douglas', 'Melanie Griffith', 'Liam Neeson', 'Joely Richardson', 'John Gielgud']",30,43838238
Mo' Money,"['Peter Macdonald', 'Damon Wayans', 'Stacey Dash', 'Joe Santos', 'John Diehl', 'Harry Lennix', 'Marlon Wayans']",15,40227006 
Deep Cover,"['Bill Duke', 'Michael Tolkin', 'Henry Bean', 'Jeff Goldblum']",0,16639799 (USA)
Buffy the Vampire Slayer,"['Fran Rubel Kuzui', 'Joss Whedon', 'Kristy Swanson', 'Donald Sutherland', 'Paul Reubens', 'Rutger Hauer', 'Luke Perry', 'Hilary Swank']",7,16624456
