year,Movie_Name,Budget,Contributors,Revenue
1994,Chasers,15000000.0,"Dennis Hopper, Joe Batteer, Dan Gilroy, Tom Berenger, William McNamara, Erika Eleniak, Dean Stockwell, Crispin Glover, Dennis Hopper",1596687
1994,Cabin Boy,10000000.0,"Adam Resnick, Andy Richter, Brion James, James Gammon, Melora Walters, David Letterman, Alfred Molina",3662459
1994,Richie Rich,40000000.0,"Donald Petrie, Neil Tolkin, Macaulay Culkin, John Larroquette, Edward Herrmann, Christine Ebersole, Jonathan Hyde",38087756
1994,Terminal Velocity,50000000.0,"Deran Sarafian, David Twohy, Charlie Sheen, Nastassja Kinski, James G,olfini, Christopher McDonald",16478900
1994,Interview with the Vampire: The Vampire Chronicles,60000000.0,"Neil Jordan, Tom Cruise, Brad Pitt, Antonio B,eras, Stephen Rea, Christian Slater, Kirsten Dunst",223664608
1994,I'll Do Anything,40000000.0,"James L. Brooks, Nick Nolte, Albert Brooks, Julie Kavner, Whittni Wright, Joely Richardson, Tracey Ullman",10209111
1994,Forrest Gump,55000000.0,"Robert Zemeckis, Tom Hanks, Robin Wright, Gary Sinise, Mykelti Williamson, Sally Field",677945399
1994,Ace Ventura: Pet Detective,15000000.0,"Tom Shadyac, Courteney Cox, Sean Young, Tone Lc, Dan Marino",107217396
1994,Above the Rim,6500000.0,"Jeff Pollack, Duane Martin, Leon Robinson, Tupac Shakur, Bernie Mac, Tonya Pinkins, David Bailey, Marlon Wayans",16192320
1994,Naked Gun 33: The Final Insult,30000000.0,"Peter Segal, Pat Proft, Leslie Nielsen, Priscilla Presley, George Kennedy, O.J. Simpson, Fred Ward, Kathleen Freeman, Anna Nicole Smith",51132598
1994,Blue Chips,35000000.0,"William Friedkin, Nick Nolte, ""Shaquille ONeal"", Mary McDonnell, J. T. Walsh, Alfre Woodard, ""Ed ONeill""",23070663
1994,Milk Money,20000000.0,"Richard Benjamin, John Mattson, Melanie Griffith, Ed Harris, Adam LaVorgna, Malcolm McDowell",18137661
1994,Bullets Over Broadway,20000000.0,"Woody Allen, Douglas McGrath, John Cusack, Dianne Wiest, Jennifer Tilly, Chazz Palminteri, Mary-Louise Parker, Jack Warden, Joe Viterelli, Rob Reiner, Tracey Ullman, Jim Broadbent, Harvey Fierstein",13383747
1994,The House of the Spirits,40000000.0,"Bille August, Isabel Allende, Meryl Streep, Glenn Close, Jeremy Irons, Winona Ryder, Antonio B,eras, Vanessa Redgrave",6265311
1994,The Mask,23000000.0,"Chuck Russell, Jim Carrey, Peter Riegert, Peter Greene, Amy Yasbeck, Richard Jeni, Cameron Diaz",351583407
1994,Fresh,3500000,"Boaz Yakin, Boaz Yakin, Sean Nelson, Giancarlo Esposito, Samuel L. Jackson, ""NBushe Wright""",8094616
1994,A Low Down Dirty Shame,10000000,"Keenen Ivory Wayans, Charles S. Dutton, Jada Pinkett, Salli Richardson, Andrew Divoff",29392418
1994,Radioland Murders,15000000.0,"Mel Smith, Brian Benben, Mary Stuart Masterson, Scott Michael Campbell, Michael Lerner, Ned Beatty",1316865
1994,Speed,30000000.0,"Jan de Bont, Graham Yost, Joss Whedon, Keanu Reeves, Dennis Hopper, S,ra Bullock, Joe Morton, Jeff Daniels",350448145
1994,The Flintstones,46000000.0,"Brian Levant, Steven E. de Souza, John Goodman, Rick Moranis, Elizabeth Perkins, ""Rosie ODonnell"", Kyle MacLachlan, Halle Berry, Elizabeth Taylor",341631208
1995,Copycat,20000000,"Jon Amiel, Ann Biderman, David Madsen, Sigourney Weaver, Holly Hunter, Dermot Mulroney, Harry Connick Jr., William McNamara",32051917
1995,Crimson Tide,53000000.0,"Tony Scott, Denzel Washington, Gene Hackman",157387195
1995,Cutthroat Island,98000000.0,"Renny Harlin, Geena Davis, Matthew Modine, Frank Langella, Maury Chaykin, Patrick Malahide, Stan Shaw, Harris Yulin",10017322
1995,Rob Roy,28000000.0,"Michael Caton-Jones, Liam Neeson, Jessica Lange, John Hurt, Tim Roth, Eric Stoltz, Brian Cox",31596911
1995,The Indian in the Cupboard,45000000.0,"Frank Oz, Hal Scardino, Litefoot, David Keith, Lindsay Crouse, Richard Jenkins, Rishi Bhat",35656131
1995,GoldenEye,58000000.0,"Martin Campbell, Pierce Brosnan, Sean Bean, Izabella Scorupco, Famke Janssen, Joe Don Baker",352194034
1995,Outbreak,50000000.0,"Wolfgang Petersen, Laurence Dworet, Robert Roy Pool, Dustin Hoffman, Rene Russo, Morgan Freeman, Cuba Gooding Jr., Patrick Dempsey, Donald Sutherl,, Kevin Spacey",189859560
1995,Hideaway,15000000.0,"Brett Leonard, Jeff Goldblum, Christine Lahti, Alicia Silverstone, Alfred Molina, Jeremy Sisto, Rae Dawn Chong",12201255
1995,Tank Girl,25000000.0,"Rachel Talalay, Lori Petty, Ice-T, Naomi Watts, Malcolm McDowell",4100000.0
1995,Showgirls,45000000.0,"Paul Verhoeven, Joe Eszterhas, Elizabeth Berkley, Kyle MacLachlan, Gina Gershon, Glenn Plummer, Robert Davi, Alan Rachins, Gina Ravera",37702961
1995,Friday,3500000.0,"F. Gary Gray, Ice Cube, DJ Pooh, Ice Cube, Chris Tucker, Nia Long, Bernie Mac, ""Tiny Zeus Lister Jr"", John Witherspoon",28215918
1995,Heat,60000000.0,"Michael Mann, Al Pacino, Robert De Niro, Tom Sizemore, Diane Venora, Amy Brenneman, Ashley Judd, Mykelti Williamson, Wes Studi, Ted Levine, Jon Voight, Val Kilmer",187400000.0
1995,The Quick and the Dead,35000000,"Sam Raimi, Simon Moore, Joss Whedon, Sharon Stone, Gene Hackman, Russell Crowe, Leonardo DiCaprio",18636537
1995,White Man's Burden,7000000.0,"Desmond Nakano, Desmond Nakano, John Travolta, Harry Belafonte",3760525
1995,Kids,1500000.0,"Larry Clark, Leo Fitzpatrick, Justin Pierce, Chlo Sevigny, Rosario Dawson",20412216
1995,Angus,1500000.0,"Patrick Read Johnson, Jill Gordon, Charlie Talbert, George C. Scott, Kathy Bates, Chris Owen, Ariana Richards, James Van Der Beek, Rita Moreno",4821759
1995,A Walk in the Clouds,20000000.0,"Alfonso Arau, Keanu Reeves, Aitana Snchez-Gijn, Giancarlo Giannini, Anthony Quinn, Anglica Aragn, Freddy Rodriguez, Debra Messing",50008143
1995,Man of the House,22000000.0,"James Orr, Chevy Chase, Farrah Fawcett, Tony Sampson",40070995
1995,The Scarlet Letter,46000000.0,"Rol, Joff, Demi Moore, Gary Oldman, Robert Duvall, Edward Hardwicke",10382407
1995,Mortal Kombat,18000000.0,"Paul W. S. Anderson, Robin Shou, Linden Ashby, Bridgette Wilson, Christopher Lambert, Cary-Hiroyuki Tagawa, Talisa Soto",122195920
1995,Mighty Morphin Power Rangers: The Movie,15000000.0,"Bryan Spicer, Jason David Frank, Amy Jo Johnson, David Yost, Steve Cardenas, Johnny Yong Bosch, Karan Ashley, Paul Schrier, Jason Narvy, Paul Freeman",66433194
1995,Toy Story,30000000.0,"John Lasseter, Tom Hanks, Tim Allen, Don Rickles, Jim Varney, Wallace Shawn, John Ratzenberger, Annie Potts, John Morris, Erik von Detten, Laurie Metcalf, R. Lee Ermey, Sarah Freeman, Penn Jillette",363000000.0
1995,Species,35000000.0,"Roger Donaldson, Ben Kingsley, Michael Madsen, Alfred Molina, Forest Whitaker, Marg Helgenberger, Natasha Henstridge",113374103
1995,Clueless,20000000.0,"Amy Heckerling, Alicia Silverstone, Stacey Dash, Brittany Murphy, Paul Rudd, Donald Faison, Breckin Meyer, Dan Hedaya",56631572
1995,Beyond Rangoon,23000000.0,"John Boorman, Patricia Arquette, Frances McDorm,, Johnny Cheah, Adelle Lutz",5750110
1995,The Bridges of Madison County,22000000.0,"Clint Eastwood, Meryl Streep",182016617
1995,Something to Talk About,30000000.0,"Lasse Hallstrm, Callie Khouri, Julia Roberts, Dennis Quaid, Robert Duvall, Gena Rowl,s, Kyra Sedgwick",50865589
1995,Father of the Bride Part II,30000000,"Charles Shyer, Albert Hackett, Frances Goodrich, ""Fathers Little Dividend"", Nancy Meyers, Charles Shyer, Steve Martin, Diane Keaton, Martin Short",76594107
1995,Highlander III,26000000,"Christopher Lambert, Mario Van Peebles, Mako Iwamatsu",12308080
1995,Before Sunrise,2500000.0,"Richard Linklater, Kim Krizan, Ethan Hawke, Julie Delpy",5535405
1995,Babe,30000000.0,"Chris Noonan, James Cromwell, Magda Szubanski",254134910
1995,The Net,22000000.0,"Irwin Winkler, John Brancato , Michael Ferris, S,ra Bullock, Jeremy Northam, Dennis Miller",110627965
1995,Fluke,15000000.0,"Carlo Carlei, James Herbert, James Carrington, Nancy Travis, Eric Stoltz, Max Pomeranc, Samuel L. Jackson, Ron Perlman, Jon Polito, Bill Cobbs",3987768
1995,First Knight,55000000.0,"Jerry Zucker, Sean Connery, Richard Gere, Julia Ormond",127600435
1995,The Tie That Binds,14000000.0,"Wesley Strick, Daryl Hannah, Keith Carradine, Vincent Spano, Moira Kelly",5772529
1995,Pocahontas,55000000.0,"Mike Gabriel, Eric Goldberg, Karey Kirkpatrick, Carl Binder, Susannah Grant, Philip LaZebnik, Irene Bedard, Mel Gibson, David Ogden Stiers, John Kassir, Russell Means, Christian Bale, Frank Welker, Linda Hunt, Jim Cummings",346000000.0
1995,Just Cause,27000000.0,"Arne Glimcher, Jeb Stuart, Peter Stone, Sean Connery, Laurence Fishburne, Kate Capshaw, Blair Underwood, Ed Harris",36853222
1995,Forget Paris,21000000.0,"Billy Crystal, Billy Crystal, Lowell Ganz, Babaloo M,el, Billy Crystal, Debra Winger, Joe Mantegna, Julie Kavner, Cynthia Stevenson, Richard Masur",33177694
1995,Mallrats,6000000,"Kevin Smith, Shannen Doherty, Jeremy London, Jason Lee, Claire Forlani, Ben Affleck, Joey Lauren Adams, Renee Humphrey, Jason Mewes, Kevin Smith, Priscilla Barnes, Michael Rooker",2454447
1995,Dead Man Walking,11000000.0,"Tim Robbins, Susan Sar,on, Sean Penn, Margo Martindale, Robert Prosky, Lois Smith, Jack Black, Celia Weston",83088295
1995,Smoke,7000000.0,"Wayne Wang, Paul Auster, Paul Auster, Harvey Keitel, William Hurt, Harold Perrineau Jr., Forest Whitaker, Stockard Channing, Ashley Judd, Giancarlo Esposito",38000000.0
1995,A Little Princess,17000000.0,"Alfonso Cuarn, Liesel Matthews, Eleanor Bron, Liam Cunningham, Vanessa Lee Chester",10015449
1995,Nixon,44000000.0,"Oliver Stone, Christopher Wilkinson, Anthony Hopkins, Joan Allen, Paul Sorvino, Bob Hoskins, Powers Boothe, Annabeth Gish, Marley Shelton, Larry Hagman, Ed Harris, E. G. Marshall",13560960
1995,Dangerous Minds,29000000.0,"John N. Smith, Michelle Pfeiffer",179519401
1995,Apollo 13,52000000.0,"Ron Howard, Tom Hanks, Kevin Bacon, Bill Paxton, Gary Sinise, Ed Harris",355237933
1995,Waiting to Exhale,16000000.0,"Forest Whitaker, Whitney Houston, Angela Bassett, Loretta Devine, Lela Rochon",81452156
1995,The Pebble and the Penguin,28000000.0,"Don Bluth, Gary Goldman, Martin Short, James Belushi, Tim Curry, Annie Golden",3983912
1995,Roommates,22000000.0,"Peter Yates, Peter Falk, D. B. Sweeney, Julianne Moore, Jan Rube, Frankie Faison",12096881
1995,The Jerky Boys: The Movie,8000000.0,"James Melkonian, James Melkonian, Rich Wilkes, John G. Brennan, Kamal Ahmed, Alan Arkin",7555256
1995,Canadian Bacon,11000000.0,"Michael Moore, Alan Alda, John C,y, Rhea Perlman, ""Kevin J. OConnor"", Bill Nunn, Kevin Pollak, G.D. Spradlin, Rip Torn",178104
1995,Kiss of Death,40000000.0,"Barbet Schroeder, Ben Hecht, Charles Lederer, Eleazar Lipsky, Richard Price, David Caruso, Nicolas Cage, Samuel L. Jackson, Helen Hunt, Ving Rhames, Stanley Tucci, Kathryn Erbe, Michael Rapaport",14942422
1995,Braveheart,72000000.0,"Mel Gibson, R,all Wallace, Sophie Marceau, Patrick McGoohan, Catherine McCormack",210409945
1995,Money Train,68000000.0,"Joseph Ruben, Wesley Snipes, Woody Harrelson",77224232
1995,Billy Madison,10000000.0,"Tamra Davis, Adam S,ler, Tim Herlihy, Bradley Whitford, Bridgette Wilson, Norm Macdonald, Darren McGavin",26488734
1995,Dracula: Dead and Loving It,30000000.0,"Mel Brooks, Leslie Nielsen, Peter MacNicol, Steven Weber, Amy Yasbeck, Lysette Anthony, Harvey Korman",10772144
1995,Boys on the Side,21000000.0,"Herbert Ross, Don Roos, Whoopi Goldberg, Mary-Louise Parker, Drew Barrymore, Matthew McConaughey, James Remar, Billy Wirth, Estelle Parsons, Amy Aquino",23440188
1995,Get Shorty,30250000,"Barry Sonnenfeld, John Travolta, Gene Hackman, Rene Russo",115101622
1995,Sabrina,50000000.0,"Sydney Pollack, David Rayfiel, Harrison Ford, Julia Ormond, Greg Kinnear",53458319
1995,Grumpier Old Men,25000000.0,"Howard Deutch, Mark Steven Johnson, Jack Lemmon, Walter Matthau, Ann-Margret, Ann Guilbert, Sophia Loren, Kevin Pollak, Daryl Hannah, Burgess Meredith",71518503
1995,Casino,40000000.0,"Martin Scorsese, Robert De Niro, Sharon Stone, Joe Pesci",116112375
1995,Bad Boys,19000000.0,"Michael Bay, Martin Lawrence, Will Smith, Ta Leoni, Tchky Karyo, Theresa R,le, Joe Pantoliano",141407024
1995,12 Monkeys,29500000.0,"Terry Gilliam, Bruce Willis, Madeleine Stowe, Brad Pitt, Christopher Plummer",168839459
1995,Losing Isaiah,17000000,"Stephen Gyllenhaal, Jessica Lange, Halle Berry, Samuel L. Jackson, Cuba Gooding Jr., David Strathairn, Regina Taylor, LaTanya Richardson",7603766
1995,Batman Forever,100000000.0,"Joel Schumacher, Val Kilmer, Tommy Lee Jones, Jim Carrey, Nicole Kidman, ""Chris ODonnell"", Michael Gough, Pat Hingle, Drew Barrymore, Debi Mazar",336500000.0
1995,Miami Rhapsody,6000000.0,"David Frankel, Sarah Jessica Parker, Gil Bellows, Antonio B,eras, Mia Farrow, Paul Mazursky, Kevin Pollak",5221281
1995,Murder in the First,23000000.0,"Marc Rocco, Dan Gordon, Christian Slater, Kevin Bacon, Gary Oldman, Embeth Davidtz, Brad Dourif, William H. Macy, R. Lee Ermey",17381942
1995,Seven,33000000.0,"David Fincher, Andrew Kevin Walker, Brad Pitt, Morgan Freeman, Kevin Spacey, John C. McGinley, Gwyneth Paltrow",327300000.0
1995,The American President,62000000.0,"Rob Reiner, Aaron Sorkin, Michael Douglas, Annette Bening, Martin Sheen, Michael J. Fox, Richard Dreyfuss",107879496
1995,Nick of Time,33000000.0,"John Badham, Patrick Sheane Duncan, Johnny Depp, Christopher Walken, Charles S. Dutton, Roma Maffia",8175346
1995,Waterworld,172000000.0,"Kevin Reynolds, David Twohy, Kevin Costner, Dennis Hopper, Jeanne Tripplehorn, Tina Majorino, Michael Jeter",264000000.0
1995,Casper,55000000.0,"Brad Silberling, Sherri Stoner, Deanna Oliver, Christina Ricci, Bill Pullman, Cathy Moriarty, Eric Idle",287928194
1995,Desperado,7000000.0,"Robert Rodriguez, Antonio B,eras, Joaquim de Almeida, Salma Hayek, Steve Buscemi, Cheech Marin, Quentin Tarantino",25405445
1995,Leaving Las Vegas,3600000.0,"Mike Figgis, Nicolas Cage, Elisabeth Shue, Julian S,s, Richard Lewis, Valeria Golino",32029928
1995,Strange Days,42000000.0,"Kathryn Bigelow, Ralph Fiennes, Angela Bassett, Juliette Lewis, Tom Sizemore, ""Vincent DOnofrio"", Michael Wincott",8000000.0
1995,Now and Then,12000000,"Lesli Linka Glatter, I. Marlene King, Gaby Hoffmann, Demi Moore, Thora Birch, Melanie Griffith, Christina Ricci, ""Rosie ODonnell"", Ashleigh Aston Moore, Rita Wilson",37591674
1995,Jury Duty,21000000.0,"John Fortenberry, Evan C. Branham, Pauly Shore, Tia Carrere, Stanley Tucci, Brian Doyle-Murray, Shelley Winters, Abe Vigoda",17014653
1995,Never Talk to Strangers,6400000.0,"Peter Hall, Antonio B,eras, Dennis Miller",6858261
1995,The Usual Suspects,6000000.0,"Bryan Singer, Christopher McQuarrie, Stephen Baldwin, Gabriel Byrne, Benicio del Toro, Chazz Palminteri, Kevin Pollak, Pete Postlethwaite, Kevin Spacey",23300000.0
1995,Vampire in Brooklyn,14000000.0,"Wes Craven, Angela Bassett, Allen Payne, Kadeem Hardison, John Witherspoon, Zakes Mokae, Joanna Cassidy",19751736
1995,Othello,11000000.0,"Oliver Parker, William Shakespeare, Laurence Fishburne, Irne Jacob, Kenneth Branagh, Nathaniel Parker, Michael Maloney, Anna Patrick, Nicholas Farrell, Indra Ov, Michael Sheen, Andr Oumansky, Philip Locke, John Savident, Gabriele Ferzetti, Pierre Vaneck",2844379
1995,Dead Presidents,10000000.0,"Albert Hughes,Allen Hughes, Hughes brothers, Larenz Tate, Keith David, Chris Tucker, ""NBushe Wright"", Freddy Rodriguez, Bokeem Woodbine",24147179
1995,Fair Game,50000000.0,"William Baldwin, Cindy Crawford, Steven Berkoff, Christopher McDonald, Salma Hayek",11534477
1995,Virtuosity,30000000.0,"Brett Leonard, Eric Bernt, Denzel Washington, Russell Crowe, Kelly Lynch, Stephen Spinella, William Forsythe, Louise Fletcher, William Fichtner, Costas M,ylor, ""Kevin J. OConnor""",24047675
1995,Judge Dredd,90000000.0,"Danny Cannon, Sylvester Stallone, Arm, Assante, Diane Lane, Rob Schneider, Joan Chen Jr.en Prochnow, Max von Sydow",113493481
1995,Assassins,50000000.0,"Richard Donner, Sylvester Stallone, Antonio B,eras, Julianne Moore",83500072
1995,To Die For,20000000.0,"Gus Van Sant, Nicole Kidman, Joaquin Phoenix, Matt Dillon, Alison Foll,, Casey Affleck, Illeana Douglas, Dan Hedaya",21284514
1995,Things to Do in Denver When You're Dead,8000000.0,"Gary Fleder, Scott Rosenberg, Andy Garca, Christopher Lloyd, William Forsythe, Bill Nunn, Treat Williams, Jack Warden, Steve Buscemi, Fairuza Balk, Gabrielle Anwar, Christopher Walken, Bill Cobbs, Marshall Bell, Glenn Plummer",529677
1995,An Awfully Big Adventure,4000000.0,"Mike Newell, Alan Rickman, Hugh Grant, Georgina Cates, Alun Armstrong, Peter Firth, Carol Drinkwater",851545
1995,Sense and Sensibility,16000000.0,"Ang Lee, Alan Rickman, Kate Winslet, Hugh Grant",134993774
1995,Under Siege 2: Dark Territory,60000000,"Geoff Murphy, Richard Hatem, Matt Reeves, J.F. Lawton, Eric Bogosian, Katherine Heigl, Morris Chestnut, Everett McGill, Brenda Bakke",104324083
1995,Home for the Holidays,20000000,"Jodie Foster, Holly Hunter, Robert Downey Jr., Claire Danes, Anne Bancroft, Charles Durning, Dylan McDermott",17518220
1995,While You Were Sleeping,17000000,"Jon Turteltaub, Daniel G. Sullivan, Fredric LeBow, S,ra Bullock, Bill Pullman, Peter Gallagher, Peter Boyle, Glynis Johns, Jack Warden",182057016
1995,Four Rooms,4000000.0,"Allison Anders, Alex,re Rockwell, Robert Rodriguez, Quentin Tarantino, Allison Anders, Alex,re Rockwell, Robert Rodriguez, Quentin Tarantino, Tim Roth, Antonio B,eras, Jennifer Beals, Paul Calderon, Sammi Davis, Valeria Golino, Madonna, David Proval, Ione Skye, Lili Taylor, Kathy Griffin, Marisa Tomei, Tamlyn Tomita",4257354
1995,Sudden Death,35000000.0,"Peter Hyams, Gene Quintano, Jean-Claude Van Damme, Powers Boothe, Raymond J. Barry, Whittni Wright, Ross Malinger, Dorian Harewood",64350171
1995,Houseguest,10500000.0,"R,all Miller, Sinbad, Phil Hartman",26325256
1995,New Jersey Drive,5000000,"Nick Gomez, Nick Gomez",3565508
1995,Johnny Mnemonic,26000000.0,"Robert Longo, Keanu Reeves, Dolph Lundgren, Takeshi, Ice-T, Dina Meyer",52400000
1995,Demon Knight,12000000.0,"Ernest Dickerson, Billy Zane, William Sadler, Jada Pinkett Smith, Thomas Haden Church, CCH Pounder, John Kassir, The Crypt Keeper",21088568
1995,The Prophecy,8000000.0,"Gregory Widen, Christopher Walken, Elias Koteas, Virginia Madsen, Eric Stoltz, Viggo Mortensen",16115878
1995,Congo,50000000.0,"Frank Marshall, Dylan Walsh, Laura Linney, Ernie Hudson, Grant Heslov, Joe Don Baker, Tim Curry",152022101
1995,The Brothers McMullen,238000,"Edward Burns, Mike McGlone, Jack Mulcahy, Connie Britton",10426506
1996,Executive Decision,55000000.0,"Stuart Baird, Jim Thomas, John Thomas, Kurt Russell, Halle Berry, John Leguizamo, Oliver Platt, Steven Seagal",122079192
1996,The Crow: City of Angels,13000000,"Tim Pope, Vincent Prez, Mia Kirshner, Richard Brooks, Iggy Pop, Thuy Trang, Thomas Jane, Ian Dury",17917287
1996,Kingpin,27000000.0,"Bobby Farrelly,Peter Farrelly, Barry Fanaro, Mort Nathan, Woody Harrelson, R,y Quaid, Vanessa Angel, Bill Murray",25023434
1996,Set It Off,9000000,"F. Gary Gray, Jada Pinkett, Queen Latifah, Vivica A. Fox, Kimberly Elise, John C. McGinley, Blair Underwood",41590886
1996,Mrs. Winterbourne,25000000.0,"Richard Benjamin, Shirley MacLaine, Ricki Lake, Brendan Fraser",10082005
1996,Dragonheart,57000000.0,"Rob Cohen, Dennis Quaid, Sean Connery, David Thewlis, Pete Postlethwaite, Dina Meyer, Jason Isaacs, Brian Thompson, Julie Christie",115267375
1996,Sling Blade,1000000,"Billy Bob Thornton, Dwight Yoakam, J. T. Walsh, John Ritter, Lucas Black, Robert Duvall",24444121
1996,Mulholland Falls,29000000.0,"Lee Tamahori, Nick Nolte, Melanie Griffith, Chazz Palminteri, Michael Madsen, Chris Penn, Jennifer Connelly, Treat Williams, Andrew McCarthy, John Malkovich",11526099
1996,Twister,92000000.0,"Jan de Bont, Anne-Marie Martin, Joss Whedon, Helen Hunt, Bill Paxton, Jami Gertz, Cary Elwes",494471524
1996,My Fellow Americans,21500000.0,"Peter Segal, Peter Tolan, Jack Lemmon, James Garner, Dan Aykroyd, John Heard, Wilford Brimley, Sela Ward, Lauren Bacall",22313201
1996,Diabolique,45000000.0,"Jeremiah S. Chechik, Henri-Georges Clouzot, Don Roos, Sharon Stone, Isabelle Adjani, Chazz Palminteri, Kathy Bates, Spalding Gray, Shirley Knight, Allen Garfield, Adam Hann-Byrd, Donal Logue",17100369
1996,The Fan,55000000.0,"Tony Scott, Robert De Niro, Wesley Snipes, Benicio del Toro, John Leguizamo, ""Patti DArbanville"", Ellen Barkin",18626419
1996,Matilda,36000000,"Danny DeVito, Mara Wilson, Rhea Perlman, Embeth Davidtz, Pam Ferris",62098222
1996,Jack,45000000.0,"Francis Ford Coppola, James DeMonaco, Gary Nadeau, Robin Williams, Diane Lane, Jennifer Lopez, Bill Cosby, Fran Drescher, Brian Kerwin",58586889
1996,The Glimmer Man,45000000.0,"John Gray, Keenen Ivory Wayans, Bob Gunton, Brian Cox, Michelle Johnson",20351264
1996,House Arrest,5000000.0,"Harry Winer, Michael Hitchcock, Jamie Lee Curtis, Kevin Pollak, Jennifer Tilly, Christopher McDonald, Wallace Shawn, Jennifer Love Hewitt, Ray Walston",7032782
1996,From Dusk Till Dawn,19000000.0,"Robert Rodriguez, George Clooney, Harvey Keitel, Juliette Lewis, Quentin Tarantino",25836616
1996,Michael,46000000.0,"Nora Ephron, John Travolta, Andie MacDowell, William Hurt, Bob Hoskins, Robert Pastorelli, Jean Stapleton",119718203
1996,Alaska, 24000000,"Fraser Clarke Heston, Andy Burg, Thora Birch, Vincent Kartheiser, Dirk Benedict, Charlton Heston, Gordon Tootoosis", 11829959
1996,Star Trek: First Contact,45000000.0,"Jonathan Frakes, Patrick Stewart, Jonathan Frakes, Brent Spiner, LeVar Burton, Michael Dorn, Gates McFadden, Marina Sirtis, Alfre Woodard, James Cromwell, Alice Krige",146027888
1996,Scream,15000000.0,"Wes Craven, Kevin Williamson, David Arquette, Neve Campbell, Courteney Cox, Matthew Lillard, Rose McGowan, Skeet Ulrich, Jamie Kennedy, Drew Barrymore",173046663
1996,Barb Wire,9000000.0,"Pamela Anderson, Temuera Morrison, Victoria Rowell, Jack Noseworthy, X,er Berkeley, Udo Kier, Steve Railsback",3793614
1996,The Adventures of Pinocchio,25000000.0,"Steve Barron, Martin L,au, Jonathan Taylor Thomas, Rob Schneider, Udo Kier, Bebe Neuwirth, David Doyle, Genevive Bujold",15094530
1996,The Island of Dr. Moreau,40000000.0,"John Frankenheimer, Marlon Br,o, Val Kilmer, David Thewlis, Fairuza Balk",49627779
1996,Ghosts of Mississippi,36000000.0,"Rob Reiner, Alec Baldwin, Whoopi Goldberg, James Woods",13323144
1996,The Mirror Has Two Faces,42000000.0,"Barbra Streis,, Jeff Bridges, Lauren Bacall, George Segal, Mimi Rogers, Pierce Brosnan, Brenda Vaccaro",73052428
1996,Broken Arrow,55000000.0,"John Woo, Graham Yost, John Travolta, Christian Slater, Samantha Mathis, Delroy Lindo",150270147
1996,Fear,6500000,"James Foley, Christopher Crowe, Mark Wahlberg, Reese Witherspoon, William Petersen, Alyssa Milano, Amy Brenneman",20831000
1996,The Chamber,50000000.0,"James Foley, Novel, John Grisham, William Goldman, Phil Alden Robinson, ""Chris ODonnell"", Gene Hackman, Faye Dunaway, Lela Rochon, Robert Prosky, Raymond J. Barry, David Marshall Grant",22540359
1996,Bad Moon,7000000,"Eric Red, Michael Par, Mariel Hemingway, Mason Gamble",1055525
1996,Last Man Standing,67000000,"Walter Hill, Bruce Willis",47267001
1996,Striptease,40000000.0,"Andrew Bergman, Demi Moore, Arm, Assante, Ving Rhames, Robert Patrick, Burt Reynolds",113309743
1996,Kazaam,20000000.0,"Paul M. Glaser, Francis Capra, Ally Walker, James Acheson",18937262
1996,The Frighteners,26000000.0,"Peter Jackson, Fran Walsh, Michael J. Fox, Trini Alvarado, Peter Dobson, John Astin, Dee Wallace Stone, Jeffrey Combs, Jake Busey",29359216
1996,Fargo,7000000.0,"Joel Coen,Ethan Coen, Frances McDorm,, William H. Macy, Steve Buscemi, Harve Presnell, Peter Stormare",60611975
1996,James and the Giant Peach,38000000.0,"Henry Selick, Paul Terry, Simon Callow, Richard Dreyfuss, Susan Sar,on, Jane Leeves, Miriam Margolyes, David Thewlis, Joanna Lumley",37734758
1996,101 Dalmatians,75000000.0,"Stephen Herek, Glenn Close, Jeff Daniels, Joely Richardson, Joan Plowright, Hugh Laurie, Mark Williams, John Shrapnel",320689294
1996,Mary Reilly,47000000.0,"Stephen Frears, Julia Roberts, John Malkovich, George Cole, Michael Gambon, Glenn Close",12379402
1996,The Nutty Professor,54000000.0,"Tom Shadyac, Eddie Murphy, Jada Pinkett, James Coburn, Larry Miller, Dave Chappelle",274000000.0
1996,Sgt. Bilko,39000000.0,"Jonathan Lynn, Nat Hiken, Andy Breckman, Steve Martin, Dan Aykroyd, Phil Hartman",37956793
1996,Dear God,22000000.0,"Garry Marshall, Warren Leight, Ed Kaplan, Greg Kinnear, Laurie Metcalf, Maria Pitillo, Tim Conway, Hector Elizondo, Jon Seda, Roscoe Lee Browne",7138523
1996,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,3800000.0,"Paris Barclay, Shawn Wayans, Marlon Wayans, Vivica A. Fox, Lahmard Tate, Helen Martin, Chris Spencer, Suli McCullough, Tracey Cherelle Jones",20109115
1996,Sleepers,44000000.0,"Barry Levinson, Kevin Bacon, Robert De Niro, Dustin Hoffman, Jason Patric, Brad Pitt",165615285
1996,Larger Than Life,30000000.0,"Howard Franklin, Roy Blount Jr., Bill Murray, Jeremy Piven, Janeane Garofalo, Pat Hingle, Linda Fiorentino, Matthew McConaughey",8315693
1996,White Squall,38000000.0,"Ridley Scott, Jeff Bridges, John Savage, Ryan Phillippe, Scott Wolf, Balthazar Getty, Jeremy Sisto, Jason Marsden, Eric Michael Cole",10292300
